,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
48,0.39008007049560545,0.006097807278832507,0.009700703620910644,0.0005352196233615239,16,95,"{'max_depth': 16, 'n_estimators': 95}",0.25874791209392056,0.40638152644357706,0.3832590684996371,0.33899024704091973,0.3408080995715368,0.3206513345675974,0.33362268919231575,0.2696732303473136,0.3966051702923509,0.36794166763413516,0.3416680945683304,0.047116218706022256,44,0.6907076635233049,0.6840019005155318,0.6866748380567216,0.6912241249797424,0.6896803181164152,0.6926397054775372,0.6882974351693956,0.6915815053534333,0.6883383955992485,0.6882988164399295,0.689144470323126,0.0024461999328051986
49,0.4609593391418457,0.05580305485056024,0.01516876220703125,0.008871802422430403,16,100,"{'max_depth': 16, 'n_estimators': 100}",0.2599657350559962,0.40739632355589384,0.3826806947697766,0.3403534637813497,0.34102681889654285,0.32224830953008066,0.333363985803813,0.2699785188679833,0.39780204685554865,0.36717539965041845,0.3421991296767404,0.04697228253563221,41,0.6907664004217158,0.68404402850023,0.68663670490043,0.691188716199383,0.6896416930033877,0.6926816333291241,0.6883520523891873,0.6916208101306276,0.6884033232620765,0.6883432678451926,0.6891678629981356,0.0024457653690540706
50,0.0050819158554077145,0.00023872614215214631,0.0007772445678710938,0.00027088142770919824,32,1,"{'max_depth': 32, 'n_estimators': 1}",0.07966321444621882,0.2696575115740999,0.24016181121295876,0.25697492274102707,0.12330997120726517,0.13604421257127486,0.1708609104939116,0.13348831337878786,0.209098393283355,0.16311210734379888,0.17823713682526982,0.060119957820176984,78,0.550986798425879,0.5352221060017122,0.553668756675586,0.5463799735384298,0.5592372799109067,0.5450162533793272,0.5390905820139977,0.5473626494255108,0.5474943438156044,0.549775068644103,0.5474233811831056,0.0064961499398965275
51,0.009766912460327149,0.0010478001052285693,0.0009956836700439453,0.0002771297980082786,32,2,"{'max_depth': 32, 'n_estimators': 2}",0.17657631765304616,0.32279152455447446,0.30139498889534355,0.32247983404624914,0.22632026549340845,0.24642308184165063,0.2627978097492867,0.20000831643948935,0.2989847074455011,0.2701912335823744,0.2627968079700824,0.047948405049125876,74,0.6208490999450622,0.6111462626674105,0.6207027071005881,0.6219913442614102,0.6226358638515106,0.6248058557764395,0.6188866943836684,0.6270455427300956,0.6210533391018573,0.6277432489669752,0.6216859958785019,0.004439973437502456
52,0.013579416275024413,0.0008485076115208594,0.0009399890899658203,0.00017469553228892463,32,3,"{'max_depth': 32, 'n_estimators': 3}",0.20750855429252069,0.34986470967445227,0.34873629220341573,0.3207341074493183,0.2957491508520539,0.2737895907253828,0.2739138948159563,0.22459709253331162,0.36915262106963276,0.2970959697564657,0.296114198337251,0.05055388080770007,70,0.6428268406313797,0.6356156121409771,0.6418446139738978,0.6496911939850254,0.6458631612190799,0.6502709527070185,0.6460457498899378,0.6516601043459431,0.6496214727519738,0.6497980763991167,0.6463237778044351,0.004749603797619472
53,0.01799781322479248,0.0003488686619080312,0.0012268781661987304,0.00023375368867804952,32,4,"{'max_depth': 32, 'n_estimators': 4}",0.23389424955136573,0.37440175803228937,0.3599808097331124,0.3263504502047667,0.31642015091371933,0.2943025000118251,0.2770982631252137,0.23906968027041908,0.37194836779239737,0.3254383426143269,0.3118904572249436,0.04811087096702104,66,0.6587449533463969,0.6513429245775291,0.6517065175737898,0.6588599292862698,0.6548836089866703,0.6607122293503502,0.6551709658679037,0.6603233242322133,0.6581162306722312,0.6565574659961171,0.6566418149889472,0.003151763115775571
54,0.02183387279510498,0.0004535946701770192,0.0011908531188964844,0.00014381664024686852,32,5,"{'max_depth': 32, 'n_estimators': 5}",0.24076158026389372,0.37858481093136476,0.36927611576115604,0.328143575914181,0.33416791059436834,0.2902785362867719,0.28012370472261383,0.2321209554721304,0.3787462928780274,0.34820746065736086,0.3180410943481868,0.05177906506058583,62,0.6646683891765688,0.6573251689857407,0.6615437358697399,0.6665400875270928,0.6635837128641253,0.6683850315851132,0.661827284039822,0.6667747028636526,0.6627935590366671,0.6621230024732532,0.6635564674421776,0.003038392125865463
55,0.2140662908554077,0.009822608825954773,0.005681061744689941,0.000599916610310274,32,50,"{'max_depth': 32, 'n_estimators': 50}",0.25555794088869144,0.4009763784483945,0.37956019900035176,0.3302609686943776,0.3405362813418942,0.32065366288729713,0.3286419243151135,0.27006961316697586,0.3980353759792048,0.37577947340523477,0.3400071818127536,0.047487415660376925,58,0.6895070090773805,0.6825978057402449,0.6853124762664532,0.6899426306338741,0.6879515078263834,0.6911100792197673,0.6865121546698996,0.6898800078570144,0.6865588651473328,0.6865196502251352,0.6875892186663485,0.0024587664868608323
56,0.3245586156845093,0.024966050076846134,0.008127045631408692,0.0004504572268763788,32,75,"{'max_depth': 32, 'n_estimators': 75}",0.2594013759360452,0.40575119325389697,0.37791860025876034,0.3379641644438619,0.33902918195959475,0.3171844133916789,0.33127249566175787,0.26744958802848784,0.40078270674758654,0.36772317951697675,0.3404476899198647,0.04752226366232884,52,0.6904128583712759,0.6836905355044824,0.6864664394324982,0.6908510996488615,0.6893205418700418,0.692384261661421,0.6878156018021795,0.6911722001181729,0.6876909590759732,0.6879479378820804,0.6887752435366987,0.002449991341948923
57,0.39957456588745116,0.0662974635819206,0.011057662963867187,0.00411861328505534,32,85,"{'max_depth': 32, 'n_estimators': 85}",0.257678458618413,0.40685920215973226,0.3816579338714108,0.3402303757184837,0.3390984179236779,0.3169646819388078,0.33315092696719617,0.2701539753115,0.397509478415878,0.3650228698824809,0.34083263208075804,0.04729248637352607,49,0.6906579276050173,0.6838688263848851,0.686526114674094,0.6909802065393259,0.689506383856187,0.6925834690520553,0.6880240255525194,0.6913580442363301,0.6880579293398599,0.6881256220134524,0.6889688549253726,0.0024570694086826594
