,nmos_rvt:@:nfet_phig:@:IGNC,pmos_rvt:@:pfet_phig:@:IGNC,LoadCap,vdd,number_fin,t_fall_delay,t_rise_delay,temper
950,0.5518,0.3415,1f,0.7,2,1.091596e-11,1.150413e-11,0.0
951,0.29,-0.1841,1f,0.7,2,1.189784e-11,1.104108e-11,0.0
952,0.8485,-0.7446,1f,0.7,2,1.3608e-11,1.161633e-11,0.0
953,-1.2438,0.6697,1f,0.7,2,1.087713e-11,8.880772e-12,0.0
954,0.6131,-1.1911,1f,0.7,2,1.330081e-11,1.161561e-11,0.0
955,0.3824,0.9694,1f,0.7,2,1.028084e-11,1.120348e-11,0.0
956,-1.8849,0.6073,1f,0.7,2,1.078672e-11,8.19665e-12,0.0
957,0.8013,0.2451,1f,0.7,2,1.148423e-11,1.152493e-11,0.0
958,-1.3209,0.8362,1f,0.7,2,1.067416e-11,8.796025e-12,0.0
959,-2.4502,-1.2897,1f,0.7,2,1.449792e-11,7.509224e-12,0.0
960,0.0,0.0,1f,0.7,2,1.120231e-11,1.034931e-11,-25.0
961,-0.8014,-0.8294,1f,0.7,2,1.2288e-11,9.226371e-12,-25.0
962,-0.2677,0.215,1f,0.7,2,1.102848e-11,9.950931e-12,-25.0
963,1.6757,0.8946,1f,0.7,2,1.043684e-11,1.30423e-11,-25.0
964,0.2014,1.0447,1f,0.7,2,1.027775e-11,1.06708e-11,-25.0
965,-1.7987,2.7742,1f,0.7,2,8.59196e-12,8.130991e-12,-25.0
966,0.656,-1.2719,1f,0.7,2,1.324512e-11,1.145609e-11,-25.0
967,-0.4937,0.4482,1f,0.7,2,1.102608e-11,9.635197e-12,-25.0
968,0.3209,1.4379,1f,0.7,2,9.76547e-12,1.08717e-11,-25.0
969,-0.5189,-0.378,1f,0.7,2,1.227198e-11,9.597474e-12,-25.0
970,0.5518,0.3415,1f,0.7,2,1.080183e-11,1.126852e-11,-25.0
971,0.29,-0.1841,1f,0.7,2,1.184518e-11,1.081587e-11,-25.0
972,0.8485,-0.7446,1f,0.7,2,1.231138e-11,1.18193e-11,-25.0
973,-1.2438,0.6697,1f,0.7,2,1.077623e-11,8.712655e-12,-25.0
974,0.6131,-1.1911,1f,0.7,2,1.311868e-11,1.137795e-11,-25.0
975,0.3824,0.9694,1f,0.7,2,1.02395e-11,1.097421e-11,-25.0
976,-1.8849,0.6073,1f,0.7,2,1.049248e-11,8.018651e-12,-25.0
977,0.8013,0.2451,1f,0.7,2,1.136237e-11,1.172837e-11,-25.0
978,-1.3209,0.8362,1f,0.7,2,1.057149e-11,8.630175e-12,-25.0
979,-2.4502,-1.2897,1f,0.7,2,1.355235e-11,7.372429e-12,-25.0
980,0.0,0.0,1f,0.7,3,8.929422e-12,8.27725e-12,50.0
981,-0.8014,-0.8294,1f,0.7,3,1.006894e-11,7.464097e-12,50.0
982,-0.2677,0.215,1f,0.7,3,8.704851e-12,7.980776e-12,50.0
983,1.6757,0.8946,1f,0.7,3,8.058106e-12,1.079731e-11,50.0
984,0.2014,1.0447,1f,0.7,3,8.040874e-12,8.521852e-12,50.0
985,-1.7987,2.7742,1f,0.7,3,6.526431e-12,6.422618e-12,50.0
986,0.656,-1.2719,1f,0.7,3,1.047265e-11,9.12009e-12,50.0
987,-0.4937,0.4482,1f,0.7,3,8.480478e-12,7.741808e-12,50.0
988,0.3209,1.4379,1f,0.7,3,7.612965e-12,8.673603e-12,50.0
989,-0.5189,-0.378,1f,0.7,3,9.34441e-12,7.70847e-12,50.0
990,0.5518,0.3415,1f,0.7,3,8.543513e-12,8.974192e-12,50.0
991,0.29,-0.1841,1f,0.7,3,9.256974e-12,8.627488e-12,50.0
992,0.8485,-0.7446,1f,0.7,3,9.757981e-12,9.40062e-12,50.0
993,-1.2438,0.6697,1f,0.7,3,7.963694e-12,6.829846e-12,50.0
994,0.6131,-1.1911,1f,0.7,3,1.035099e-11,9.05943e-12,50.0
995,0.3824,0.9694,1f,0.7,3,8.085782e-12,8.749751e-12,50.0
996,-1.8849,0.6073,1f,0.7,3,8.400436e-12,6.34296e-12,50.0
997,0.8013,0.2451,1f,0.7,3,8.65181e-12,9.329316e-12,50.0
998,-1.3209,0.8362,1f,0.7,3,7.754253e-12,6.770726e-12,50.0
999,-2.4502,-1.2897,1f,0.7,3,1.062127e-11,5.87051e-12,50.0
1000,0.0,0.0,1f,0.7,3,9.16856e-12,8.731946e-12,100.0
1001,-0.8014,-0.8294,1f,0.7,3,1.04433e-11,7.811118e-12,100.0
1002,-0.2677,0.215,1f,0.7,3,9.006294e-12,8.406384e-12,100.0
1003,1.6757,0.8946,1f,0.7,3,8.295077e-12,1.148663e-11,100.0
1004,0.2014,1.0447,1f,0.7,3,8.158999e-12,9.002349e-12,100.0
1005,-1.7987,2.7742,1f,0.7,3,6.774093e-12,6.737262e-12,100.0
1006,0.656,-1.2719,1f,0.7,3,1.090628e-11,9.653088e-12,100.0
1007,-0.4937,0.4482,1f,0.7,3,8.779643e-12,8.15299e-12,100.0
1008,0.3209,1.4379,1f,0.7,3,7.787802e-12,9.168766e-12,100.0
1009,-0.5189,-0.378,1f,0.7,3,9.697909e-12,8.118286e-12,100.0
1010,0.5518,0.3415,1f,0.7,3,8.84973e-12,9.49622e-12,100.0
1011,0.29,-0.1841,1f,0.7,3,9.438225e-12,9.11781e-12,100.0
1012,0.8485,-0.7446,1f,0.7,3,9.897091e-12,9.9578e-12,100.0
1013,-1.2438,0.6697,1f,0.7,3,8.667189e-12,7.217323e-12,100.0
1014,0.6131,-1.1911,1f,0.7,3,1.081254e-11,9.587327e-12,100.0
1015,0.3824,0.9694,1f,0.7,3,8.239261e-12,9.252133e-12,100.0
1016,-1.8849,0.6073,1f,0.7,3,8.768599e-12,6.657792e-12,100.0
1017,0.8013,0.2451,1f,0.7,3,8.842505e-12,9.881465e-12,100.0
1018,-1.3209,0.8362,1f,0.7,3,8.555889e-12,7.116171e-12,100.0
1019,-2.4502,-1.2897,1f,0.7,3,1.100788e-11,6.187097e-12,100.0
1020,0.0,0.0,1f,0.7,3,9.394788e-12,8.998266e-12,125.0
1021,-0.8014,-0.8294,1f,0.7,3,1.045998e-11,8.034628e-12,125.0
1022,-0.2677,0.215,1f,0.7,3,9.155536e-12,8.654663e-12,125.0
1023,1.6757,0.8946,1f,0.7,3,8.435715e-12,1.188785e-11,125.0
1024,0.2014,1.0447,1f,0.7,3,8.310369e-12,9.282001e-12,125.0
1025,-1.7987,2.7742,1f,0.7,3,6.860195e-12,6.917095e-12,125.0
1026,0.656,-1.2719,1f,0.7,3,1.110983e-11,9.962099e-12,125.0
1027,-0.4937,0.4482,1f,0.7,3,8.936976e-12,8.387363e-12,125.0
1028,0.3209,1.4379,1f,0.7,3,7.930531e-12,9.456168e-12,125.0
1029,-0.5189,-0.378,1f,0.7,3,9.881744e-12,8.351175e-12,125.0
1030,0.5518,0.3415,1f,0.7,3,8.750712e-12,9.798696e-12,125.0
1031,0.29,-0.1841,1f,0.7,3,9.599874e-12,9.402923e-12,125.0
1032,0.8485,-0.7446,1f,0.7,3,1.037174e-11,1.028083e-11,125.0
1033,-1.2438,0.6697,1f,0.7,3,8.822308e-12,7.402368e-12,125.0
1034,0.6131,-1.1911,1f,0.7,3,1.081519e-11,9.893404e-12,125.0
1035,0.3824,0.9694,1f,0.7,3,8.379731e-12,9.543514e-12,125.0
1036,-1.8849,0.6073,1f,0.7,3,8.907409e-12,6.835436e-12,125.0
1037,0.8013,0.2451,1f,0.7,3,9.136898e-12,1.020139e-11,125.0
1038,-1.3209,0.8362,1f,0.7,3,8.509226e-12,7.376e-12,125.0
1039,-2.4502,-1.2897,1f,0.7,3,1.123825e-11,6.366032e-12,125.0
1040,0.0,0.0,1f,0.7,3,9.054692e-12,8.492046e-12,75.0
1041,-0.8014,-0.8294,1f,0.7,3,1.005037e-11,7.601196e-12,75.0
1042,-0.2677,0.215,1f,0.7,3,8.861377e-12,8.182902e-12,75.0
1043,1.6757,0.8946,1f,0.7,3,7.854831e-12,1.112395e-11,75.0
1044,0.2014,1.0447,1f,0.7,3,8.149006e-12,8.749283e-12,75.0
1045,-1.7987,2.7742,1f,0.7,3,6.644413e-12,6.572813e-12,75.0
1046,0.656,-1.2719,1f,0.7,3,1.066349e-11,9.372903e-12,75.0
1047,-0.4937,0.4482,1f,0.7,3,8.604687e-12,7.939188e-12,75.0
1048,0.3209,1.4379,1f,0.7,3,7.605281e-12,8.908275e-12,75.0
1049,-0.5189,-0.378,1f,0.7,3,9.488633e-12,7.905391e-12,75.0
1050,0.5518,0.3415,1f,0.7,3,8.705791e-12,9.221836e-12,75.0
1051,0.29,-0.1841,1f,0.7,3,9.44385e-12,8.859655e-12,75.0
1052,0.8485,-0.7446,1f,0.7,3,9.934464e-12,9.664938e-12,75.0
1053,-1.2438,0.6697,1f,0.7,3,8.466153e-12,6.99454e-12,75.0
1054,0.6131,-1.1911,1f,0.7,3,1.055333e-11,9.309805e-12,75.0
1055,0.3824,0.9694,1f,0.7,3,8.079292e-12,8.987929e-12,75.0
1056,-1.8849,0.6073,1f,0.7,3,8.523559e-12,6.494589e-12,75.0
1057,0.8013,0.2451,1f,0.7,3,8.844786e-12,9.591307e-12,75.0
1058,-1.3209,0.8362,1f,0.7,3,8.12088e-12,6.93344e-12,75.0
1059,-2.4502,-1.2897,1f,0.7,3,1.065132e-11,6.016121e-12,75.0
1060,0.0,0.0,1f,0.7,3,8.843097e-12,8.085386e-12,25.0
1061,-0.8014,-0.8294,1f,0.7,3,9.795111e-12,7.2339e-12,25.0
1062,-0.2677,0.215,1f,0.7,3,8.613512e-12,7.796549e-12,25.0
1063,1.6757,0.8946,1f,0.7,3,7.937612e-12,1.050509e-11,25.0
1064,0.2014,1.0447,1f,0.7,3,7.762657e-12,8.319024e-12,25.0
1065,-1.7987,2.7742,1f,0.7,3,6.437297e-12,6.283978e-12,25.0
1066,0.656,-1.2719,1f,0.7,3,1.059635e-11,8.893523e-12,25.0
1067,-0.4937,0.4482,1f,0.7,3,8.362355e-12,7.626694e-12,25.0
1068,0.3209,1.4379,1f,0.7,3,7.441335e-12,8.463873e-12,25.0
1069,-0.5189,-0.378,1f,0.7,3,9.186011e-12,7.603424e-12,25.0
1070,0.5518,0.3415,1f,0.7,3,8.566299e-12,8.752289e-12,25.0
1071,0.29,-0.1841,1f,0.7,3,9.176104e-12,8.420489e-12,25.0
1072,0.8485,-0.7446,1f,0.7,3,9.594093e-12,9.163551e-12,25.0
1073,-1.2438,0.6697,1f,0.7,3,7.98178e-12,6.679504e-12,25.0
1074,0.6131,-1.1911,1f,0.7,3,1.044445e-11,8.835127e-12,25.0
1075,0.3824,0.9694,1f,0.7,3,8.019129e-12,8.536742e-12,25.0
1076,-1.8849,0.6073,1f,0.7,3,8.191498e-12,6.199608e-12,25.0
1077,0.8013,0.2451,1f,0.7,3,8.706686e-12,9.094229e-12,25.0
1078,-1.3209,0.8362,1f,0.7,3,8.181156e-12,6.622458e-12,25.0
1079,-2.4502,-1.2897,1f,0.7,3,1.044344e-11,5.737222e-12,25.0
1080,0.0,0.0,1f,0.7,3,8.707887e-12,7.937113e-12,0.0
1081,-0.8014,-0.8294,1f,0.7,3,9.229965e-12,7.130105e-12,0.0
1082,-0.2677,0.215,1f,0.7,3,8.672424e-12,7.717616e-12,0.0
1083,1.6757,0.8946,1f,0.7,3,7.782684e-12,1.028438e-11,0.0
1084,0.2014,1.0447,1f,0.7,3,7.694687e-12,8.163189e-12,0.0
1085,-1.7987,2.7742,1f,0.7,3,6.198157e-12,6.169982e-12,0.0
1086,0.656,-1.2719,1f,0.7,3,1.04342e-11,8.719438e-12,0.0
1087,-0.4937,0.4482,1f,0.7,3,8.411361e-12,7.490441e-12,0.0
1088,0.3209,1.4379,1f,0.7,3,7.365797e-12,8.302619e-12,0.0
1089,-0.5189,-0.378,1f,0.7,3,9.314063e-12,7.454129e-12,0.0
1090,0.5518,0.3415,1f,0.7,3,8.213615e-12,8.581733e-12,0.0
1091,0.29,-0.1841,1f,0.7,3,9.102914e-12,8.262214e-12,0.0
1092,0.8485,-0.7446,1f,0.7,3,9.764848e-12,8.981198e-12,0.0
1093,-1.2438,0.6697,1f,0.7,3,8.232559e-12,6.55874e-12,0.0
1094,0.6131,-1.1911,1f,0.7,3,9.898846e-12,8.66288e-12,0.0
1095,0.3824,0.9694,1f,0.7,3,7.921051e-12,8.373146e-12,0.0
1096,-1.8849,0.6073,1f,0.7,3,8.088966e-12,6.079716e-12,0.0
1097,0.8013,0.2451,1f,0.7,3,8.605183e-12,8.913218e-12,0.0
1098,-1.3209,0.8362,1f,0.7,3,8.053594e-12,6.503683e-12,0.0
1099,-2.4502,-1.2897,1f,0.7,3,1.025781e-11,5.631688e-12,0.0
1100,0.0,0.0,1f,0.7,3,8.830822e-12,7.804584e-12,-25.0
1101,-0.8014,-0.8294,1f,0.7,3,9.64023e-12,6.985735e-12,-25.0
1102,-0.2677,0.215,1f,0.7,3,8.589218e-12,7.605123e-12,-25.0
1103,1.6757,0.8946,1f,0.7,3,7.944229e-12,1.008931e-11,-25.0
1104,0.2014,1.0447,1f,0.7,3,7.629612e-12,8.025369e-12,-25.0
1105,-1.7987,2.7742,1f,0.7,3,6.050575e-12,6.062811e-12,-25.0
1106,0.656,-1.2719,1f,0.7,3,1.026244e-11,8.565972e-12,-25.0
1107,-0.4937,0.4482,1f,0.7,3,8.410119e-12,7.322755e-12,-25.0
1108,0.3209,1.4379,1f,0.7,3,7.308698e-12,8.160446e-12,-25.0
1109,-0.5189,-0.378,1f,0.7,3,8.881372e-12,7.274e-12,-25.0
1110,0.5518,0.3415,1f,0.7,3,8.39415e-12,8.431601e-12,-25.0
1111,0.29,-0.1841,1f,0.7,3,9.03773e-12,8.123072e-12,-25.0
1112,0.8485,-0.7446,1f,0.7,3,9.617144e-12,8.820076e-12,-25.0
1113,-1.2438,0.6697,1f,0.7,3,8.137775e-12,6.448834e-12,-25.0
1114,0.6131,-1.1911,1f,0.7,3,1.015754e-11,8.51116e-12,-25.0
1115,0.3824,0.9694,1f,0.7,3,7.86407e-12,8.22918e-12,-25.0
1116,-1.8849,0.6073,1f,0.7,3,8.144859e-12,5.972196e-12,-25.0
1117,0.8013,0.2451,1f,0.7,3,8.277914e-12,8.753297e-12,-25.0
1118,-1.3209,0.8362,1f,0.7,3,7.995149e-12,6.395621e-12,-25.0
1119,-2.4502,-1.2897,1f,0.7,3,1.009548e-11,5.536508e-12,-25.0
1120,0.0,0.0,1f,0.7,4,7.546462e-12,6.902011e-12,50.0
1121,-0.8014,-0.8294,1f,0.7,4,8.32394e-12,6.182462e-12,50.0
1122,-0.2677,0.215,1f,0.7,4,7.141062e-12,6.655226e-12,50.0
1123,1.6757,0.8946,1f,0.7,4,6.565336e-12,8.843848e-12,50.0
1124,0.2014,1.0447,1f,0.7,4,6.445318e-12,7.063814e-12,50.0
1125,-1.7987,2.7742,1f,0.7,4,5.406371e-12,5.356274e-12,50.0
1126,0.656,-1.2719,1f,0.7,4,8.824014e-12,7.570342e-12,50.0
1127,-0.4937,0.4482,1f,0.7,4,7.134854e-12,6.456679e-12,50.0
1128,0.3209,1.4379,1f,0.7,4,6.190826e-12,7.203564e-12,50.0
1129,-0.5189,-0.378,1f,0.7,4,7.764042e-12,6.426863e-12,50.0
1130,0.5518,0.3415,1f,0.7,4,7.230209e-12,7.453193e-12,50.0
1131,0.29,-0.1841,1f,0.7,4,7.683222e-12,7.237182e-12,50.0
1132,0.8485,-0.7446,1f,0.7,4,8.250517e-12,7.78307e-12,50.0
1133,-1.2438,0.6697,1f,0.7,4,6.872808e-12,5.831736e-12,50.0
1134,0.6131,-1.1911,1f,0.7,4,8.728484e-12,7.522605e-12,50.0
1135,0.3824,0.9694,1f,0.7,4,6.496943e-12,7.268064e-12,50.0
1136,-1.8849,0.6073,1f,0.7,4,6.979974e-12,5.273991e-12,50.0
1137,0.8013,0.2451,1f,0.7,4,7.313431e-12,7.728001e-12,50.0
1138,-1.3209,0.8362,1f,0.7,4,6.741494e-12,5.648067e-12,50.0
1139,-2.4502,-1.2897,1f,0.7,4,8.893457e-12,4.860052e-12,50.0
1140,0.0,0.0,1f,0.7,4,7.752198e-12,7.226408e-12,100.0
1141,-0.8014,-0.8294,1f,0.7,4,8.540216e-12,6.478122e-12,100.0
1142,-0.2677,0.215,1f,0.7,4,7.532947e-12,6.989114e-12,100.0
1143,1.6757,0.8946,1f,0.7,4,6.746525e-12,9.359931e-12,100.0
1144,0.2014,1.0447,1f,0.7,4,6.635942e-12,7.45795e-12,100.0
1145,-1.7987,2.7742,1f,0.7,4,5.349371e-12,5.606488e-12,100.0
1146,0.656,-1.2719,1f,0.7,4,9.12861e-12,7.956766e-12,100.0
1147,-0.4937,0.4482,1f,0.7,4,7.342966e-12,6.76954e-12,100.0
1148,0.3209,1.4379,1f,0.7,4,6.355782e-12,7.591066e-12,100.0
1149,-0.5189,-0.378,1f,0.7,4,8.034738e-12,6.742104e-12,100.0
1150,0.5518,0.3415,1f,0.7,4,7.421587e-12,7.837923e-12,100.0
1151,0.29,-0.1841,1f,0.7,4,7.933481e-12,7.547976e-12,100.0
1152,0.8485,-0.7446,1f,0.7,4,8.4944e-12,8.185109e-12,100.0
1153,-1.2438,0.6697,1f,0.7,4,7.128569e-12,6.121424e-12,100.0
1154,0.6131,-1.1911,1f,0.7,4,9.029081e-12,7.907392e-12,100.0
1155,0.3824,0.9694,1f,0.7,4,6.690077e-12,7.654077e-12,100.0
1156,-1.8849,0.6073,1f,0.7,4,6.763583e-12,5.527846e-12,100.0
1157,0.8013,0.2451,1f,0.7,4,7.505259e-12,8.126137e-12,100.0
1158,-1.3209,0.8362,1f,0.7,4,6.76384e-12,5.916158e-12,100.0
1159,-2.4502,-1.2897,1f,0.7,4,8.90393e-12,5.118004e-12,100.0
1160,0.0,0.0,1f,0.7,4,7.894047e-12,7.441688e-12,125.0
1161,-0.8014,-0.8294,1f,0.7,4,8.690302e-12,6.648616e-12,125.0
1162,-0.2677,0.215,1f,0.7,4,7.687282e-12,7.144149e-12,125.0
1163,1.6757,0.8946,1f,0.7,4,6.807716e-12,9.661511e-12,125.0
1164,0.2014,1.0447,1f,0.7,4,6.854406e-12,7.669093e-12,125.0
1165,-1.7987,2.7742,1f,0.7,4,5.630399e-12,5.747806e-12,125.0
1166,0.656,-1.2719,1f,0.7,4,9.28432e-12,8.181052e-12,125.0
1167,-0.4937,0.4482,1f,0.7,4,7.454125e-12,6.961457e-12,125.0
1168,0.3209,1.4379,1f,0.7,4,6.465375e-12,7.802358e-12,125.0
1169,-0.5189,-0.378,1f,0.7,4,8.250263e-12,6.919758e-12,125.0
1170,0.5518,0.3415,1f,0.7,4,7.555859e-12,8.056595e-12,125.0
1171,0.29,-0.1841,1f,0.7,4,8.057272e-12,7.759414e-12,125.0
1172,0.8485,-0.7446,1f,0.7,4,8.578671e-12,8.424026e-12,125.0
1173,-1.2438,0.6697,1f,0.7,4,7.256726e-12,6.279528e-12,125.0
1174,0.6131,-1.1911,1f,0.7,4,9.186294e-12,8.128973e-12,125.0
1175,0.3824,0.9694,1f,0.7,4,6.92923e-12,7.866624e-12,125.0
1176,-1.8849,0.6073,1f,0.7,4,7.019513e-12,5.669462e-12,125.0
1177,0.8013,0.2451,1f,0.7,4,7.632741e-12,8.361675e-12,125.0
1178,-1.3209,0.8362,1f,0.7,4,7.100583e-12,6.219573e-12,125.0
1179,-2.4502,-1.2897,1f,0.7,4,9.325595e-12,5.255857e-12,125.0
1180,0.0,0.0,1f,0.7,4,7.60775e-12,7.099594e-12,75.0
1181,-0.8014,-0.8294,1f,0.7,4,8.425978e-12,6.322936e-12,75.0
1182,-0.2677,0.215,1f,0.7,4,7.435889e-12,6.80981e-12,75.0
1183,1.6757,0.8946,1f,0.7,4,6.651346e-12,9.087898e-12,75.0
1184,0.2014,1.0447,1f,0.7,4,6.538378e-12,7.25675e-12,75.0
1185,-1.7987,2.7742,1f,0.7,4,5.457387e-12,5.476204e-12,75.0
1186,0.656,-1.2719,1f,0.7,4,8.951279e-12,7.754825e-12,75.0
1187,-0.4937,0.4482,1f,0.7,4,7.167282e-12,6.606785e-12,75.0
1188,0.3209,1.4379,1f,0.7,4,6.272905e-12,7.392305e-12,75.0
1189,-0.5189,-0.378,1f,0.7,4,7.943069e-12,6.578106e-12,75.0
1190,0.5518,0.3415,1f,0.7,4,7.285389e-12,7.638259e-12,75.0
1191,0.29,-0.1841,1f,0.7,4,7.800993e-12,7.348364e-12,75.0
1192,0.8485,-0.7446,1f,0.7,4,8.371084e-12,7.972666e-12,75.0
1193,-1.2438,0.6697,1f,0.7,4,6.96434e-12,5.974278e-12,75.0
1194,0.6131,-1.1911,1f,0.7,4,8.861099e-12,7.706848e-12,75.0
1195,0.3824,0.9694,1f,0.7,4,6.596647e-12,7.455544e-12,75.0
1196,-1.8849,0.6073,1f,0.7,4,7.10204e-12,5.394019e-12,75.0
1197,0.8013,0.2451,1f,0.7,4,7.386329e-12,7.916323e-12,75.0
1198,-1.3209,0.8362,1f,0.7,4,6.867813e-12,5.774802e-12,75.0
1199,-2.4502,-1.2897,1f,0.7,4,8.782362e-12,4.992298e-12,75.0
1200,0.0,0.0,1f,0.7,4,7.447657e-12,6.758422e-12,25.0
1201,-0.8014,-0.8294,1f,0.7,4,8.278467e-12,6.054313e-12,25.0
1202,-0.2677,0.215,1f,0.7,4,7.26061e-12,6.516685e-12,25.0
1203,1.6757,0.8946,1f,0.7,4,6.450197e-12,8.866175e-12,25.0
1204,0.2014,1.0447,1f,0.7,4,6.504652e-12,6.959221e-12,25.0
1205,-1.7987,2.7742,1f,0.7,4,5.345538e-12,5.247694e-12,25.0
1206,0.656,-1.2719,1f,0.7,4,8.692795e-12,7.400298e-12,25.0
1207,-0.4937,0.4482,1f,0.7,4,6.96499e-12,6.322601e-12,25.0
1208,0.3209,1.4379,1f,0.7,4,6.105758e-12,7.193475e-12,25.0
1209,-0.5189,-0.378,1f,0.7,4,7.750541e-12,6.294321e-12,25.0
1210,0.5518,0.3415,1f,0.7,4,7.140692e-12,7.433802e-12,25.0
1211,0.29,-0.1841,1f,0.7,4,7.545643e-12,7.05219e-12,25.0
1212,0.8485,-0.7446,1f,0.7,4,8.156568e-12,7.764659e-12,25.0
1213,-1.2438,0.6697,1f,0.7,4,6.789367e-12,5.709391e-12,25.0
1214,0.6131,-1.1911,1f,0.7,4,8.615549e-12,7.352028e-12,25.0
1215,0.3824,0.9694,1f,0.7,4,6.433769e-12,7.255041e-12,25.0
1216,-1.8849,0.6073,1f,0.7,4,6.889074e-12,5.16489e-12,25.0
1217,0.8013,0.2451,1f,0.7,4,7.182176e-12,7.707757e-12,25.0
1218,-1.3209,0.8362,1f,0.7,4,6.677076e-12,5.53237e-12,25.0
1219,-2.4502,-1.2897,1f,0.7,4,8.800342e-12,4.739517e-12,25.0
1220,0.0,0.0,1f,0.7,4,7.395895e-12,6.647181e-12,0.0
1221,-0.8014,-0.8294,1f,0.7,4,8.220917e-12,5.952554e-12,0.0
1222,-0.2677,0.215,1f,0.7,4,7.061152e-12,6.410555e-12,0.0
1223,1.6757,0.8946,1f,0.7,4,6.450358e-12,8.702542e-12,0.0
1224,0.2014,1.0447,1f,0.7,4,6.426194e-12,6.825982e-12,0.0
1225,-1.7987,2.7742,1f,0.7,4,5.304178e-12,5.161659e-12,0.0
1226,0.656,-1.2719,1f,0.7,4,8.639843e-12,7.424332e-12,0.0
1227,-0.4937,0.4482,1f,0.7,4,6.92003e-12,6.219881e-12,0.0
1228,0.3209,1.4379,1f,0.7,4,6.055837e-12,6.96992e-12,0.0
1229,-0.5189,-0.378,1f,0.7,4,7.706634e-12,6.193571e-12,0.0
1230,0.5518,0.3415,1f,0.7,4,7.028692e-12,7.307968e-12,0.0
1231,0.29,-0.1841,1f,0.7,4,7.571791e-12,6.915096e-12,0.0
1232,0.8485,-0.7446,1f,0.7,4,8.100083e-12,7.633758e-12,0.0
1233,-1.2438,0.6697,1f,0.7,4,6.736563e-12,5.614159e-12,0.0
1234,0.6131,-1.1911,1f,0.7,4,8.568051e-12,7.377835e-12,0.0
1235,0.3824,0.9694,1f,0.7,4,6.515012e-12,7.03585e-12,0.0
1236,-1.8849,0.6073,1f,0.7,4,6.827943e-12,5.079162e-12,0.0
1237,0.8013,0.2451,1f,0.7,4,7.128179e-12,7.577688e-12,0.0
1238,-1.3209,0.8362,1f,0.7,4,6.657023e-12,5.440432e-12,0.0
1239,-2.4502,-1.2897,1f,0.7,4,8.730309e-12,4.646121e-12,0.0
1240,0.0,0.0,1f,0.7,4,7.356297e-12,6.550323e-12,-25.0
1241,-0.8014,-0.8294,1f,0.7,4,8.180999e-12,5.85913e-12,-25.0
1242,-0.2677,0.215,1f,0.7,4,7.017057e-12,6.317284e-12,-25.0
1243,1.6757,0.8946,1f,0.7,4,6.410778e-12,8.559988e-12,-25.0
1244,0.2014,1.0447,1f,0.7,4,6.420733e-12,6.725245e-12,-25.0
1245,-1.7987,2.7742,1f,0.7,4,5.266645e-12,5.084427e-12,-25.0
1246,0.656,-1.2719,1f,0.7,4,8.638998e-12,7.313301e-12,-25.0
1247,-0.4937,0.4482,1f,0.7,4,6.9009e-12,6.129368e-12,-25.0
1248,0.3209,1.4379,1f,0.7,4,5.982334e-12,6.82831e-12,-25.0
1249,-0.5189,-0.378,1f,0.7,4,7.668416e-12,6.106281e-12,-25.0
1250,0.5518,0.3415,1f,0.7,4,6.986769e-12,7.195416e-12,-25.0
1251,0.29,-0.1841,1f,0.7,4,7.465827e-12,6.814142e-12,-25.0
1252,0.8485,-0.7446,1f,0.7,4,8.057801e-12,7.519824e-12,-25.0
1253,-1.2438,0.6697,1f,0.7,4,6.713741e-12,5.529151e-12,-25.0
1254,0.6131,-1.1911,1f,0.7,4,8.540026e-12,7.266853e-12,-25.0
1255,0.3824,0.9694,1f,0.7,4,6.471743e-12,6.891179e-12,-25.0
1256,-1.8849,0.6073,1f,0.7,4,6.7803e-12,5.002303e-12,-25.0
1257,0.8013,0.2451,1f,0.7,4,7.077815e-12,7.463987e-12,-25.0
1258,-1.3209,0.8362,1f,0.7,4,6.617455e-12,5.47521e-12,-25.0
1259,-2.4502,-1.2897,1f,0.7,4,8.649695e-12,4.56348e-12,-25.0
1260,0.0,0.0,1f,0.7,5,6.507058e-12,6.080035e-12,50.0
1261,-0.8014,-0.8294,1f,0.7,5,7.303816e-12,5.437503e-12,50.0
1262,-0.2677,0.215,1f,0.7,5,6.340872e-12,5.866098e-12,50.0
1263,1.6757,0.8946,1f,0.7,5,5.560754e-12,7.913911e-12,50.0
1264,0.2014,1.0447,1f,0.7,5,5.727381e-12,6.243596e-12,50.0
1265,-1.7987,2.7742,1f,0.7,5,4.74864e-12,4.687568e-12,50.0
1266,0.656,-1.2719,1f,0.7,5,7.75036e-12,6.642759e-12,50.0
1267,-0.4937,0.4482,1f,0.7,5,6.134799e-12,5.68218e-12,50.0
1268,0.3209,1.4379,1f,0.7,5,5.375627e-12,6.338923e-12,50.0
1269,-0.5189,-0.378,1f,0.7,5,6.768906e-12,5.656334e-12,50.0
1270,0.5518,0.3415,1f,0.7,5,6.252807e-12,6.538478e-12,50.0
1271,0.29,-0.1841,1f,0.7,5,6.664544e-12,6.320029e-12,50.0
1272,0.8485,-0.7446,1f,0.7,5,7.177566e-12,6.969345e-12,50.0
1273,-1.2438,0.6697,1f,0.7,5,6.055698e-12,5.141002e-12,50.0
1274,0.6131,-1.1911,1f,0.7,5,7.568284e-12,6.604773e-12,50.0
1275,0.3824,0.9694,1f,0.7,5,5.783977e-12,6.391348e-12,50.0
1276,-1.8849,0.6073,1f,0.7,5,6.12614e-12,4.591437e-12,50.0
