,1,2,load,Vin,number_fin,index,temp,montecarlo_iteration,tplha,tphla,tplhb,tphlb,total_power,iint,temper,alter#
0,4.370066928,4.852864388,1f,0.6,1,1,-15,1,1.38419e-11,2.37575e-11,1.4458e-11,2.39679e-11,-1.57656e-08,-1.3138e-15,-15,1
1,4.370806412,4.873612049,1f,0.6,1,2,-15,2,1.28313e-11,2.38731e-11,1.34029e-11,2.40839e-11,-1.57837e-08,-1.3153e-15,-15,1
2,4.333498878,4.850896718,1f,0.6,1,3,-15,3,1.39707e-11,2.02667e-11,1.46462e-11,2.04768e-11,-1.57788e-08,-1.3149e-15,-15,1
3,4.407236791,4.856645244,1f,0.6,1,4,-15,4,1.35962e-11,2.88421e-11,1.41518e-11,2.89868e-11,-1.57184e-08,-1.30986e-15,-15,1
4,4.387795215,4.770993196,1f,0.6,1,5,-15,5,2.0438e-11,2.58077e-11,2.13429e-11,2.598e-11,-1.57109e-08,-1.30924e-15,-15,1
5,4.327368287,4.944578681,1f,0.6,1,6,-15,6,1.04825e-11,1.99001e-11,1.09845e-11,2.01241e-11,-1.61319e-08,-1.34432e-15,-15,1
6,4.407029602,4.828899174,1f,0.6,1,7,-15,7,1.52115e-11,2.87559e-11,1.58396e-11,2.89009e-11,-1.56991e-08,-1.30826e-15,-15,1
7,4.346317455,4.844399261,1f,0.6,1,8,-15,8,1.43316e-11,2.13685e-11,1.50012e-11,2.15532e-11,-1.57919e-08,-1.31599e-15,-15,1
8,4.486196606,4.846298129,1f,0.6,1,9,-15,9,1.40804e-11,5.01955e-11,1.44903e-11,5.01289e-11,-1.56117e-08,-1.30098e-15,-15,1
9,4.321151336000001,4.765845872,1f,0.6,1,10,-15,10,2.11845e-11,1.92003e-11,2.22322e-11,1.94205e-11,-1.58209e-08,-1.31841e-15,-15,1
10,4.370066928,4.852864388,1f,0.6,1,11,5,1,1.42046e-11,2.41042e-11,1.48447e-11,2.43136e-11,-1.57458e-08,-1.31215e-15,5,1
11,4.370806412,4.873612049,1f,0.6,1,12,5,2,1.32032e-11,2.42198e-11,1.37889e-11,2.44287e-11,-1.57963e-08,-1.31636e-15,5,1
12,4.333498878,4.850896718,1f,0.6,1,13,5,3,1.43394e-11,2.06182e-11,1.50351e-11,2.08324e-11,-1.58398e-08,-1.31998e-15,5,1
13,4.407236791,4.856645244,1f,0.6,1,14,5,4,1.39716e-11,2.91571e-11,1.45452e-11,2.93178e-11,-1.57843e-08,-1.31536e-15,5,1
14,4.387795215,4.770993196,1f,0.6,1,15,5,5,2.06823e-11,2.61456e-11,2.15903e-11,2.63493e-11,-1.57041e-08,-1.30867e-15,5,1
15,4.327368287,4.944578681,1f,0.6,1,16,5,6,1.0828e-11,2.0252e-11,1.13393e-11,2.0473e-11,-1.67546e-08,-1.39622e-15,5,1
16,4.407029602,4.828899174,1f,0.6,1,17,5,7,1.55684e-11,2.9071e-11,1.62114e-11,2.9232e-11,-1.57355e-08,-1.31129e-15,5,1
17,4.346317455,4.844399261,1f,0.6,1,18,5,8,1.46984e-11,2.17222e-11,1.53832e-11,2.19165e-11,-1.58132e-08,-1.31777e-15,5,1
18,4.486196606,4.846298129,1f,0.6,1,19,5,9,1.44463e-11,4.99618e-11,1.4878e-11,4.99333e-11,-1.56362e-08,-1.30302e-15,5,1
19,4.321151336000001,4.765845872,1f,0.6,1,20,5,10,2.14142e-11,1.95379e-11,2.24621e-11,1.97784e-11,-1.57957e-08,-1.31631e-15,5,1
20,4.370066928,4.852864388,1f,0.6,1,21,15,1,1.43736e-11,2.42607e-11,1.50238e-11,2.45116e-11,-1.58616e-08,-1.3218e-15,15,1
21,4.370806412,4.873612049,1f,0.6,1,22,15,2,1.33769e-11,2.43761e-11,1.39693e-11,2.46291e-11,-1.59011e-08,-1.32509e-15,15,1
22,4.333498878,4.850896718,1f,0.6,1,23,15,3,1.45104e-11,2.07815e-11,1.52101e-11,2.09991e-11,-1.58622e-08,-1.32185e-15,15,1
23,4.407236791,4.856645244,1f,0.6,1,24,15,4,1.41404e-11,2.92909e-11,1.47263e-11,2.94593e-11,-1.57719e-08,-1.31432e-15,15,1
24,4.387795215,4.770993196,1f,0.6,1,25,15,5,2.07851e-11,2.6281e-11,2.16971e-11,2.65131e-11,-1.56716e-08,-1.30597e-15,15,1
25,4.327368287,4.944578681,1f,0.6,1,26,15,6,1.09829e-11,2.04031e-11,1.15088e-11,2.06414e-11,-1.72576e-08,-1.43814e-15,15,1
26,4.407029602,4.828899174,1f,0.6,1,27,15,7,1.57312e-11,2.9205e-11,1.63843e-11,2.93737e-11,-1.57395e-08,-1.31162e-15,15,1
27,4.346317455,4.844399261,1f,0.6,1,28,15,8,1.48662e-11,2.18852e-11,1.55588e-11,2.20836e-11,-1.58315e-08,-1.31929e-15,15,1
28,4.486196606,4.846298129,1f,0.6,1,29,15,9,1.46164e-11,4.98027e-11,1.50578e-11,4.97929e-11,-1.56551e-08,-1.30459e-15,15,1
29,4.321151336000001,4.765845872,1f,0.6,1,30,15,10,2.15099e-11,1.97172e-11,2.25404e-11,1.99438e-11,-1.58541e-08,-1.32117e-15,15,1
30,4.370066928,4.852864388,1f,0.6,1,31,25,1,1.45343e-11,2.4407e-11,1.51935e-11,2.46647e-11,-1.5841e-08,-1.32009e-15,25,1
31,4.370806412,4.873612049,1f,0.6,1,32,25,2,1.35424e-11,2.45223e-11,1.41414e-11,2.47813e-11,-1.58827e-08,-1.32356e-15,25,1
32,4.333498878,4.850896718,1f,0.6,1,33,25,3,1.46724e-11,2.09239e-11,1.53767e-11,2.11572e-11,-1.58958e-08,-1.32465e-15,25,1
33,4.407236791,4.856645244,1f,0.6,1,34,25,4,1.43012e-11,2.94109e-11,1.48986e-11,2.95867e-11,-1.58209e-08,-1.31841e-15,25,1
34,4.387795215,4.770993196,1f,0.6,1,35,25,5,2.08753e-11,2.64171e-11,2.17908e-11,2.66602e-11,-1.57214e-08,-1.31012e-15,25,1
35,4.327368287,4.944578681,1f,0.6,1,36,25,6,1.11425e-11,2.05842e-11,1.16717e-11,2.0801e-11,-1.79817e-08,-1.49848e-15,25,1
36,4.407029602,4.828899174,1f,0.6,1,37,25,7,1.58846e-11,2.93251e-11,1.6547e-11,2.95013e-11,-1.57983e-08,-1.31652e-15,25,1
37,4.346317455,4.844399261,1f,0.6,1,38,25,8,1.50151e-11,2.20398e-11,1.57279e-11,2.22417e-11,-1.58586e-08,-1.32155e-15,25,1
38,4.486196606,4.846298129,1f,0.6,1,39,25,9,1.47776e-11,4.96211e-11,1.52284e-11,4.96299e-11,-1.56823e-08,-1.30686e-15,25,1
39,4.321151336000001,4.765845872,1f,0.6,1,40,25,10,2.15902e-11,1.98705e-11,2.26191e-11,2.01006e-11,-1.58191e-08,-1.31826e-15,25,1
40,4.370066928,4.852864388,1f,0.6,1,41,50,1,1.49011e-11,2.47341e-11,1.55783e-11,2.50028e-11,-1.60296e-08,-1.3358e-15,50,1
41,4.370806412,4.873612049,1f,0.6,1,42,50,2,1.39134e-11,2.48488e-11,1.45353e-11,2.51196e-11,-1.62496e-08,-1.35413e-15,50,1
42,4.333498878,4.850896718,1f,0.6,1,43,50,3,1.50394e-11,2.12944e-11,1.57562e-11,2.15196e-11,-1.60447e-08,-1.33706e-15,50,1
43,4.407236791,4.856645244,1f,0.6,1,44,50,4,1.46683e-11,2.96572e-11,1.52912e-11,2.98545e-11,-1.59696e-08,-1.3308e-15,50,1
44,4.387795215,4.770993196,1f,0.6,1,45,50,5,2.10509e-11,2.67121e-11,2.19731e-11,2.69787e-11,-1.57475e-08,-1.31229e-15,50,1
45,4.327368287,4.944578681,1f,0.6,1,46,50,6,1.15091e-11,2.09473e-11,1.20449e-11,2.11685e-11,-2.12771e-08,-1.77309e-15,50,1
46,4.407029602,4.828899174,1f,0.6,1,47,50,7,1.62291e-11,2.95717e-11,1.69224e-11,2.97693e-11,-1.58291e-08,-1.31909e-15,50,1
47,4.346317455,4.844399261,1f,0.6,1,48,50,8,1.53784e-11,2.23936e-11,1.61004e-11,2.25996e-11,-1.59984e-08,-1.3332e-15,50,1
48,4.486196606,4.846298129,1f,0.6,1,49,50,9,1.51429e-11,4.90921e-11,1.56162e-11,4.91457e-11,-1.58199e-08,-1.31833e-15,50,1
49,4.321151336000001,4.765845872,1f,0.6,1,50,50,10,2.17338e-11,2.02278e-11,2.27612e-11,2.04615e-11,-1.5877e-08,-1.32308e-15,50,1
50,4.370066928,4.852864388,1f,0.6,1,51,75,1,1.522e-11,2.50144e-11,1.59081e-11,2.52825e-11,-1.64569e-08,-1.37141e-15,75,1
51,4.370806412,4.873612049,1f,0.6,1,52,75,2,1.42485e-11,2.51288e-11,1.48778e-11,2.54004e-11,-1.70684e-08,-1.42237e-15,75,1
52,4.333498878,4.850896718,1f,0.6,1,53,75,3,1.53545e-11,2.16129e-11,1.60831e-11,2.18386e-11,-1.6532e-08,-1.37767e-15,75,1
53,4.407236791,4.856645244,1f,0.6,1,54,75,4,1.49864e-11,2.98433e-11,1.56303e-11,3.00459e-11,-1.64768e-08,-1.37307e-15,75,1
54,4.387795215,4.770993196,1f,0.6,1,55,75,5,2.11648e-11,2.69527e-11,2.20942e-11,2.72378e-11,-1.58018e-08,-1.31682e-15,75,1
55,4.327368287,4.944578681,1f,0.6,1,56,75,6,1.18221e-11,2.12836e-11,1.23747e-11,2.15061e-11,-2.80156e-08,-2.33463e-15,75,1
56,4.407029602,4.828899174,1f,0.6,1,57,75,7,1.65193e-11,2.97577e-11,1.72231e-11,2.99631e-11,-1.60131e-08,-1.33443e-15,75,1
57,4.346317455,4.844399261,1f,0.6,1,58,75,8,1.5688e-11,2.26842e-11,1.64195e-11,2.29203e-11,-1.63654e-08,-1.36379e-15,75,1
58,4.486196606,4.846298129,1f,0.6,1,59,75,9,1.54564e-11,4.84915e-11,1.59506e-11,4.85855e-11,-1.61439e-08,-1.34533e-15,75,1
59,4.321151336000001,4.765845872,1f,0.6,1,60,75,10,2.18086e-11,2.05527e-11,2.28368e-11,2.07976e-11,-1.60095e-08,-1.33413e-15,75,1
60,4.370066928,4.852864388,1f,0.6,1,61,90,1,1.53979e-11,2.51643e-11,1.60802e-11,2.54278e-11,-1.69684e-08,-1.41404e-15,90,1
61,4.370806412,4.873612049,1f,0.6,1,62,90,2,1.44201e-11,2.52789e-11,1.50584e-11,2.55465e-11,-1.79809e-08,-1.49841e-15,90,1
62,4.333498878,4.850896718,1f,0.6,1,63,90,3,1.55216e-11,2.17896e-11,1.62518e-11,2.20158e-11,-1.70743e-08,-1.42286e-15,90,1
63,4.407236791,4.856645244,1f,0.6,1,64,90,4,1.51543e-11,2.98942e-11,1.58066e-11,3.01653e-11,-1.7075e-08,-1.42291e-15,90,1
64,4.387795215,4.770993196,1f,0.6,1,65,90,5,2.12074e-11,2.70753e-11,2.21387e-11,2.73671e-11,-1.58645e-08,-1.32204e-15,90,1
65,4.327368287,4.944578681,1f,0.6,1,66,90,6,1.19878e-11,2.1477e-11,1.25497e-11,2.1705e-11,-3.45972e-08,-2.8831e-15,90,1
66,4.407029602,4.828899174,1f,0.6,1,67,90,7,1.66686e-11,2.98083e-11,1.73785e-11,3.00772e-11,-1.62651e-08,-1.35542e-15,90,1
67,4.346317455,4.844399261,1f,0.6,1,68,90,8,1.58487e-11,2.28638e-11,1.65868e-11,2.30879e-11,-1.67368e-08,-1.39473e-15,90,1
68,4.486196606,4.846298129,1f,0.6,1,69,90,9,1.56205e-11,4.81288e-11,1.61264e-11,4.82284e-11,-1.66007e-08,-1.3834e-15,90,1
69,4.321151336000001,4.765845872,1f,0.6,1,70,90,10,2.1828e-11,2.07342e-11,2.28596e-11,2.09857e-11,-1.61495e-08,-1.34579e-15,90,1
70,4.370066928,4.852864388,1f,0.6,1,71,100,1,1.54822e-11,2.52577e-11,1.61845e-11,2.55152e-11,-1.74162e-08,-1.45135e-15,100,1
71,4.370806412,4.873612049,1f,0.6,1,72,100,2,1.4514e-11,2.53728e-11,1.5172e-11,2.56349e-11,-1.88095e-08,-1.56746e-15,100,1
72,4.333498878,4.850896718,1f,0.6,1,73,100,3,1.56251e-11,2.19023e-11,1.63624e-11,2.21313e-11,-1.75789e-08,-1.46491e-15,100,1
73,4.407236791,4.856645244,1f,0.6,1,74,100,4,1.52567e-11,2.99436e-11,1.59129e-11,3.02045e-11,-1.75356e-08,-1.4613e-15,100,1
74,4.387795215,4.770993196,1f,0.6,1,75,100,5,2.12261e-11,2.71496e-11,2.21585e-11,2.74442e-11,-1.5928e-08,-1.32733e-15,100,1
75,4.327368287,4.944578681,1f,0.6,1,76,100,6,1.20881e-11,2.16041e-11,1.26543e-11,2.18346e-11,-4.03785e-08,-3.36487e-15,100,1
76,4.407029602,4.828899174,1f,0.6,1,77,100,7,1.67582e-11,2.98569e-11,1.74719e-11,3.01154e-11,-1.65492e-08,-1.3791e-15,100,1
77,4.346317455,4.844399261,1f,0.6,1,78,100,8,1.59564e-11,2.29775e-11,1.66884e-11,2.31951e-11,-1.72212e-08,-1.4351e-15,100,1
78,4.486196606,4.846298129,1f,0.6,1,79,100,9,1.57201e-11,4.78677e-11,1.62335e-11,4.79845e-11,-1.69302e-08,-1.41085e-15,100,1
79,4.321151336000001,4.765845872,1f,0.6,1,80,100,10,2.18353e-11,2.08502e-11,2.28664e-11,2.1107e-11,-1.629e-08,-1.3575e-15,100,1
80,4.370066928,4.852864388,1f,0.6,2,1,-15,1,7.57245e-12,1.30892e-11,8.18132e-12,1.32913e-11,-1.71291e-08,-1.42742e-15,-15,1
81,4.370806412,4.873612049,1f,0.6,2,2,-15,2,7.02355e-12,1.31669e-11,7.58891e-12,1.33692e-11,-1.73626e-08,-1.44689e-15,-15,1
82,4.333498878,4.850896718,1f,0.6,2,3,-15,3,7.66107e-12,1.1171e-11,8.32414e-12,1.13876e-11,-1.73476e-08,-1.44564e-15,-15,1
83,4.407236791,4.856645244,1f,0.6,2,4,-15,4,7.4255e-12,1.58793e-11,7.97187e-12,1.60167e-11,-1.68628e-08,-1.40523e-15,-15,1
84,4.387795215,4.770993196,1f,0.6,2,5,-15,5,1.11474e-11,1.41519e-11,1.20356e-11,1.43257e-11,-1.69032e-08,-1.4086e-15,-15,1
85,4.327368287,4.944578681,1f,0.6,2,6,-15,6,5.76288e-12,1.10244e-11,6.25614e-12,1.12496e-11,-1.79783e-08,-1.49819e-15,-15,1
86,4.407029602,4.828899174,1f,0.6,2,7,-15,7,8.30171e-12,1.58089e-11,8.91193e-12,1.59466e-11,-1.69948e-08,-1.41624e-15,-15,1
87,4.346317455,4.844399261,1f,0.6,2,8,-15,8,7.84988e-12,1.17707e-11,8.51276e-12,1.19695e-11,-1.71816e-08,-1.4318e-15,-15,1
88,4.486196606,4.846298129,1f,0.6,2,9,-15,9,7.65558e-12,2.75888e-11,8.05561e-12,2.75319e-11,-1.85313e-08,-1.54428e-15,-15,1
89,4.321151336000001,4.765845872,1f,0.6,2,10,-15,10,1.15977e-11,1.05409e-11,1.26372e-11,1.07672e-11,-1.71025e-08,-1.42521e-15,-15,1
90,4.370066928,4.852864388,1f,0.6,2,11,5,1,7.77639e-12,1.32844e-11,8.40046e-12,1.34916e-11,-1.73003e-08,-1.44169e-15,5,1
91,4.370806412,4.873612049,1f,0.6,2,12,5,2,7.22729e-12,1.33622e-11,7.8073e-12,1.3569e-11,-1.73584e-08,-1.44653e-15,5,1
92,4.333498878,4.850896718,1f,0.6,2,13,5,3,7.86353e-12,1.13679e-11,8.542e-12,1.15951e-11,-1.72789e-08,-1.43991e-15,5,1
93,4.407236791,4.856645244,1f,0.6,2,14,5,4,7.62796e-12,1.60576e-11,8.19091e-12,1.62238e-11,-1.70927e-08,-1.42439e-15,5,1
94,4.387795215,4.770993196,1f,0.6,2,15,5,5,1.12828e-11,1.43408e-11,1.21819e-11,1.45411e-11,-1.70066e-08,-1.41722e-15,5,1
95,4.327368287,4.944578681,1f,0.6,2,16,5,6,5.95302e-12,1.12219e-11,6.45951e-12,1.14526e-11,-1.91394e-08,-1.59495e-15,5,1
96,4.407029602,4.828899174,1f,0.6,2,17,5,7,8.49837e-12,1.59872e-11,9.13049e-12,1.61534e-11,-1.7031e-08,-1.41925e-15,5,1
97,4.346317455,4.844399261,1f,0.6,2,18,5,8,8.05144e-12,1.1969e-11,8.72956e-12,1.21824e-11,-1.72242e-08,-1.43535e-15,5,1
98,4.486196606,4.846298129,1f,0.6,2,19,5,9,7.85634e-12,2.74691e-11,8.27643e-12,2.74442e-11,-1.68693e-08,-1.40577e-15,5,1
99,4.321151336000001,4.765845872,1f,0.6,2,20,5,10,1.17273e-11,1.07317e-11,1.27595e-11,1.09718e-11,-1.73373e-08,-1.44477e-15,5,1
100,4.370066928,4.852864388,1f,0.6,2,21,15,1,7.86721e-12,1.33728e-11,8.50221e-12,1.36077e-11,-1.7123e-08,-1.42692e-15,15,1
101,4.370806412,4.873612049,1f,0.6,2,22,15,2,7.32265e-12,1.34506e-11,7.90911e-12,1.3673e-11,-1.72278e-08,-1.43565e-15,15,1
102,4.333498878,4.850896718,1f,0.6,2,23,15,3,7.95767e-12,1.14597e-11,8.64476e-12,1.16913e-11,-1.73221e-08,-1.44351e-15,15,1
103,4.407236791,4.856645244,1f,0.6,2,24,15,4,7.72219e-12,1.61339e-11,8.29372e-12,1.63096e-11,-1.71415e-08,-1.42846e-15,15,1
104,4.387795215,4.770993196,1f,0.6,2,25,15,5,1.13398e-11,1.44192e-11,1.22428e-11,1.46377e-11,-1.70227e-08,-1.41856e-15,15,1
105,4.327368287,4.944578681,1f,0.6,2,26,15,6,6.04067e-12,1.13091e-11,6.5556e-12,1.15494e-11,-2.01108e-08,-1.6759e-15,15,1
106,4.407029602,4.828899174,1f,0.6,2,27,15,7,8.58892e-12,1.60635e-11,9.22958e-12,1.62393e-11,-1.70556e-08,-1.4213e-15,15,1
107,4.346317455,4.844399261,1f,0.6,2,28,15,8,8.14382e-12,1.20606e-11,8.82953e-12,1.22795e-11,-1.72607e-08,-1.43839e-15,15,1
108,4.486196606,4.846298129,1f,0.6,2,29,15,9,7.94947e-12,2.73864e-11,8.37924e-12,2.73809e-11,-1.6907e-08,-1.40892e-15,15,1
109,4.321151336000001,4.765845872,1f,0.6,2,30,15,10,1.17799e-11,1.08295e-11,1.28103e-11,1.10663e-11,-1.72094e-08,-1.43412e-15,15,1
110,4.370066928,4.852864388,1f,0.6,2,31,25,1,7.95587e-12,1.34559e-11,8.59879e-12,1.36983e-11,-1.73192e-08,-1.44326e-15,25,1
111,4.370806412,4.873612049,1f,0.6,2,32,25,2,7.41367e-12,1.35335e-11,8.00719e-12,1.37767e-11,-1.75022e-08,-1.45851e-15,25,1
112,4.333498878,4.850896718,1f,0.6,2,33,25,3,8.04702e-12,1.1541e-11,8.74137e-12,1.17823e-11,-1.73894e-08,-1.44912e-15,25,1
113,4.407236791,4.856645244,1f,0.6,2,34,25,4,7.81181e-12,1.62026e-11,8.39176e-12,1.63877e-11,-1.71274e-08,-1.42729e-15,25,1
114,4.387795215,4.770993196,1f,0.6,2,35,25,5,1.13899e-11,1.44966e-11,1.22964e-11,1.47248e-11,-1.70514e-08,-1.42095e-15,25,1
115,4.327368287,4.944578681,1f,0.6,2,36,25,6,6.12804e-12,1.14083e-11,6.64814e-12,1.16409e-11,-2.15585e-08,-1.79654e-15,25,1
116,4.407029602,4.828899174,1f,0.6,2,37,25,7,8.67422e-12,1.61312e-11,9.32303e-12,1.63174e-11,-1.70899e-08,-1.42416e-15,25,1
117,4.346317455,4.844399261,1f,0.6,2,38,25,8,8.22768e-12,1.21477e-11,8.92404e-12,1.23712e-11,-1.73148e-08,-1.4429e-15,25,1
118,4.486196606,4.846298129,1f,0.6,2,39,25,9,8.03787e-12,2.72915e-11,8.47717e-12,2.73052e-11,-1.6883e-08,-1.40692e-15,25,1
119,4.321151336000001,4.765845872,1f,0.6,2,40,25,10,1.1816e-11,1.09157e-11,1.28533e-11,1.11557e-11,-1.72377e-08,-1.43647e-15,25,1
120,4.370066928,4.852864388,1f,0.6,2,41,50,1,8.15854e-12,1.36425e-11,8.81932e-12,1.38985e-11,-1.77097e-08,-1.47581e-15,50,1
121,4.370806412,4.873612049,1f,0.6,2,42,50,2,7.62235e-12,1.37199e-11,8.23218e-12,1.39772e-11,-1.81165e-08,-1.5097e-15,50,1
122,4.333498878,4.850896718,1f,0.6,2,43,50,3,8.25034e-12,1.17552e-11,8.95762e-12,1.19878e-11,-1.77146e-08,-1.47621e-15,50,1
123,4.407236791,4.856645244,1f,0.6,2,44,50,4,8.01616e-12,1.63451e-11,8.61558e-12,1.65545e-11,-1.75519e-08,-1.46266e-15,50,1
124,4.387795215,4.770993196,1f,0.6,2,45,50,5,1.14885e-11,1.46658e-11,1.2402e-11,1.49164e-11,-1.70933e-08,-1.42444e-15,50,1
125,4.327368287,4.944578681,1f,0.6,2,46,50,6,6.33037e-12,1.16134e-11,6.86281e-12,1.18504e-11,-2.81496e-08,-2.3458e-15,50,1
126,4.407029602,4.828899174,1f,0.6,2,47,50,7,8.86156e-12,1.62751e-11,9.53286e-12,1.64844e-11,-1.72565e-08,-1.43804e-15,50,1
127,4.346317455,4.844399261,1f,0.6,2,48,50,8,8.42827e-12,1.2348e-11,9.13715e-12,1.2578e-11,-1.756e-08,-1.46333e-15,50,1
128,4.486196606,4.846298129,1f,0.6,2,49,50,9,8.23752e-12,2.70132e-11,8.70094e-12,2.70739e-11,-1.72578e-08,-1.43815e-15,50,1
129,4.321151336000001,4.765845872,1f,0.6,2,50,50,10,1.19056e-11,1.11175e-11,1.29357e-11,1.13607e-11,-1.73522e-08,-1.44601e-15,50,1
130,4.370066928,4.852864388,1f,0.6,2,51,75,1,8.33553e-12,1.38039e-11,9.00861e-12,1.40633e-11,-1.85219e-08,-1.54349e-15,75,1
131,4.370806412,4.873612049,1f,0.6,2,52,75,2,7.80402e-12,1.38811e-11,8.4285e-12,1.41426e-11,-1.97368e-08,-1.64473e-15,75,1
132,4.333498878,4.850896718,1f,0.6,2,53,75,3,8.42557e-12,1.19366e-11,9.14245e-12,1.21707e-11,-1.87282e-08,-1.56068e-15,75,1
133,4.407236791,4.856645244,1f,0.6,2,54,75,4,8.19238e-12,1.64553e-11,8.8099e-12,1.66731e-11,-1.85981e-08,-1.54984e-15,75,1
134,4.387795215,4.770993196,1f,0.6,2,55,75,5,1.15539e-11,1.48036e-11,1.24721e-11,1.50729e-11,-1.72019e-08,-1.43349e-15,75,1
135,4.327368287,4.944578681,1f,0.6,2,56,75,6,6.50704e-12,1.18033e-11,7.05166e-12,1.20422e-11,-4.16681e-08,-3.47234e-15,75,1
136,4.407029602,4.828899174,1f,0.6,2,57,75,7,9.0226e-12,1.63853e-11,9.7105e-12,1.66043e-11,-1.76746e-08,-1.47288e-15,75,1
137,4.346317455,4.844399261,1f,0.6,2,58,75,8,8.60015e-12,1.25209e-11,9.32369e-12,1.27587e-11,-1.8369e-08,-1.53075e-15,75,1
138,4.486196606,4.846298129,1f,0.6,2,59,75,9,8.41047e-12,2.66957e-11,8.8966e-12,2.68006e-11,-1.78965e-08,-1.49137e-15,75,1
139,4.321151336000001,4.765845872,1f,0.6,2,60,75,10,1.19501e-11,1.13019e-11,1.29756e-11,1.15508e-11,-1.74117e-08,-1.45097e-15,75,1
140,4.370066928,4.852864388,1f,0.6,2,61,90,1,8.43075e-12,1.38909e-11,9.10795e-12,1.41488e-11,-1.9545e-08,-1.62875e-15,90,1
141,4.370806412,4.873612049,1f,0.6,2,62,90,2,7.89988e-12,1.39681e-11,8.5327e-12,1.42274e-11,-2.15629e-08,-1.79691e-15,90,1
142,4.333498878,4.850896718,1f,0.6,2,63,90,3,8.51879e-12,1.20377e-11,9.23924e-12,1.22726e-11,-1.96838e-08,-1.64031e-15,90,1
143,4.407236791,4.856645244,1f,0.6,2,64,90,4,8.28569e-12,1.65086e-11,8.91267e-12,1.67518e-11,-1.97021e-08,-1.64184e-15,90,1
144,4.387795215,4.770993196,1f,0.6,2,65,90,5,1.15794e-11,1.48759e-11,1.24996e-11,1.51506e-11,-1.73273e-08,-1.44395e-15,90,1
145,4.327368287,4.944578681,1f,0.6,2,66,90,6,6.59976e-12,1.19123e-11,7.1509e-12,1.21536e-11,-5.48143e-08,-4.56786e-15,90,1
146,4.407029602,4.828899174,1f,0.6,2,67,90,7,9.10593e-12,1.64384e-11,9.80241e-12,1.66804e-11,-1.82203e-08,-1.51836e-15,90,1
147,4.346317455,4.844399261,1f,0.6,2,68,90,8,8.69445e-12,1.26232e-11,9.41985e-12,1.28558e-11,-1.92759e-08,-1.60632e-15,90,1
148,4.486196606,4.846298129,1f,0.6,2,69,90,9,8.50141e-12,2.65044e-11,9.00149e-12,2.66226e-11,-1.8681e-08,-1.55675e-15,90,1
149,4.321151336000001,4.765845872,1f,0.6,2,70,90,10,1.19632e-11,1.14054e-11,1.29879e-11,1.1658e-11,-1.79697e-08,-1.49748e-15,90,1
150,4.370066928,4.852864388,1f,0.6,2,71,100,1,8.48102e-12,1.39454e-11,9.16846e-12,1.42003e-11,-2.05434e-08,-1.71195e-15,100,1
151,4.370806412,4.873612049,1f,0.6,2,72,100,2,7.95557e-12,1.40227e-11,8.59645e-12,1.42805e-11,-2.33616e-08,-1.9468e-15,100,1
152,4.333498878,4.850896718,1f,0.6,2,73,100,3,8.57652e-12,1.21024e-11,9.29832e-12,1.23384e-11,-2.08993e-08,-1.74161e-15,100,1
153,4.407236791,4.856645244,1f,0.6,2,74,100,4,8.34273e-12,1.65209e-11,8.97544e-12,1.67789e-11,-2.07864e-08,-1.7322e-15,100,1
154,4.387795215,4.770993196,1f,0.6,2,75,100,5,1.15912e-11,1.492e-11,1.25124e-11,1.51969e-11,-1.74546e-08,-1.45455e-15,100,1
155,4.327368287,4.944578681,1f,0.6,2,76,100,6,6.65608e-12,1.19837e-11,7.21078e-12,1.22265e-11,-6.62823e-08,-5.52353e-15,100,1
156,4.407029602,4.828899174,1f,0.6,2,77,100,7,9.15615e-12,1.64506e-11,9.85777e-12,1.6707e-11,-1.87253e-08,-1.56044e-15,100,1
157,4.346317455,4.844399261,1f,0.6,2,78,100,8,8.74915e-12,1.26846e-11,9.47782e-12,1.29175e-11,-1.99762e-08,-1.66468e-15,100,1
158,4.486196606,4.846298129,1f,0.6,2,79,100,9,8.55677e-12,2.63657e-11,9.06336e-12,2.6501e-11,-1.95577e-08,-1.62981e-15,100,1
159,4.321151336000001,4.765845872,1f,0.6,2,80,100,10,1.19688e-11,1.14716e-11,1.29907e-11,1.1727e-11,-1.82295e-08,-1.51912e-15,100,1
160,4.370066928,4.852864388,1f,0.6,3,1,-15,1,5.47778e-12,9.52981e-12,6.08284e-12,9.72165e-12,-1.88358e-08,-1.56965e-15,-15,1
161,4.370806412,4.873612049,1f,0.6,3,2,-15,2,5.08537e-12,9.5951e-12,5.64139e-12,9.78646e-12,-1.85347e-08,-1.54456e-15,-15,1
162,4.333498878,4.850896718,1f,0.6,3,3,-15,3,5.5558e-12,8.13451e-12,6.2106e-12,8.35647e-12,-1.87674e-08,-1.56395e-15,-15,1
163,4.407236791,4.856645244,1f,0.6,3,4,-15,4,5.36765e-12,1.1548e-11,5.90129e-12,1.16944e-11,-1.83521e-08,-1.52934e-15,-15,1
164,4.387795215,4.770993196,1f,0.6,3,5,-15,5,8.04664e-12,1.02646e-11,8.92109e-12,1.04335e-11,-1.8269e-08,-1.52241e-15,-15,1
165,4.327368287,4.944578681,1f,0.6,3,6,-15,6,4.1876e-12,8.06567e-12,4.67472e-12,8.28871e-12,-1.98911e-08,-1.6576e-15,-15,1
