$DATA1 SOURCE='PrimeSim HSPICE' VERSION='S-2021.09-2 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '*inversor'
index,tphl,tplh,iint,temper,alter#
1,   failed,   failed,-1.400629e-09,  50.0000000,6
2,   failed,   failed,-1.389926e-09,  50.0000000,6
3,   failed,   failed,-1.396843e-09,  50.0000000,6
4,   failed,   failed,-1.424716e-09,  50.0000000,6
5, 2.040298e-11,-9.911362e-09,-4.582492e-05,  50.0000000,6
6,   failed,   failed,-1.377970e-09,  50.0000000,6
7, 6.273422e-12,-9.965888e-09, 2.028568e-05,  50.0000000,6
8,   failed,   failed,-1.393873e-09,  50.0000000,6
9, 3.615001e-12,-9.994059e-09, 1.338249e-05,  50.0000000,6
10,   failed,   failed,-1.393747e-09,  50.0000000,6
11, 3.182501e-12,-9.992050e-09, 9.115575e-04,  50.0000000,6
12, 4.700128e-12,-9.976543e-09,-5.401260e-08,  50.0000000,6
13, 3.182501e-12,-9.992050e-09, 2.732860e-05,  50.0000000,6
14, 1.000612e-08, 1.165415e-11, 1.719802e-05,  50.0000000,6
15, 7.289169e-13,-9.984012e-09, 1.351221e-04,  50.0000000,6
16, 2.155624e-12,-9.991201e-09, 7.380453e-05,  50.0000000,6
17, 1.000691e-08, 1.896781e-11, 1.626694e-05,  50.0000000,6
18, 3.182501e-12,-9.964851e-09, 1.006910e-04,  50.0000000,6
19, 1.000612e-08, 1.034385e-11,-1.385961e-09,  50.0000000,6
20, 2.714085e-12,-9.922805e-09,-5.186659e-05,  50.0000000,6
21, 3.182501e-12,-9.992050e-09, 2.332336e-04,  50.0000000,6
22,   failed,   failed,-1.391132e-09,  50.0000000,6
23,   failed,   failed,-1.393525e-09,  50.0000000,6
24, 1.975379e-11,-9.911494e-09,-3.692951e-05,  50.0000000,6
25,   failed,   failed,-1.397066e-09,  50.0000000,6
26,   failed,   failed,-1.391891e-09,  50.0000000,6
27,   failed,   failed,-1.382818e-09,  50.0000000,6
28, 6.991607e-12,-9.988325e-09, 1.481505e-04,  50.0000000,6
29, 1.742040e-12,-9.996199e-09,-1.955860e-05,  50.0000000,6
30,   failed,   failed,-1.394931e-09,  50.0000000,6
31,   failed,   failed,-1.415659e-09,  50.0000000,6
32,   failed,   failed,-1.391359e-09,  50.0000000,6
33,   failed,   failed,-1.387813e-09,  50.0000000,6
