 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-1.899813e-15,8.19036e-12,7.562655e-12,-3.290527,-4.895247,-2.599759
-1.792395e-15,8.306689e-12,7.57835e-12,-2.967738,-3.69972,-2.489258
-1.756369e-15,8.34883e-12,7.661055e-12,-2.807034,-3.342036,-2.409629
-1.748382e-15,8.360939e-12,7.759105e-12,-2.696844,-3.13969,-2.346205
-1.727015e-15,8.368816e-12,7.807909e-12,-2.612054,-2.999605,-2.292977
-1.715868e-15,8.376396e-12,7.875954e-12,-2.542699,-2.892598,-2.246832
-1.702411e-15,8.446886e-12,7.895951e-12,-2.483769,-2.805987,-2.20593
-1.700244e-15,8.455558e-12,7.898722e-12,-2.432379,-2.733174,-2.169082
-1.698468e-15,8.480051e-12,7.911577e-12,-2.386708,-2.670302,-2.135475
-1.69192e-15,8.484101e-12,7.931747e-12,-2.345531,-2.614929,-2.104524
-1.690486e-15,8.49548e-12,7.934469e-12,-2.307984,-2.56541,-2.075792
-1.666779e-15,8.497981e-12,7.93492e-12,-2.273435,-2.520588,-2.048948
-1.657889e-15,8.503481e-12,7.935276e-12,-2.241403,-2.479619,-2.023729
-1.638358e-15,8.506089e-12,7.958609e-12,-2.211518,-2.441866,-1.999926
-1.636071e-15,8.517612e-12,7.959773e-12,-2.183487,-2.406839,-1.977369
-1.635416e-15,8.518684e-12,7.960902e-12,-2.157073,-2.374152,-1.955918
-1.634726e-15,8.523176e-12,7.974837e-12,-2.132083,-2.343497,-1.935455
-1.63211e-15,8.52916e-12,7.980257e-12,-2.108358,-2.31462,-1.915882
-1.623871e-15,8.529767e-12,7.986251e-12,-2.085764,-2.287316,-1.897114
-1.621122e-15,8.568478e-12,8.005386e-12,-2.064187,-2.261411,-1.879078
-1.61641e-15,8.573386e-12,8.005705e-12,-2.04353,-2.236759,-1.861712
-1.612137e-15,8.588974e-12,8.006222e-12,-2.02371,-2.213237,-1.844961
-1.608632e-15,8.590128e-12,8.008881e-12,-2.004654,-2.190737,-1.828776
-1.607431e-15,8.590582e-12,8.01117e-12,-1.9863,-2.169169,-1.813115
-1.606484e-15,8.594546e-12,8.022751e-12,-1.968592,-2.148452,-1.79794
-1.598674e-15,8.597706e-12,8.044653e-12,-1.95148,-2.128516,-1.783218
-1.597318e-15,8.612783e-12,8.047701e-12,-1.934921,-2.109299,-1.768917
-1.593191e-15,8.613473e-12,8.049754e-12,-1.918876,-2.090748,-1.755011
-1.58251e-15,8.615859e-12,8.056135e-12,-1.903311,-2.072812,-1.741475
-1.579404e-15,8.618447e-12,8.0605e-12,-1.888193,-2.055449,-1.728286
-1.578078e-15,8.627565e-12,8.066419e-12,-1.873495,-2.038621,-1.715426
-1.577252e-15,8.628152e-12,8.071844e-12,-1.859191,-2.022291,-1.702874
-1.574105e-15,8.628958e-12,8.079362e-12,-1.845258,-2.006429,-1.690614
-1.57264e-15,8.633602e-12,8.104518e-12,-1.831674,-1.991005,-1.678631
-1.572369e-15,8.638263e-12,8.104682e-12,-1.81842,-1.975993,-1.666909
-1.563658e-15,8.641293e-12,8.129193e-12,-1.805477,-1.96137,-1.655437
-1.563033e-15,8.645773e-12,8.141513e-12,-1.792831,-1.947114,-1.644201
-1.55808e-15,8.648554e-12,8.145398e-12,-1.780464,-1.933205,-1.633191
-1.556056e-15,8.649703e-12,8.14927e-12,-1.768364,-1.919624,-1.622396
-1.553999e-15,8.653521e-12,8.153535e-12,-1.756518,-1.906354,-1.611806
-1.553376e-15,8.658904e-12,8.157523e-12,-1.744913,-1.893381,-1.601412
-1.551641e-15,8.660754e-12,8.157767e-12,-1.733539,-1.880688,-1.591206
-1.551221e-15,8.663758e-12,8.159222e-12,-1.722384,-1.868263,-1.58118
-1.54879e-15,8.666611e-12,8.163101e-12,-1.71144,-1.856094,-1.571325
-1.54518e-15,8.674071e-12,8.166849e-12,-1.700696,-1.844168,-1.561636
-1.541933e-15,8.676472e-12,8.167706e-12,-1.690146,-1.832475,-1.552106
-1.541518e-15,8.679102e-12,8.168413e-12,-1.679781,-1.821005,-1.542729
-1.540722e-15,8.682639e-12,8.170754e-12,-1.669593,-1.809748,-1.533498
-1.539466e-15,8.685473e-12,8.172058e-12,-1.659575,-1.798695,-1.524409
-1.538017e-15,8.690874e-12,8.180207e-12,-1.649721,-1.787838,-1.515456
-1.535681e-15,8.692089e-12,8.182824e-12,-1.640025,-1.77717,-1.506635
-1.534977e-15,8.695088e-12,8.186247e-12,-1.63048,-1.766683,-1.49794
-1.53358e-15,8.695744e-12,8.186563e-12,-1.621082,-1.756369,-1.489368
-1.533259e-15,8.700636e-12,8.189476e-12,-1.611825,-1.746223,-1.480914
-1.533041e-15,8.703457e-12,8.191385e-12,-1.602704,-1.736238,-1.472574
-1.532228e-15,8.703937e-12,8.19819e-12,-1.593714,-1.726408,-1.464346
-1.530283e-15,8.703989e-12,8.201085e-12,-1.584852,-1.716728,-1.456224
-1.52767e-15,8.704783e-12,8.202224e-12,-1.576112,-1.707193,-1.448206
-1.527332e-15,8.706424e-12,8.203194e-12,-1.567491,-1.697798,-1.440288
-1.52681e-15,8.70775e-12,8.206402e-12,-1.558985,-1.688537,-1.432468
-1.526235e-15,8.709177e-12,8.207195e-12,-1.55059,-1.679408,-1.424743
-1.522494e-15,8.711231e-12,8.209632e-12,-1.542303,-1.670404,-1.417109
-1.522281e-15,8.712111e-12,8.214008e-12,-1.534121,-1.661523,-1.409565
-1.521493e-15,8.712612e-12,8.218379e-12,-1.52604,-1.65276,-1.402107
-1.519678e-15,8.715778e-12,8.233438e-12,-1.518057,-1.644112,-1.394733
-1.519109e-15,8.717698e-12,8.236746e-12,-1.51017,-1.635575,-1.387441
-1.518528e-15,8.718452e-12,8.237812e-12,-1.502376,-1.627146,-1.380228
-1.517865e-15,8.7191e-12,8.239199e-12,-1.494672,-1.618821,-1.373093
-1.516112e-15,8.724173e-12,8.239987e-12,-1.487056,-1.610599,-1.366034
-1.515845e-15,8.725553e-12,8.240203e-12,-1.479525,-1.602475,-1.359047
-1.514885e-15,8.727392e-12,8.249713e-12,-1.472077,-1.594447,-1.352133
