 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-2.601195e-15,1.014258e-11,4.002405e-12,-3.290527,-4.895247,-2.599759
-2.427691e-15,1.027586e-11,4.074092e-12,-2.967738,-3.69972,-2.489258
-2.353615e-15,1.032959e-11,4.127692e-12,-2.807034,-3.342036,-2.409629
-2.3485e-15,1.03439e-11,4.140219e-12,-2.696844,-3.13969,-2.346205
-2.254935e-15,1.035443e-11,4.160268e-12,-2.612054,-2.999605,-2.292977
-2.20741e-15,1.036373e-11,4.177699e-12,-2.542699,-2.892598,-2.246832
-2.195862e-15,1.045276e-11,4.196569e-12,-2.483769,-2.805987,-2.20593
-2.181931e-15,1.04628e-11,4.205083e-12,-2.432379,-2.733174,-2.169082
-2.177388e-15,1.049336e-11,4.21956e-12,-2.386708,-2.670302,-2.135475
-2.175614e-15,1.049834e-11,4.221525e-12,-2.345531,-2.614929,-2.104524
-2.16014e-15,1.051311e-11,4.235496e-12,-2.307984,-2.56541,-2.075792
-2.144105e-15,1.051622e-11,4.239628e-12,-2.273435,-2.520588,-2.048948
-2.134176e-15,1.052361e-11,4.239982e-12,-2.241403,-2.479619,-2.023729
-2.131764e-15,1.052618e-11,4.248293e-12,-2.211518,-2.441866,-1.999926
-2.125696e-15,1.054062e-11,4.253637e-12,-2.183487,-2.406839,-1.977369
-2.122e-15,1.054224e-11,4.254932e-12,-2.157073,-2.374152,-1.955918
-2.113268e-15,1.054777e-11,4.285777e-12,-2.132083,-2.343497,-1.935455
-2.108075e-15,1.05556e-11,4.299702e-12,-2.108358,-2.31462,-1.915882
-2.106927e-15,1.055568e-11,4.305898e-12,-2.085764,-2.287316,-1.897114
-2.105361e-15,1.060459e-11,4.310006e-12,-2.064187,-2.261411,-1.879078
-2.103364e-15,1.061036e-11,4.31106e-12,-2.04353,-2.236759,-1.861712
-2.102442e-15,1.062972e-11,4.314892e-12,-2.02371,-2.213237,-1.844961
-2.097301e-15,1.063118e-11,4.321383e-12,-2.004654,-2.190737,-1.828776
-2.091251e-15,1.063235e-11,4.323008e-12,-1.9863,-2.169169,-1.813115
-2.085183e-15,1.063667e-11,4.325144e-12,-1.968592,-2.148452,-1.79794
-2.083237e-15,1.064113e-11,4.326495e-12,-1.95148,-2.128516,-1.783218
-2.081255e-15,1.065957e-11,4.326761e-12,-1.934921,-2.109299,-1.768917
-2.080384e-15,1.066019e-11,4.327303e-12,-1.918876,-2.090748,-1.755011
-2.078727e-15,1.066334e-11,4.334486e-12,-1.903311,-2.072812,-1.741475
-2.077583e-15,1.066657e-11,4.33991e-12,-1.888193,-2.055449,-1.728286
-2.07489e-15,1.067821e-11,4.34158e-12,-1.873495,-2.038621,-1.715426
-2.068445e-15,1.067896e-11,4.342155e-12,-1.859191,-2.022291,-1.702874
-2.068424e-15,1.067956e-11,4.34281e-12,-1.845258,-2.006429,-1.690614
-2.065928e-15,1.06857e-11,4.343361e-12,-1.831674,-1.991005,-1.678631
-2.065716e-15,1.069132e-11,4.344587e-12,-1.81842,-1.975993,-1.666909
-2.065084e-15,1.069496e-11,4.347988e-12,-1.805477,-1.96137,-1.655437
-2.056829e-15,1.070107e-11,4.353844e-12,-1.792831,-1.947114,-1.644201
-2.056708e-15,1.070422e-11,4.358016e-12,-1.780464,-1.933205,-1.633191
-2.056491e-15,1.070562e-11,4.362798e-12,-1.768364,-1.919624,-1.622396
-2.053832e-15,1.071059e-11,4.363135e-12,-1.756518,-1.906354,-1.611806
-2.051394e-15,1.071716e-11,4.36344e-12,-1.744913,-1.893381,-1.601412
-2.050709e-15,1.071921e-11,4.375767e-12,-1.733539,-1.880688,-1.591206
-2.050177e-15,1.072328e-11,4.378732e-12,-1.722384,-1.868263,-1.58118
-2.048227e-15,1.072652e-11,4.379963e-12,-1.71144,-1.856094,-1.571325
-2.046689e-15,1.073581e-11,4.380406e-12,-1.700696,-1.844168,-1.561636
-2.045782e-15,1.07391e-11,4.380689e-12,-1.690146,-1.832475,-1.552106
-2.04378e-15,1.074237e-11,4.38509e-12,-1.679781,-1.821005,-1.542729
-2.036929e-15,1.074682e-11,4.390846e-12,-1.669593,-1.809748,-1.533498
-2.036627e-15,1.07503e-11,4.394942e-12,-1.659575,-1.798695,-1.524409
-2.034496e-15,1.075714e-11,4.396789e-12,-1.649721,-1.787838,-1.515456
-2.028044e-15,1.075869e-11,4.40137e-12,-1.640025,-1.77717,-1.506635
-2.02792e-15,1.076232e-11,4.401876e-12,-1.63048,-1.766683,-1.49794
-2.026644e-15,1.076285e-11,4.404038e-12,-1.621082,-1.756369,-1.489368
-2.023755e-15,1.076931e-11,4.406359e-12,-1.611825,-1.746223,-1.480914
-2.022005e-15,1.077264e-11,4.406899e-12,-1.602704,-1.736238,-1.472574
-2.020708e-15,1.077317e-11,4.411049e-12,-1.593714,-1.726408,-1.464346
-2.019702e-15,1.077336e-11,4.411626e-12,-1.584852,-1.716728,-1.456224
-2.01598e-15,1.077422e-11,4.416015e-12,-1.576112,-1.707193,-1.448206
-2.015499e-15,1.07764e-11,4.422991e-12,-1.567491,-1.697798,-1.440288
-2.007993e-15,1.077801e-11,4.424719e-12,-1.558985,-1.688537,-1.432468
-2.005453e-15,1.077963e-11,4.429415e-12,-1.55059,-1.679408,-1.424743
-2.004363e-15,1.078247e-11,4.429855e-12,-1.542303,-1.670404,-1.417109
