 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-2.972471e-15,1.043654e-11,4.553846e-12,-3.290527,-4.895247,-2.599759
-2.943235e-15,1.059093e-11,4.759292e-12,-2.967738,-3.69972,-2.489258
-2.884428e-15,1.064628e-11,4.849557e-12,-2.807034,-3.342036,-2.409629
-2.829725e-15,1.066279e-11,4.874089e-12,-2.696844,-3.13969,-2.346205
-2.746486e-15,1.067289e-11,4.879771e-12,-2.612054,-2.999605,-2.292977
-2.696792e-15,1.068305e-11,4.892307e-12,-2.542699,-2.892598,-2.246832
-2.69235e-15,1.077545e-11,4.941259e-12,-2.483769,-2.805987,-2.20593
-2.672491e-15,1.078778e-11,4.944686e-12,-2.432379,-2.733174,-2.169082
-2.66471e-15,1.082021e-11,4.969032e-12,-2.386708,-2.670302,-2.135475
-2.650894e-15,1.082564e-11,4.97096e-12,-2.345531,-2.614929,-2.104524
-2.64837e-15,1.084015e-11,4.989638e-12,-2.307984,-2.56541,-2.075792
-2.646154e-15,1.084346e-11,4.998547e-12,-2.273435,-2.520588,-2.048948
-2.642603e-15,1.084984e-11,4.998553e-12,-2.241403,-2.479619,-2.023729
-2.626638e-15,1.085437e-11,5.000414e-12,-2.211518,-2.441866,-1.999926
-2.618024e-15,1.113863e-11,5.004727e-12,-2.183487,-2.406839,-1.977369
-2.606262e-15,1.114114e-11,5.016732e-12,-2.157073,-2.374152,-1.955918
-2.604376e-15,1.114913e-11,5.017843e-12,-2.132083,-2.343497,-1.935455
-2.602339e-15,1.116026e-11,5.018029e-12,-2.108358,-2.31462,-1.915882
-2.577401e-15,1.116039e-11,5.018907e-12,-2.085764,-2.287316,-1.897114
-2.572524e-15,1.123103e-11,5.020956e-12,-2.064187,-2.261411,-1.879078
-2.561823e-15,1.123926e-11,5.023002e-12,-2.04353,-2.236759,-1.861712
-2.554922e-15,1.12668e-11,5.023349e-12,-2.02371,-2.213237,-1.844961
-2.545334e-15,1.126888e-11,5.0285e-12,-2.004654,-2.190737,-1.828776
-2.537925e-15,1.127042e-11,5.028884e-12,-1.9863,-2.169169,-1.813115
-2.513203e-15,1.127669e-11,5.038451e-12,-1.968592,-2.148452,-1.79794
-2.511229e-15,1.128312e-11,5.046578e-12,-1.95148,-2.128516,-1.783218
-2.510605e-15,1.130829e-11,5.055562e-12,-1.934921,-2.109299,-1.768917
-2.509878e-15,1.130942e-11,5.057375e-12,-1.918876,-2.090748,-1.755011
-2.503203e-15,1.131468e-11,5.059189e-12,-1.903311,-2.072812,-1.741475
-2.500424e-15,1.131928e-11,5.065934e-12,-1.888193,-2.055449,-1.728286
-2.493484e-15,1.133584e-11,5.0676e-12,-1.873495,-2.038621,-1.715426
-2.489308e-15,1.133688e-11,5.079689e-12,-1.859191,-2.022291,-1.702874
-2.484846e-15,1.133734e-11,5.082035e-12,-1.845258,-2.006429,-1.690614
-2.46679e-15,1.134643e-11,5.08933e-12,-1.831674,-1.991005,-1.678631
-2.466736e-15,1.135429e-11,5.090387e-12,-1.81842,-1.975993,-1.666909
-2.453106e-15,1.135909e-11,5.091943e-12,-1.805477,-1.96137,-1.655437
-2.447603e-15,1.136772e-11,5.09964e-12,-1.792831,-1.947114,-1.644201
-2.446848e-15,1.13725e-11,5.101214e-12,-1.780464,-1.933205,-1.633191
-2.446183e-15,1.137445e-11,5.106888e-12,-1.768364,-1.919624,-1.622396
-2.443021e-15,1.13814e-11,5.107236e-12,-1.756518,-1.906354,-1.611806
-2.442946e-15,1.139068e-11,5.108338e-12,-1.744913,-1.893381,-1.601412
-2.440835e-15,1.139301e-11,5.111645e-12,-1.733539,-1.880688,-1.591206
-2.440779e-15,1.139925e-11,5.112728e-12,-1.722384,-1.868263,-1.58118
-2.440236e-15,1.140242e-11,5.114393e-12,-1.71144,-1.856094,-1.571325
-2.439337e-15,1.141621e-11,5.114874e-12,-1.700696,-1.844168,-1.561636
-2.437546e-15,1.142138e-11,5.11631e-12,-1.690146,-1.832475,-1.552106
-2.436926e-15,1.142595e-11,5.119436e-12,-1.679781,-1.821005,-1.542729
-2.434711e-15,1.143211e-11,5.123297e-12,-1.669593,-1.809748,-1.533498
-2.434524e-15,1.1437e-11,5.128895e-12,-1.659575,-1.798695,-1.524409
-2.429411e-15,1.144633e-11,5.13118e-12,-1.649721,-1.787838,-1.515456
-2.429225e-15,1.144824e-11,5.134185e-12,-1.640025,-1.77717,-1.506635
-2.429063e-15,1.145368e-11,5.134223e-12,-1.63048,-1.766683,-1.49794
