 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-2.56689e-15,7.892942e-12,1.985782e-11,-3.290527,-4.895247,-2.599759
-2.338519e-15,8.019669e-12,2.000347e-11,-2.967738,-3.69972,-2.489258
-2.326748e-15,8.063736e-12,2.023901e-11,-2.807034,-3.342036,-2.409629
-2.273289e-15,8.078574e-12,2.024736e-11,-2.696844,-3.13969,-2.346205
-2.244525e-15,8.085913e-12,2.037344e-11,-2.612054,-2.999605,-2.292977
-2.24021e-15,8.094556e-12,2.046542e-11,-2.542699,-2.892598,-2.246832
-2.202411e-15,8.169054e-12,2.053823e-11,-2.483769,-2.805987,-2.20593
-2.139646e-15,8.180525e-12,2.060067e-11,-2.432379,-2.733174,-2.169082
-2.11158e-15,8.20723e-12,2.062871e-11,-2.386708,-2.670302,-2.135475
-2.094644e-15,8.211817e-12,2.063609e-11,-2.345531,-2.614929,-2.104524
-2.088582e-15,8.222818e-12,2.066548e-11,-2.307984,-2.56541,-2.075792
-2.084175e-15,8.225548e-12,2.06755e-11,-2.273435,-2.520588,-2.048948
-2.07214e-15,8.229785e-12,2.070466e-11,-2.241403,-2.479619,-2.023729
-2.068329e-15,8.234801e-12,2.072906e-11,-2.211518,-2.441866,-1.999926
-2.056584e-15,8.247158e-12,2.07981e-11,-2.183487,-2.406839,-1.977369
-2.055106e-15,8.247497e-12,2.080142e-11,-2.157073,-2.374152,-1.955918
-2.054265e-15,8.252619e-12,2.08034e-11,-2.132083,-2.343497,-1.935455
-2.053243e-15,8.257832e-12,2.081226e-11,-2.108358,-2.31462,-1.915882
-2.043475e-15,8.260654e-12,2.082044e-11,-2.085764,-2.287316,-1.897114
-2.035395e-15,8.300577e-12,2.082521e-11,-2.064187,-2.261411,-1.879078
-2.019216e-15,8.30718e-12,2.085587e-11,-2.04353,-2.236759,-1.861712
-2.014013e-15,8.323239e-12,2.092581e-11,-2.02371,-2.213237,-1.844961
-1.991586e-15,8.324334e-12,2.092684e-11,-2.004654,-2.190737,-1.828776
-1.982016e-15,8.325546e-12,2.094587e-11,-1.9863,-2.169169,-1.813115
-1.962217e-15,8.330374e-12,2.095731e-11,-1.968592,-2.148452,-1.79794
-1.960434e-15,8.331627e-12,2.095817e-11,-1.95148,-2.128516,-1.783218
-1.951596e-15,8.349549e-12,2.097326e-11,-1.934921,-2.109299,-1.768917
-1.951527e-15,8.351859e-12,2.098424e-11,-1.918876,-2.090748,-1.755011
-1.950992e-15,8.353138e-12,2.099052e-11,-1.903311,-2.072812,-1.741475
-1.947464e-15,8.355896e-12,2.100605e-11,-1.888193,-2.055449,-1.728286
-1.944204e-15,8.364552e-12,2.10094e-11,-1.873495,-2.038621,-1.715426
-1.942441e-15,8.365118e-12,2.102167e-11,-1.859191,-2.022291,-1.702874
-1.942377e-15,8.367764e-12,2.102201e-11,-1.845258,-2.006429,-1.690614
-1.937462e-15,8.371241e-12,2.102498e-11,-1.831674,-1.991005,-1.678631
-1.9291e-15,8.377134e-12,2.102547e-11,-1.81842,-1.975993,-1.666909
-1.927474e-15,8.381036e-12,2.102963e-11,-1.805477,-1.96137,-1.655437
-1.92441e-15,8.382766e-12,2.103343e-11,-1.792831,-1.947114,-1.644201
-1.916366e-15,8.387934e-12,2.103534e-11,-1.780464,-1.933205,-1.633191
-1.91556e-15,8.389312e-12,2.104131e-11,-1.768364,-1.919624,-1.622396
-1.910269e-15,8.392253e-12,2.104423e-11,-1.756518,-1.906354,-1.611806
-1.910167e-15,8.398896e-12,2.106066e-11,-1.744913,-1.893381,-1.601412
-1.906853e-15,8.402181e-12,2.108146e-11,-1.733539,-1.880688,-1.591206
-1.905171e-15,8.403724e-12,2.10836e-11,-1.722384,-1.868263,-1.58118
-1.904349e-15,8.408967e-12,2.108441e-11,-1.71144,-1.856094,-1.571325
-1.904061e-15,8.416586e-12,2.108707e-11,-1.700696,-1.844168,-1.561636
-1.901191e-15,8.417502e-12,2.108781e-11,-1.690146,-1.832475,-1.552106
-1.899595e-15,8.420337e-12,2.108881e-11,-1.679781,-1.821005,-1.542729
-1.8986e-15,8.423873e-12,2.109022e-11,-1.669593,-1.809748,-1.533498
-1.896226e-15,8.427246e-12,2.110921e-11,-1.659575,-1.798695,-1.524409
-1.89512e-15,8.431994e-12,2.112091e-11,-1.649721,-1.787838,-1.515456
-1.890922e-15,8.432548e-12,2.112656e-11,-1.640025,-1.77717,-1.506635
-1.88592e-15,8.437238e-12,2.112937e-11,-1.63048,-1.766683,-1.49794
-1.883452e-15,8.439835e-12,2.113498e-11,-1.621082,-1.756369,-1.489368
-1.870189e-15,8.441907e-12,2.114197e-11,-1.611825,-1.746223,-1.480914
-1.867546e-15,8.446416e-12,2.115373e-11,-1.602704,-1.736238,-1.472574
-1.865556e-15,8.446967e-12,2.115974e-11,-1.593714,-1.726408,-1.464346
-1.864836e-15,8.448413e-12,2.116236e-11,-1.584852,-1.716728,-1.456224
-1.863209e-15,8.448877e-12,2.116277e-11,-1.576112,-1.707193,-1.448206
-1.862168e-15,8.451397e-12,2.116401e-11,-1.567491,-1.697798,-1.440288
-1.861958e-15,8.452086e-12,2.116499e-11,-1.558985,-1.688537,-1.432468
-1.857932e-15,8.453653e-12,2.116766e-11,-1.55059,-1.679408,-1.424743
-1.857378e-15,8.454032e-12,2.11685e-11,-1.542303,-1.670404,-1.417109
-1.854546e-15,8.455964e-12,2.117126e-11,-1.534121,-1.661523,-1.409565
-1.8543e-15,8.457593e-12,2.118148e-11,-1.52604,-1.65276,-1.402107
-1.848242e-15,8.461183e-12,2.118533e-11,-1.518057,-1.644112,-1.394733
-1.847597e-15,8.462331e-12,2.118991e-11,-1.51017,-1.635575,-1.387441
-1.844121e-15,8.462509e-12,2.120003e-11,-1.502376,-1.627146,-1.380228
-1.843614e-15,8.464844e-12,2.120339e-11,-1.494672,-1.618821,-1.373093
-1.843403e-15,8.468752e-12,2.120534e-11,-1.487056,-1.610599,-1.366034
-1.8423e-15,8.470869e-12,2.121528e-11,-1.479525,-1.602475,-1.359047
-1.838527e-15,8.472657e-12,2.121825e-11,-1.472077,-1.594447,-1.352133
-1.835174e-15,8.474534e-12,2.122928e-11,-1.46471,-1.586512,-1.345287
-1.834916e-15,8.481045e-12,2.122929e-11,-1.457422,-1.578669,-1.33851
-1.831391e-15,8.481255e-12,2.123509e-11,-1.45021,-1.570913,-1.331799
