 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-4.294774e-15,1.170307e-11,6.405456e-12,-3.290527,-4.895247,-2.599759
-4.27892e-15,1.193216e-11,6.425156e-12,-2.967738,-3.69972,-2.489258
-4.178073e-15,1.201415e-11,6.469615e-12,-2.807034,-3.342036,-2.409629
-4.119459e-15,1.203684e-11,6.502526e-12,-2.696844,-3.13969,-2.346205
-4.044232e-15,1.205267e-11,6.504082e-12,-2.612054,-2.999605,-2.292977
-4.007698e-15,1.206711e-11,6.510855e-12,-2.542699,-2.892598,-2.246832
-3.967455e-15,1.220072e-11,6.556425e-12,-2.483769,-2.805987,-2.20593
-3.930215e-15,1.221719e-11,6.564051e-12,-2.432379,-2.733174,-2.169082
-3.889266e-15,1.226288e-11,6.586906e-12,-2.386708,-2.670302,-2.135475
-3.880719e-15,1.22701e-11,6.599502e-12,-2.345531,-2.614929,-2.104524
-3.854602e-15,1.229238e-11,6.604427e-12,-2.307984,-2.56541,-2.075792
-3.808119e-15,1.229705e-11,6.610692e-12,-2.273435,-2.520588,-2.048948
-3.787849e-15,1.230654e-11,6.632041e-12,-2.241403,-2.479619,-2.023729
-3.781224e-15,1.231203e-11,6.633513e-12,-2.211518,-2.441866,-1.999926
-3.776394e-15,1.233352e-11,6.634706e-12,-2.183487,-2.406839,-1.977369
-3.761997e-15,1.233556e-11,6.657149e-12,-2.157073,-2.374152,-1.955918
-3.743939e-15,1.234394e-11,6.667795e-12,-2.132083,-2.343497,-1.935455
-3.725877e-15,1.235451e-11,6.692686e-12,-2.108358,-2.31462,-1.915882
-3.723771e-15,1.235583e-11,6.700905e-12,-2.085764,-2.287316,-1.897114
-3.71149e-15,1.24273e-11,6.700992e-12,-2.064187,-2.261411,-1.879078
-3.696231e-15,1.243665e-11,6.704623e-12,-2.04353,-2.236759,-1.861712
-3.690786e-15,1.246511e-11,6.716818e-12,-2.02371,-2.213237,-1.844961
-3.661871e-15,1.246684e-11,6.721711e-12,-2.004654,-2.190737,-1.828776
-3.631626e-15,1.246725e-11,6.723603e-12,-1.9863,-2.169169,-1.813115
-3.622055e-15,1.247529e-11,6.725286e-12,-1.968592,-2.148452,-1.79794
-3.602748e-15,1.248052e-11,6.743357e-12,-1.95148,-2.128516,-1.783218
-3.575771e-15,1.250722e-11,6.75149e-12,-1.934921,-2.109299,-1.768917
-3.574823e-15,1.250878e-11,6.761081e-12,-1.918876,-2.090748,-1.755011
-3.573072e-15,1.251433e-11,6.762486e-12,-1.903311,-2.072812,-1.741475
-3.571808e-15,1.251906e-11,6.778532e-12,-1.888193,-2.055449,-1.728286
-3.564734e-15,1.253543e-11,6.780421e-12,-1.873495,-2.038621,-1.715426
-3.542166e-15,1.253646e-11,6.796336e-12,-1.859191,-2.022291,-1.702874
-3.538759e-15,1.25378e-11,6.809055e-12,-1.845258,-2.006429,-1.690614
-3.537538e-15,1.254648e-11,6.810586e-12,-1.831674,-1.991005,-1.678631
-3.535572e-15,1.25551e-11,6.817095e-12,-1.81842,-1.975993,-1.666909
-3.522447e-15,1.256023e-11,6.817325e-12,-1.805477,-1.96137,-1.655437
-3.514121e-15,1.256723e-11,6.820103e-12,-1.792831,-1.947114,-1.644201
-3.513172e-15,1.257376e-11,6.821794e-12,-1.780464,-1.933205,-1.633191
-3.511434e-15,1.257584e-11,6.822544e-12,-1.768364,-1.919624,-1.622396
-3.50547e-15,1.258227e-11,6.830402e-12,-1.756518,-1.906354,-1.611806
-3.50376e-15,1.259243e-11,6.830669e-12,-1.744913,-1.893381,-1.601412
-3.498986e-15,1.259524e-11,6.833644e-12,-1.733539,-1.880688,-1.591206
-3.493722e-15,1.260103e-11,6.843099e-12,-1.722384,-1.868263,-1.58118
-3.488628e-15,1.26046e-11,6.843472e-12,-1.71144,-1.856094,-1.571325
-3.483779e-15,1.261919e-11,6.848577e-12,-1.700696,-1.844168,-1.561636
-3.479089e-15,1.262397e-11,6.849722e-12,-1.690146,-1.832475,-1.552106
-3.478473e-15,1.26287e-11,6.852396e-12,-1.679781,-1.821005,-1.542729
-3.463644e-15,1.26349e-11,6.852819e-12,-1.669593,-1.809748,-1.533498
-3.463568e-15,1.264018e-11,6.856586e-12,-1.659575,-1.798695,-1.524409
-3.463536e-15,1.264907e-11,6.858633e-12,-1.649721,-1.787838,-1.515456
-3.461774e-15,1.265044e-11,6.859385e-12,-1.640025,-1.77717,-1.506635
-3.459028e-15,1.265721e-11,6.859636e-12,-1.63048,-1.766683,-1.49794
-3.452603e-15,1.265834e-11,6.860991e-12,-1.621082,-1.756369,-1.489368
-3.449415e-15,1.266591e-11,6.862162e-12,-1.611825,-1.746223,-1.480914
-3.436753e-15,1.267257e-11,6.864658e-12,-1.602704,-1.736238,-1.472574
-3.429286e-15,1.267278e-11,6.871986e-12,-1.593714,-1.726408,-1.464346
-3.427448e-15,1.267343e-11,6.873107e-12,-1.584852,-1.716728,-1.456224
-3.426947e-15,1.26748e-11,6.874528e-12,-1.576112,-1.707193,-1.448206
-3.424732e-15,1.267499e-11,6.880855e-12,-1.567491,-1.697798,-1.440288
-3.420382e-15,1.268018e-11,6.881621e-12,-1.558985,-1.688537,-1.432468
-3.419776e-15,1.26827e-11,6.88536e-12,-1.55059,-1.679408,-1.424743
-3.41482e-15,1.268521e-11,6.887635e-12,-1.542303,-1.670404,-1.417109
-3.409496e-15,1.268791e-11,6.889345e-12,-1.534121,-1.661523,-1.409565
-3.40461e-15,1.268893e-11,6.890249e-12,-1.52604,-1.65276,-1.402107
-3.401692e-15,1.269448e-11,6.890573e-12,-1.518057,-1.644112,-1.394733
-3.392896e-15,1.269804e-11,6.893566e-12,-1.51017,-1.635575,-1.387441
-3.389956e-15,1.269906e-11,6.894036e-12,-1.502376,-1.627146,-1.380228
-3.388638e-15,1.270036e-11,6.894619e-12,-1.494672,-1.618821,-1.373093
-3.388403e-15,1.270932e-11,6.897758e-12,-1.487056,-1.610599,-1.366034
-3.387442e-15,1.271208e-11,6.900045e-12,-1.479525,-1.602475,-1.359047
-3.381466e-15,1.2715e-11,6.905893e-12,-1.472077,-1.594447,-1.352133
-3.379906e-15,1.271529e-11,6.920464e-12,-1.46471,-1.586512,-1.345287
-3.377289e-15,1.272747e-11,6.921128e-12,-1.457422,-1.578669,-1.33851
-3.375597e-15,1.273006e-11,6.922157e-12,-1.45021,-1.570913,-1.331799
-3.374836e-15,1.273501e-11,6.923359e-12,-1.443073,-1.563243,-1.325153
-3.367178e-15,1.273712e-11,6.925468e-12,-1.436008,-1.555657,-1.31857
-3.365099e-15,1.273945e-11,6.926432e-12,-1.429015,-1.548153,-1.312048
-3.363505e-15,1.274189e-11,6.926782e-12,-1.42209,-1.540728,-1.305586
-3.339899e-15,1.274629e-11,6.928036e-12,-1.415234,-1.53338,-1.299184
-3.332899e-15,1.274708e-11,6.929833e-12,-1.408443,-1.526108,-1.292838
-3.332055e-15,1.274826e-11,6.932788e-12,-1.401716,-1.518909,-1.286549
-3.329845e-15,1.274989e-11,6.933549e-12,-1.395053,-1.511782,-1.280314
-3.329504e-15,1.275133e-11,6.940588e-12,-1.38845,-1.504726,-1.274133
-3.328014e-15,1.275716e-11,6.944565e-12,-1.381908,-1.497737,-1.268004
-3.326727e-15,1.275944e-11,6.949095e-12,-1.375424,-1.490816,-1.261927
-3.325643e-15,1.276077e-11,6.949139e-12,-1.368998,-1.48396,-1.255899
-3.322696e-15,1.276454e-11,6.952588e-12,-1.362627,-1.477167,-1.249921
-3.318384e-15,1.276614e-11,6.955643e-12,-1.356312,-1.470437,-1.243991
-3.31785e-15,1.27703e-11,6.955853e-12,-1.35005,-1.463768,-1.238108
-3.317341e-15,1.277072e-11,6.956398e-12,-1.34384,-1.457158,-1.232271
-3.316712e-15,1.277193e-11,6.959301e-12,-1.337682,-1.450607,-1.22648
-3.314108e-15,1.278651e-11,6.961103e-12,-1.331575,-1.444112,-1.220732
-3.313443e-15,1.27868e-11,6.962687e-12,-1.325516,-1.437674,-1.215028
-3.312867e-15,1.279271e-11,6.965321e-12,-1.319506,-1.43129,-1.209367
-3.312416e-15,1.279605e-11,6.965688e-12,-1.313543,-1.424959,-1.203747
-3.306763e-15,1.279924e-11,6.965734e-12,-1.307627,-1.418681,-1.198168
-3.306047e-15,1.280364e-11,6.966342e-12,-1.301755,-1.412454,-1.192629
-3.305522e-15,1.281515e-11,6.966491e-12,-1.295929,-1.406277,-1.18713
-3.302647e-15,1.281528e-11,6.96867e-12,-1.290146,-1.40015,-1.181669
-3.299856e-15,1.281723e-11,6.970188e-12,-1.284406,-1.39407,-1.176246
-3.299658e-15,1.281804e-11,6.970454e-12,-1.278708,-1.388039,-1.17086
-3.296824e-15,1.282068e-11,6.972245e-12,-1.273051,-1.382053,-1.165511
-3.296594e-15,1.282597e-11,6.972346e-12,-1.267434,-1.376113,-1.160198
-3.294709e-15,1.283254e-11,6.97294e-12,-1.261858,-1.370217,-1.15492
-3.290361e-15,1.284092e-11,6.974694e-12,-1.25632,-1.364366,-1.149676
-3.283135e-15,1.284092e-11,6.976879e-12,-1.25082,-1.358557,-1.144467
-3.279968e-15,1.284103e-11,6.981279e-12,-1.245359,-1.35279,-1.139291
-3.276533e-15,1.284315e-11,6.988668e-12,-1.239933,-1.347065,-1.134148
-3.271373e-15,1.284494e-11,6.989715e-12,-1.234545,-1.34138,-1.129037
-3.26666e-15,1.285429e-11,6.990573e-12,-1.229192,-1.335735,-1.123958
-3.265408e-15,1.285562e-11,6.99095e-12,-1.223873,-1.33013,-1.11891
-3.265333e-15,1.285889e-11,6.994196e-12,-1.21859,-1.324562,-1.113892
-3.26325e-15,1.285949e-11,6.994753e-12,-1.21334,-1.319033,-1.108905
-3.262728e-15,1.286055e-11,6.994805e-12,-1.208123,-1.313541,-1.103948
-3.260297e-15,1.286094e-11,6.997026e-12,-1.202939,-1.308085,-1.099019
-3.253382e-15,1.286375e-11,6.997279e-12,-1.197787,-1.302665,-1.09412
-3.245146e-15,1.28642e-11,6.99869e-12,-1.192667,-1.29728,-1.089248
-3.245135e-15,1.286499e-11,6.999646e-12,-1.187577,-1.29193,-1.084405
-3.245051e-15,1.28668e-11,7.002611e-12,-1.182519,-1.286614,-1.079589
-3.241293e-15,1.287356e-11,7.003261e-12,-1.17749,-1.281331,-1.0748
-3.23953e-15,1.287568e-11,7.004958e-12,-1.172491,-1.276082,-1.070037
-3.237743e-15,1.288089e-11,7.008675e-12,-1.167521,-1.270865,-1.0653
-3.237298e-15,1.28866e-11,7.009101e-12,-1.16258,-1.265679,-1.060589
-3.228199e-15,1.288836e-11,7.014214e-12,-1.157667,-1.260525,-1.055904
-3.227934e-15,1.289052e-11,7.015777e-12,-1.152782,-1.255402,-1.051243
-3.223694e-15,1.289148e-11,7.018119e-12,-1.147924,-1.25031,-1.046607
-3.216388e-15,1.289208e-11,7.020545e-12,-1.143093,-1.245247,-1.041995
-3.215759e-15,1.289976e-11,7.021506e-12,-1.138289,-1.240213,-1.037407
-3.21451e-15,1.290043e-11,7.027376e-12,-1.13351,-1.235209,-1.032843
-3.214306e-15,1.290189e-11,7.027585e-12,-1.128758,-1.230233,-1.028302
-3.213205e-15,1.290202e-11,7.035368e-12,-1.124031,-1.225285,-1.023783
-3.211799e-15,1.290211e-11,7.035652e-12,-1.119329,-1.220365,-1.019287
-3.211105e-15,1.290272e-11,7.036175e-12,-1.114651,-1.215473,-1.014813
-3.209692e-15,1.290436e-11,7.037269e-12,-1.109998,-1.210607,-1.010361
-3.208854e-15,1.290643e-11,7.043678e-12,-1.105368,-1.205767,-1.005931
-3.206978e-15,1.291112e-11,7.044862e-12,-1.100763,-1.200954,-1.001522
-3.204251e-15,1.291307e-11,7.048455e-12,-1.09618,-1.196166,-0.9971336
-3.203528e-15,1.291678e-11,7.049145e-12,-1.09162,-1.191404,-0.9927661
-3.197769e-15,1.291988e-11,7.050019e-12,-1.087083,-1.186666,-0.9884189
-3.197763e-15,1.29215e-11,7.052369e-12,-1.082568,-1.181953,-0.9840919
-3.197527e-15,1.292261e-11,7.052568e-12,-1.078076,-1.177265,-0.9797848
-3.196696e-15,1.292507e-11,7.056006e-12,-1.073604,-1.1726,-0.9754972
-3.193823e-15,1.292895e-11,7.05716e-12,-1.069155,-1.167959,-0.971229
-3.193334e-15,1.293254e-11,7.060705e-12,-1.064726,-1.163341,-0.9669798
-3.192028e-15,1.293308e-11,7.060814e-12,-1.060318,-1.158746,-0.9627494
-3.191439e-15,1.293371e-11,7.060854e-12,-1.05593,-1.154173,-0.9585375
-3.190408e-15,1.29371e-11,7.062761e-12,-1.051563,-1.149623,-0.954344
-3.189758e-15,1.293847e-11,7.064664e-12,-1.047216,-1.145095,-0.9501686
-3.188937e-15,1.29406e-11,7.066081e-12,-1.042888,-1.140588,-0.946011
-3.18802e-15,1.294077e-11,7.067705e-12,-1.03858,-1.136103,-0.9418711
-3.187056e-15,1.294181e-11,7.067764e-12,-1.034291,-1.131639,-0.9377485
-3.187017e-15,1.294367e-11,7.06838e-12,-1.030021,-1.127196,-0.9336431
-3.186183e-15,1.294416e-11,7.071004e-12,-1.02577,-1.122774,-0.9295547
-3.184613e-15,1.294657e-11,7.071762e-12,-1.021537,-1.118371,-0.925483
-3.18369e-15,1.29476e-11,7.075066e-12,-1.017323,-1.113989,-0.9214279
-3.18352e-15,1.295006e-11,7.076031e-12,-1.013126,-1.109627,-0.9173891
-3.182748e-15,1.295061e-11,7.076806e-12,-1.008947,-1.105284,-0.9133665
-3.180747e-15,1.295068e-11,7.076909e-12,-1.004786,-1.10096,-0.9093598
-3.179534e-15,1.295182e-11,7.076945e-12,-1.000642,-1.096655,-0.9053689
-3.178395e-15,1.295493e-11,7.078899e-12,-0.996515,-1.092369,-0.9013935
-3.173401e-15,1.29552e-11,7.07911e-12,-0.992405,-1.088102,-0.8974334
-3.172829e-15,1.295589e-11,7.080981e-12,-0.9883117,-1.083853,-0.8934886
-3.171817e-15,1.296077e-11,7.081008e-12,-0.984235,-1.079622,-0.8895587
-3.171347e-15,1.296377e-11,7.08126e-12,-0.9801745,-1.075409,-0.8856437
-3.17091e-15,1.29638e-11,7.082514e-12,-0.9761301,-1.071213,-0.8817434
-3.169207e-15,1.296475e-11,7.08365e-12,-0.9721016,-1.067035,-0.8778575
-3.167434e-15,1.296647e-11,7.084056e-12,-0.9680888,-1.062874,-0.8739859
-3.167306e-15,1.297114e-11,7.084648e-12,-0.9640916,-1.058731,-0.8701285
-3.166125e-15,1.297749e-11,7.084798e-12,-0.9601097,-1.054604,-0.866285
-3.164521e-15,1.298011e-11,7.086495e-12,-0.956143,-1.050493,-0.8624554
-3.163917e-15,1.298107e-11,7.086938e-12,-0.9521912,-1.046399,-0.8586395
-3.163838e-15,1.29813e-11,7.087833e-12,-0.9482543,-1.042321,-0.854837
-3.1633e-15,1.29827e-11,7.088327e-12,-0.944332,-1.038259,-0.8510479
-3.162923e-15,1.298297e-11,7.091247e-12,-0.9404242,-1.034214,-0.847272
-3.162483e-15,1.298329e-11,7.093816e-12,-0.9365307,-1.030183,-0.8435091
