 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-3.148743e-15,8.185551e-12,2.275538e-11,-3.290527,-4.895247,-2.599759
-2.840246e-15,8.321728e-12,2.331411e-11,-2.967738,-3.69972,-2.489258
-2.828788e-15,8.369315e-12,2.354932e-11,-2.807034,-3.342036,-2.409629
-2.759627e-15,8.385082e-12,2.363914e-11,-2.696844,-3.13969,-2.346205
-2.710552e-15,8.39315e-12,2.365729e-11,-2.612054,-2.999605,-2.292977
-2.706262e-15,8.40241e-12,2.397534e-11,-2.542699,-2.892598,-2.246832
-2.662831e-15,8.482752e-12,2.399273e-11,-2.483769,-2.805987,-2.20593
-2.577958e-15,8.494943e-12,2.399887e-11,-2.432379,-2.733174,-2.169082
-2.539646e-15,8.523668e-12,2.406747e-11,-2.386708,-2.670302,-2.135475
-2.519058e-15,8.528557e-12,2.407574e-11,-2.345531,-2.614929,-2.104524
-2.514175e-15,8.540624e-12,2.411286e-11,-2.307984,-2.56541,-2.075792
-2.508345e-15,8.543564e-12,2.41163e-11,-2.273435,-2.520588,-2.048948
-2.491628e-15,8.548201e-12,2.420954e-11,-2.241403,-2.479619,-2.023729
-2.481856e-15,8.553482e-12,2.427366e-11,-2.211518,-2.441866,-1.999926
-2.471171e-15,8.566814e-12,2.429924e-11,-2.183487,-2.406839,-1.977369
-2.46393e-15,8.567254e-12,2.433181e-11,-2.157073,-2.374152,-1.955918
-2.462944e-15,8.572758e-12,2.438311e-11,-2.132083,-2.343497,-1.935455
-2.460082e-15,8.578433e-12,2.440535e-11,-2.108358,-2.31462,-1.915882
-2.448271e-15,8.581306e-12,2.444291e-11,-2.085764,-2.287316,-1.897114
-2.440342e-15,8.624518e-12,2.445875e-11,-2.064187,-2.261411,-1.879078
-2.417408e-15,8.631557e-12,2.449571e-11,-2.04353,-2.236759,-1.861712
-2.409009e-15,8.648967e-12,2.45027e-11,-2.02371,-2.213237,-1.844961
-2.378882e-15,8.650016e-12,2.450696e-11,-2.004654,-2.190737,-1.828776
-2.365587e-15,8.651329e-12,2.45237e-11,-1.9863,-2.169169,-1.813115
-2.34272e-15,8.656528e-12,2.453371e-11,-1.968592,-2.148452,-1.79794
-2.340546e-15,8.658017e-12,2.457522e-11,-1.95148,-2.128516,-1.783218
-2.32503e-15,8.677278e-12,2.458023e-11,-1.934921,-2.109299,-1.768917
-2.324913e-15,8.679342e-12,2.458427e-11,-1.918876,-2.090748,-1.755011
-2.323637e-15,8.68112e-12,2.458491e-11,-1.903311,-2.072812,-1.741475
-2.322867e-15,8.6841e-12,2.462174e-11,-1.888193,-2.055449,-1.728286
-2.316877e-15,8.693525e-12,2.462689e-11,-1.873495,-2.038621,-1.715426
-2.315095e-15,8.694138e-12,2.463606e-11,-1.859191,-2.022291,-1.702874
-2.309764e-15,8.696821e-12,2.464541e-11,-1.845258,-2.006429,-1.690614
-2.305241e-15,8.700736e-12,2.466099e-11,-1.831674,-1.991005,-1.678631
-2.292186e-15,8.707033e-12,2.466921e-11,-1.81842,-1.975993,-1.666909
-2.290479e-15,8.711149e-12,2.466928e-11,-1.805477,-1.96137,-1.655437
-2.289961e-15,8.713189e-12,2.467739e-11,-1.792831,-1.947114,-1.644201
-2.282999e-15,8.718716e-12,2.468556e-11,-1.780464,-1.933205,-1.633191
-2.277108e-15,8.720191e-12,2.468911e-11,-1.768364,-1.919624,-1.622396
-2.275873e-15,8.723426e-12,2.47177e-11,-1.756518,-1.906354,-1.611806
-2.271032e-15,8.730562e-12,2.47289e-11,-1.744913,-1.893381,-1.601412
-2.267887e-15,8.733935e-12,2.474719e-11,-1.733539,-1.880688,-1.591206
-2.267765e-15,8.735793e-12,2.475226e-11,-1.722384,-1.868263,-1.58118
-2.267122e-15,8.741094e-12,2.475456e-11,-1.71144,-1.856094,-1.571325
-2.265669e-15,8.749473e-12,2.475708e-11,-1.700696,-1.844168,-1.561636
-2.262634e-15,8.750663e-12,2.476213e-11,-1.690146,-1.832475,-1.552106
-2.259125e-15,8.753723e-12,2.476655e-11,-1.679781,-1.821005,-1.542729
-2.258277e-15,8.757549e-12,2.476938e-11,-1.669593,-1.809748,-1.533498
-2.2533e-15,8.76118e-12,2.479984e-11,-1.659575,-1.798695,-1.524409
-2.250472e-15,8.766326e-12,2.48e-11,-1.649721,-1.787838,-1.515456
-2.248888e-15,8.766914e-12,2.480435e-11,-1.640025,-1.77717,-1.506635
-2.236287e-15,8.77198e-12,2.481637e-11,-1.63048,-1.766683,-1.49794
-2.23214e-15,8.774602e-12,2.482055e-11,-1.621082,-1.756369,-1.489368
-2.225235e-15,8.777021e-12,2.482614e-11,-1.611825,-1.746223,-1.480914
-2.219773e-15,8.781894e-12,2.482777e-11,-1.602704,-1.736238,-1.472574
-2.214497e-15,8.782453e-12,2.48346e-11,-1.593714,-1.726408,-1.464346
-2.213943e-15,8.783923e-12,2.484333e-11,-1.584852,-1.716728,-1.456224
-2.210302e-15,8.784475e-12,2.484554e-11,-1.576112,-1.707193,-1.448206
-2.209161e-15,8.787247e-12,2.485174e-11,-1.567491,-1.697798,-1.440288
-2.208602e-15,8.787485e-12,2.48655e-11,-1.558985,-1.688537,-1.432468
-2.199536e-15,8.789707e-12,2.487643e-11,-1.55059,-1.679408,-1.424743
-2.198813e-15,8.789986e-12,2.487845e-11,-1.542303,-1.670404,-1.417109
-2.198119e-15,8.792185e-12,2.48816e-11,-1.534121,-1.661523,-1.409565
-2.196634e-15,8.793853e-12,2.489587e-11,-1.52604,-1.65276,-1.402107
-2.191729e-15,8.797703e-12,2.490613e-11,-1.518057,-1.644112,-1.394733
-2.186101e-15,8.799042e-12,2.490712e-11,-1.51017,-1.635575,-1.387441
-2.185407e-15,8.799261e-12,2.490791e-11,-1.502376,-1.627146,-1.380228
-2.184799e-15,8.801642e-12,2.490946e-11,-1.494672,-1.618821,-1.373093
-2.184784e-15,8.806001e-12,2.492421e-11,-1.487056,-1.610599,-1.366034
-2.178728e-15,8.808257e-12,2.493233e-11,-1.479525,-1.602475,-1.359047
-2.177383e-15,8.810199e-12,2.493818e-11,-1.472077,-1.594447,-1.352133
-2.176128e-15,8.811997e-12,2.494808e-11,-1.46471,-1.586512,-1.345287
-2.16934e-15,8.819159e-12,2.495648e-11,-1.457422,-1.578669,-1.33851
-2.168008e-15,8.819505e-12,2.496084e-11,-1.45021,-1.570913,-1.331799
-2.164085e-15,8.823325e-12,2.499144e-11,-1.443073,-1.563243,-1.325153
-2.163531e-15,8.82407e-12,2.49927e-11,-1.436008,-1.555657,-1.31857
-2.160857e-15,8.827327e-12,2.49981e-11,-1.429015,-1.548153,-1.312048
-2.159299e-15,8.827343e-12,2.500121e-11,-1.42209,-1.540728,-1.305586
-2.158992e-15,8.830399e-12,2.500405e-11,-1.415234,-1.53338,-1.299184
-2.158045e-15,8.831289e-12,2.500569e-11,-1.408443,-1.526108,-1.292838
-2.154117e-15,8.831968e-12,2.501954e-11,-1.401716,-1.518909,-1.286549
-2.153975e-15,8.832217e-12,2.502431e-11,-1.395053,-1.511782,-1.280314
-2.15365e-15,8.834286e-12,2.50254e-11,-1.38845,-1.504726,-1.274133
-2.151441e-15,8.837432e-12,2.503831e-11,-1.381908,-1.497737,-1.268004
-2.149698e-15,8.840006e-12,2.504305e-11,-1.375424,-1.490816,-1.261927
-2.14134e-15,8.840237e-12,2.504611e-11,-1.368998,-1.48396,-1.255899
-2.138818e-15,8.842888e-12,2.50616e-11,-1.362627,-1.477167,-1.249921
-2.137066e-15,8.844458e-12,2.506751e-11,-1.356312,-1.470437,-1.243991
-2.133239e-15,8.846203e-12,2.507288e-11,-1.35005,-1.463768,-1.238108
-2.130946e-15,8.847198e-12,2.508026e-11,-1.34384,-1.457158,-1.232271
-2.129599e-15,8.848682e-12,2.508465e-11,-1.337682,-1.450607,-1.22648
-2.12898e-15,8.856339e-12,2.509775e-11,-1.331575,-1.444112,-1.220732
-2.125925e-15,8.857483e-12,2.510005e-11,-1.325516,-1.437674,-1.215028
-2.124913e-15,8.860315e-12,2.511181e-11,-1.319506,-1.43129,-1.209367
-2.120712e-15,8.863512e-12,2.511572e-11,-1.313543,-1.424959,-1.203747
-2.119073e-15,8.865979e-12,2.51199e-11,-1.307627,-1.418681,-1.198168
-2.115626e-15,8.867704e-12,2.512694e-11,-1.301755,-1.412454,-1.192629
-2.11505e-15,8.875495e-12,2.512899e-11,-1.295929,-1.406277,-1.18713
-2.114831e-15,8.875982e-12,2.513612e-11,-1.290146,-1.40015,-1.181669
-2.114816e-15,8.877725e-12,2.514574e-11,-1.284406,-1.39407,-1.176246
-2.11198e-15,8.878341e-12,2.515491e-11,-1.278708,-1.388039,-1.17086
-2.110985e-15,8.879698e-12,2.515517e-11,-1.273051,-1.382053,-1.165511
-2.11043e-15,8.882633e-12,2.516064e-11,-1.267434,-1.376113,-1.160198
-2.109831e-15,8.889105e-12,2.516087e-11,-1.261858,-1.370217,-1.15492
-2.107952e-15,8.892613e-12,2.517048e-11,-1.25632,-1.364366,-1.149676
-2.107252e-15,8.892685e-12,2.518342e-11,-1.25082,-1.358557,-1.144467
-2.102214e-15,8.893153e-12,2.519073e-11,-1.245359,-1.35279,-1.139291
-2.101481e-15,8.894721e-12,2.521188e-11,-1.239933,-1.347065,-1.134148
-2.10036e-15,8.897224e-12,2.521378e-11,-1.234545,-1.34138,-1.129037
-2.100309e-15,8.901398e-12,2.522745e-11,-1.229192,-1.335735,-1.123958
-2.097886e-15,8.902645e-12,2.523512e-11,-1.223873,-1.33013,-1.11891
-2.096459e-15,8.905365e-12,2.523924e-11,-1.21859,-1.324562,-1.113892
-2.095919e-15,8.905547e-12,2.523976e-11,-1.21334,-1.319033,-1.108905
-2.095571e-15,8.906088e-12,2.524371e-11,-1.208123,-1.313541,-1.103948
-2.092035e-15,8.906595e-12,2.524704e-11,-1.202939,-1.308085,-1.099019
-2.089895e-15,8.908417e-12,2.52519e-11,-1.197787,-1.302665,-1.09412
-2.088895e-15,8.908421e-12,2.525474e-11,-1.192667,-1.29728,-1.089248
-2.088637e-15,8.908952e-12,2.525499e-11,-1.187577,-1.29193,-1.084405
-2.087778e-15,8.909039e-12,2.525739e-11,-1.182519,-1.286614,-1.079589
-2.085364e-15,8.9154e-12,2.525947e-11,-1.17749,-1.281331,-1.0748
-2.082983e-15,8.917269e-12,2.526355e-11,-1.172491,-1.276082,-1.070037
-2.080202e-15,8.919466e-12,2.526772e-11,-1.167521,-1.270865,-1.0653
-2.078904e-15,8.921989e-12,2.526955e-11,-1.16258,-1.265679,-1.060589
