$DATA1 SOURCE='PrimeSim HSPICE' VERSION='S-2021.09-2 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '*inversor'
index,tphl,tplh,iint,temper,alter#
1, 1.171763e-11, 5.124376e-12,-1.778680e-15, -25.0000000,4
2, 1.134449e-11, 4.489906e-12,-1.831050e-15, -25.0000000,4
3, 1.159092e-11, 4.729125e-12,-1.671033e-15, -25.0000000,4
4, 1.248893e-11, 4.862391e-12,-1.513875e-15, -25.0000000,4
5, 1.180704e-11, 5.277992e-12,-1.673038e-15, -25.0000000,4
6, 1.066019e-11, 5.330460e-12,-1.665595e-15, -25.0000000,4
7, 1.202862e-11, 4.844667e-12,-1.936757e-15, -25.0000000,4
8, 1.148297e-11, 4.792835e-12,-1.665571e-15, -25.0000000,4
9, 1.186133e-11, 5.334916e-12,-1.640904e-15, -25.0000000,4
10, 1.147562e-11, 4.590225e-12,-1.742543e-15, -25.0000000,4
11, 1.197302e-11, 5.135450e-12,-1.720174e-15, -25.0000000,4
12, 1.185381e-11, 5.064165e-12,-1.789763e-15, -25.0000000,4
13, 1.211486e-11, 4.935007e-12,-1.839219e-15, -25.0000000,4
14, 1.112294e-11, 5.242604e-12,-1.808482e-15, -25.0000000,4
15, 1.200843e-11, 4.861426e-12,-1.923655e-15, -25.0000000,4
16, 1.189178e-11, 5.250768e-12,-1.671685e-15, -25.0000000,4
17, 1.063667e-11, 4.871314e-12,-1.792793e-15, -25.0000000,4
18, 1.208888e-11, 5.104022e-12,-1.716129e-15, -25.0000000,4
19, 1.108468e-11, 5.265995e-12,-1.803682e-15, -25.0000000,4
20, 1.045276e-11, 4.432188e-12,-2.113268e-15, -25.0000000,4
21, 1.192543e-11, 5.204873e-12,-1.688825e-15, -25.0000000,4
22, 1.137822e-11, 4.634320e-12,-1.738176e-15, -25.0000000,4
23, 1.148263e-11, 4.310006e-12,-1.943507e-15, -25.0000000,4
24, 1.240163e-11, 5.377034e-12,-1.559416e-15, -25.0000000,4
25, 1.159191e-11, 5.088749e-12,-1.560876e-15, -25.0000000,4
26, 1.141033e-11, 4.790431e-12,-1.679871e-15, -25.0000000,4
27, 1.081801e-11, 4.537662e-12,-1.864275e-15, -25.0000000,4
28, 1.125900e-11, 4.788622e-12,-1.711188e-15, -25.0000000,4
29, 1.202169e-11, 5.345291e-12,-1.616559e-15, -25.0000000,4
30, 1.151984e-11, 4.865398e-12,-1.634853e-15, -25.0000000,4
31, 1.221031e-11, 5.140382e-12,-1.680624e-15, -25.0000000,4
32, 1.139179e-11, 4.735402e-12,-1.704602e-15, -25.0000000,4
33, 1.126816e-11, 4.375767e-12,-1.934597e-15, -25.0000000,4
34, 1.150873e-11, 4.466535e-12,-1.812884e-15, -25.0000000,4
35, 1.081302e-11, 4.554070e-12,-1.855746e-15, -25.0000000,4
36, 1.149911e-11, 5.033555e-12,-1.590924e-15, -25.0000000,4
37, 1.158838e-11, 5.098511e-12,-1.558973e-15, -25.0000000,4
38, 1.169377e-11, 5.031931e-12,-1.860539e-15, -25.0000000,4
39, 1.215199e-11, 4.806799e-12,-1.957482e-15, -25.0000000,4
40, 1.144569e-11, 4.670742e-12,-1.706580e-15, -25.0000000,4
41, 1.217416e-11, 5.130592e-12,-1.689867e-15, -25.0000000,4
42, 1.208142e-11, 5.147970e-12,-1.690046e-15, -25.0000000,4
43, 1.139680e-11, 4.772998e-12,-1.688924e-15, -25.0000000,4
44, 1.159196e-11, 4.767863e-12,-1.655901e-15, -25.0000000,4
45, 1.180441e-11, 5.208991e-12,-1.707908e-15, -25.0000000,4
46, 1.145813e-11, 5.055060e-12,-1.591760e-15, -25.0000000,4
47, 1.140607e-11, 5.038312e-12,-1.605800e-15, -25.0000000,4
48, 1.181117e-11, 5.036134e-12,-1.822328e-15, -25.0000000,4
49, 1.214669e-11, 5.019712e-12,-1.769118e-15, -25.0000000,4
50, 1.219169e-11, 4.952079e-12,-1.816130e-15, -25.0000000,4
51, 1.139435e-11, 4.841883e-12,-1.665069e-15, -25.0000000,4
52, 1.187218e-11, 4.694691e-12,-2.177388e-15, -25.0000000,4
53, 1.126416e-11, 4.683288e-12,-1.737844e-15, -25.0000000,4
54, 1.179775e-11, 5.016686e-12,-1.842712e-15, -25.0000000,4
55, 1.054224e-11, 4.599950e-12,-1.944774e-15, -25.0000000,4
56, 1.200649e-11, 5.161076e-12,-1.700304e-15, -25.0000000,4
57, 1.163612e-11, 5.667143e-12,-1.665657e-15, -25.0000000,4
58, 1.182624e-11, 5.295261e-12,-1.662224e-15, -25.0000000,4
59, 1.137287e-11, 4.865545e-12,-1.661543e-15, -25.0000000,4
60, 1.194790e-11, 5.018717e-12,-1.800849e-15, -25.0000000,4
61, 1.183608e-11, 5.099083e-12,-1.768457e-15, -25.0000000,4
62, 1.132755e-11, 4.713551e-12,-1.709942e-15, -25.0000000,4
63, 1.207546e-11, 5.198513e-12,-1.650347e-15, -25.0000000,4
64, 1.163499e-11, 5.483068e-12,-1.711493e-15, -25.0000000,4
65, 1.151892e-11, 4.856257e-12,-1.637873e-15, -25.0000000,4
66, 1.213665e-11, 5.254278e-12,-1.620359e-15, -25.0000000,4
67, 1.235444e-11, 5.450166e-12,-1.545098e-15, -25.0000000,4
68, 1.192691e-11, 5.149675e-12,-1.719117e-15, -25.0000000,4
69, 1.164289e-11, 5.033674e-12,-1.996064e-15, -25.0000000,4
70, 1.126817e-11, 4.593442e-12,-1.783953e-15, -25.0000000,4
71, 1.055568e-11, 4.894727e-12,-1.821225e-15, -25.0000000,4
72, 1.164299e-11, 5.253233e-12,-1.812546e-15, -25.0000000,4
73, 1.260259e-11, 4.923484e-12,-1.490203e-15, -25.0000000,4
74, 1.186279e-11, 4.907044e-12,-1.901876e-15, -25.0000000,4
75, 1.194446e-11, 4.810713e-12,-1.994915e-15, -25.0000000,4
76, 1.143105e-11, 4.472627e-12,-1.824330e-15, -25.0000000,4
77, 1.126007e-11, 4.518000e-12,-1.831618e-15, -25.0000000,4
78, 1.251031e-11, 4.254932e-12,-1.832027e-15, -25.0000000,4
79, 1.252212e-11, 4.676300e-12,-1.558881e-15, -25.0000000,4
80, 1.071921e-11, 5.035203e-12,-1.710164e-15, -25.0000000,4
