 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-5.111784e-15,1.238378e-11,7.242782e-12,-3.290527,-4.895247,-2.599759
-5.005774e-15,1.261705e-11,7.247097e-12,-2.967738,-3.69972,-2.489258
-4.925932e-15,1.270068e-11,7.291342e-12,-2.807034,-3.342036,-2.409629
-4.880682e-15,1.272396e-11,7.306275e-12,-2.696844,-3.13969,-2.346205
-4.804721e-15,1.274012e-11,7.334952e-12,-2.612054,-2.999605,-2.292977
-4.726241e-15,1.275492e-11,7.378474e-12,-2.542699,-2.892598,-2.246832
-4.685987e-15,1.289163e-11,7.382323e-12,-2.483769,-2.805987,-2.20593
-4.632117e-15,1.290862e-11,7.382587e-12,-2.432379,-2.733174,-2.169082
-4.631485e-15,1.295548e-11,7.391089e-12,-2.386708,-2.670302,-2.135475
-4.575211e-15,1.296284e-11,7.453151e-12,-2.345531,-2.614929,-2.104524
-4.55745e-15,1.298581e-11,7.457627e-12,-2.307984,-2.56541,-2.075792
-4.507958e-15,1.29906e-11,7.513628e-12,-2.273435,-2.520588,-2.048948
-4.490925e-15,1.300019e-11,7.520043e-12,-2.241403,-2.479619,-2.023729
-4.490066e-15,1.3006e-11,7.524459e-12,-2.211518,-2.441866,-1.999926
-4.468265e-15,1.302808e-11,7.52848e-12,-2.183487,-2.406839,-1.977369
-4.455946e-15,1.303016e-11,7.538239e-12,-2.157073,-2.374152,-1.955918
-4.449894e-15,1.303879e-11,7.554591e-12,-2.132083,-2.343497,-1.935455
-4.416959e-15,1.304955e-11,7.559521e-12,-2.108358,-2.31462,-1.915882
-4.416521e-15,1.305099e-11,7.561504e-12,-2.085764,-2.287316,-1.897114
-4.397889e-15,1.312451e-11,7.562147e-12,-2.064187,-2.261411,-1.879078
-4.390888e-15,1.31342e-11,7.585246e-12,-2.04353,-2.236759,-1.861712
-4.361943e-15,1.31635e-11,7.600883e-12,-2.02371,-2.213237,-1.844961
-4.349114e-15,1.316511e-11,7.602011e-12,-2.004654,-2.190737,-1.828776
-4.312828e-15,1.316571e-11,7.61717e-12,-1.9863,-2.169169,-1.813115
-4.291242e-15,1.317399e-11,7.623839e-12,-1.968592,-2.148452,-1.79794
-4.285004e-15,1.31793e-11,7.629423e-12,-1.95148,-2.128516,-1.783218
-4.243836e-15,1.320643e-11,7.640024e-12,-1.934921,-2.109299,-1.768917
-4.243035e-15,1.320856e-11,7.641887e-12,-1.918876,-2.090748,-1.755011
-4.239002e-15,1.321427e-11,7.650227e-12,-1.903311,-2.072812,-1.741475
-4.21772e-15,1.321915e-11,7.653788e-12,-1.888193,-2.055449,-1.728286
-4.212745e-15,1.323603e-11,7.671842e-12,-1.873495,-2.038621,-1.715426
-4.173049e-15,1.323709e-11,7.672098e-12,-1.859191,-2.022291,-1.702874
-4.167544e-15,1.323842e-11,7.676632e-12,-1.845258,-2.006429,-1.690614
-4.158913e-15,1.324746e-11,7.725584e-12,-1.831674,-1.991005,-1.678631
-4.156904e-15,1.325637e-11,7.731194e-12,-1.81842,-1.975993,-1.666909
-4.150806e-15,1.326159e-11,7.745825e-12,-1.805477,-1.96137,-1.655437
-4.141028e-15,1.326873e-11,7.750439e-12,-1.792831,-1.947114,-1.644201
-4.139869e-15,1.327565e-11,7.756731e-12,-1.780464,-1.933205,-1.633191
-4.136848e-15,1.32778e-11,7.75971e-12,-1.768364,-1.919624,-1.622396
-4.134208e-15,1.32844e-11,7.762376e-12,-1.756518,-1.906354,-1.611806
-4.130479e-15,1.329495e-11,7.772164e-12,-1.744913,-1.893381,-1.601412
-4.128811e-15,1.329772e-11,7.774703e-12,-1.733539,-1.880688,-1.591206
-4.124997e-15,1.330382e-11,7.786139e-12,-1.722384,-1.868263,-1.58118
-4.124432e-15,1.330714e-11,7.791661e-12,-1.71144,-1.856094,-1.571325
-4.121132e-15,1.332246e-11,7.79516e-12,-1.700696,-1.844168,-1.561636
-4.119877e-15,1.332755e-11,7.801239e-12,-1.690146,-1.832475,-1.552106
-4.11488e-15,1.333245e-11,7.803292e-12,-1.679781,-1.821005,-1.542729
-4.098398e-15,1.333885e-11,7.808433e-12,-1.669593,-1.809748,-1.533498
-4.097298e-15,1.334432e-11,7.813499e-12,-1.659575,-1.798695,-1.524409
-4.093574e-15,1.335345e-11,7.822012e-12,-1.649721,-1.787838,-1.515456
-4.086436e-15,1.335478e-11,7.832518e-12,-1.640025,-1.77717,-1.506635
-4.084247e-15,1.336193e-11,7.837861e-12,-1.63048,-1.766683,-1.49794
-4.081067e-15,1.3363e-11,7.838046e-12,-1.621082,-1.756369,-1.489368
-4.075207e-15,1.337082e-11,7.839749e-12,-1.611825,-1.746223,-1.480914
-4.074644e-15,1.337786e-11,7.842171e-12,-1.602704,-1.736238,-1.472574
