$DATA1 SOURCE='PrimeSim HSPICE' VERSION='S-2021.09-2 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '*inversor'
index,tphl,tplh,iint,temper,alter#
1, 1.179067e-11, 7.475349e-12,-2.168153e-15,  25.0000000,3
2, 1.137210e-11, 7.169903e-12,-2.459198e-15,  25.0000000,3
3, 1.164849e-11, 7.536972e-12,-2.176276e-15,  25.0000000,3
4, 1.266132e-11, 7.708434e-12,-1.852977e-15,  25.0000000,3
5, 1.189103e-11, 7.826980e-12,-1.989917e-15,  25.0000000,3
6, 1.080997e-11, 8.048917e-12,-2.183816e-15,  25.0000000,3
7, 1.214047e-11, 7.069955e-12,-2.334466e-15,  25.0000000,3
8, 1.152754e-11, 7.593363e-12,-2.170175e-15,  25.0000000,3
9, 1.195190e-11, 7.963329e-12,-1.932027e-15,  25.0000000,3
10, 1.151913e-11, 7.323530e-12,-2.316874e-15,  25.0000000,3
11, 1.207801e-11, 7.531482e-12,-2.042212e-15,  25.0000000,3
12, 1.194375e-11, 7.428232e-12,-2.157442e-15,  25.0000000,3
13, 1.223800e-11, 7.395639e-12,-2.211178e-15,  25.0000000,3
14, 1.112524e-11, 7.666458e-12,-2.295426e-15,  25.0000000,3
15, 1.211771e-11, 7.090662e-12,-2.321393e-15,  25.0000000,3
16, 1.198636e-11, 7.812647e-12,-1.973428e-15,  25.0000000,3
17, 1.077737e-11, 7.214237e-12,-2.407663e-15,  25.0000000,3
18, 1.220871e-11, 7.487796e-12,-2.018151e-15,  25.0000000,3
19, 1.108257e-11, 7.722631e-12,-2.293172e-15,  25.0000000,3
20, 1.041505e-11, 6.666439e-12,-2.935923e-15,  25.0000000,3
21, 1.202432e-11, 7.736918e-12,-1.993038e-15,  25.0000000,3
22, 1.141016e-11, 7.373075e-12,-2.325779e-15,  25.0000000,3
23, 1.152614e-11, 6.930994e-12,-2.588592e-15,  25.0000000,3
24, 1.256166e-11, 8.046385e-12,-1.771277e-15,  25.0000000,3
25, 1.164920e-11, 8.038007e-12,-1.989651e-15,  25.0000000,3
26, 1.144623e-11, 7.584001e-12,-2.201434e-15,  25.0000000,3
27, 1.106107e-11, 7.212406e-12,-2.558454e-15,  25.0000000,3
28, 1.127706e-11, 7.571459e-12,-2.269895e-15,  25.0000000,3
29, 1.213238e-11, 7.968375e-12,-1.865975e-15,  25.0000000,3
30, 1.156882e-11, 7.693299e-12,-2.120144e-15,  25.0000000,3
31, 1.234582e-11, 7.731284e-12,-1.971519e-15,  25.0000000,3
32, 1.142547e-11, 7.514615e-12,-2.252732e-15,  25.0000000,3
33, 1.128630e-11, 7.001918e-12,-2.612613e-15,  25.0000000,3
34, 1.155595e-11, 7.155854e-12,-2.408474e-15,  25.0000000,3
35, 1.105340e-11, 7.234656e-12,-2.548082e-15,  25.0000000,3
36, 1.154540e-11, 7.924931e-12,-2.050768e-15,  25.0000000,3
37, 1.164522e-11, 8.053881e-12,-1.986546e-15,  25.0000000,3
38, 1.176371e-11, 7.266281e-12,-2.286353e-15,  25.0000000,3
39, 1.227974e-11, 7.136280e-12,-2.368097e-15,  25.0000000,3
40, 1.148573e-11, 7.430683e-12,-2.271229e-15,  25.0000000,3
41, 1.230498e-11, 7.707808e-12,-1.988830e-15,  25.0000000,3
42, 1.220023e-11, 7.584194e-12,-1.982103e-15,  25.0000000,3
43, 1.143109e-11, 7.559707e-12,-2.228221e-15,  25.0000000,3
44, 1.164967e-11, 7.583203e-12,-2.153151e-15,  25.0000000,3
45, 1.188817e-11, 7.689315e-12,-2.041050e-15,  25.0000000,3
46, 1.149947e-11, 7.957442e-12,-2.056114e-15,  25.0000000,3
47, 1.144128e-11, 7.925198e-12,-2.085335e-15,  25.0000000,3
48, 1.189574e-11, 7.347518e-12,-2.209765e-15,  25.0000000,3
49, 1.227402e-11, 7.551141e-12,-2.111315e-15,  25.0000000,3
50, 1.232485e-11, 7.400343e-12,-2.174544e-15,  25.0000000,3
51, 1.142836e-11, 7.651189e-12,-2.182688e-15,  25.0000000,3
52, 1.196337e-11, 6.765129e-12,-2.671551e-15,  25.0000000,3
53, 1.128272e-11, 7.428414e-12,-2.343785e-15,  25.0000000,3
54, 1.188061e-11, 7.299906e-12,-2.240067e-15,  25.0000000,3
55, 1.062749e-11, 6.878791e-12,-2.676098e-15,  25.0000000,3
56, 1.211571e-11, 7.592579e-12,-2.007788e-15,  25.0000000,3
57, 1.169822e-11, 8.276447e-12,-1.918154e-15,  25.0000000,3
58, 1.191256e-11, 7.870065e-12,-1.970421e-15,  25.0000000,3
59, 1.140433e-11, 7.680976e-12,-2.179886e-15,  25.0000000,3
60, 1.204969e-11, 7.293983e-12,-2.166693e-15,  25.0000000,3
61, 1.192382e-11, 7.492531e-12,-2.130819e-15,  25.0000000,3
62, 1.135361e-11, 7.478453e-12,-2.294818e-15,  25.0000000,3
63, 1.219342e-11, 7.687882e-12,-1.932531e-15,  25.0000000,3
64, 1.169768e-11, 7.937462e-12,-2.004497e-15,  25.0000000,3
65, 1.156779e-11, 7.681097e-12,-2.125007e-15,  25.0000000,3
66, 1.226234e-11, 7.960211e-12,-1.907570e-15,  25.0000000,3
67, 1.250783e-11, 8.201839e-12,-1.743728e-15,  25.0000000,3
68, 1.202605e-11, 7.630903e-12,-2.045586e-15,  25.0000000,3
69, 1.170628e-11, 7.081106e-12,-2.423697e-15,  25.0000000,3
70, 1.128704e-11, 7.305840e-12,-2.407309e-15,  25.0000000,3
71, 1.064769e-11, 7.239813e-12,-2.472740e-15,  25.0000000,3
72, 1.170689e-11, 7.521612e-12,-2.167509e-15,  25.0000000,3
73, 1.279028e-11, 7.794048e-12,-1.806958e-15,  25.0000000,3
74, 1.195360e-11, 7.136794e-12,-2.331794e-15,  25.0000000,3
75, 1.204539e-11, 6.997086e-12,-2.425525e-15,  25.0000000,3
76, 1.146894e-11, 7.155245e-12,-2.436066e-15,  25.0000000,3
77, 1.127779e-11, 7.200791e-12,-2.474157e-15,  25.0000000,3
78, 1.268605e-11, 6.961305e-12,-2.329132e-15,  25.0000000,3
79, 1.269931e-11, 7.458346e-12,-1.956924e-15,  25.0000000,3
80, 1.090600e-11, 7.471258e-12,-2.259112e-15,  25.0000000,3
81, 1.204541e-11, 7.593301e-12,-2.012205e-15,  25.0000000,3
82, 1.149660e-11, 7.698412e-12,-2.141506e-15,  25.0000000,3
83, 1.207906e-11, 7.348532e-12,-2.125770e-15,  25.0000000,3
84, 1.244313e-11, 7.989105e-12,-1.793212e-15,  25.0000000,3
85, 1.129816e-11, 7.344944e-12,-2.381315e-15,  25.0000000,3
86, 1.171549e-11, 6.888507e-12,-2.578631e-15,  25.0000000,3
87, 1.106075e-11, 7.865180e-12,-2.254808e-15,  25.0000000,3
88, 1.093937e-11, 6.881496e-12,-2.493239e-15,  25.0000000,3
89, 1.093166e-11, 7.511649e-12,-2.224781e-15,  25.0000000,3
90, 1.159377e-11, 7.306397e-12,-2.302959e-15,  25.0000000,3
91, 1.225136e-11, 7.438691e-12,-2.181267e-15,  25.0000000,3
92, 1.182014e-11, 7.608766e-12,-2.098247e-15,  25.0000000,3
93, 1.205575e-11, 7.248647e-12,-2.241616e-15,  25.0000000,3
94, 1.142159e-11, 7.018260e-12,-2.550805e-15,  25.0000000,3
95, 1.144850e-11, 7.372293e-12,-2.313253e-15,  25.0000000,3
96, 1.166993e-11, 7.269565e-12,-2.307786e-15,  25.0000000,3
97, 1.173738e-11, 7.594907e-12,-2.124382e-15,  25.0000000,3
98, 1.190312e-11, 7.346262e-12,-2.209021e-15,  25.0000000,3
99, 1.124604e-11, 7.718530e-12,-2.226134e-15,  25.0000000,3
100, 1.100787e-11, 7.308916e-12,-2.525379e-15,  25.0000000,3
101, 1.046587e-11, 7.441222e-12,-2.469126e-15,  25.0000000,3
102, 1.245128e-11, 7.549571e-12,-1.949180e-15,  25.0000000,3
103, 1.166274e-11, 7.613639e-12,-2.125579e-15,  25.0000000,3
104, 1.188781e-11, 7.438679e-12,-2.162940e-15,  25.0000000,3
105, 1.200496e-11, 7.761758e-12,-1.987822e-15,  25.0000000,3
106, 1.189145e-11, 7.024194e-12,-2.426702e-15,  25.0000000,3
107, 1.171335e-11, 7.211509e-12,-2.332809e-15,  25.0000000,3
108, 1.201547e-11, 7.681355e-12,-2.016675e-15,  25.0000000,3
109, 1.213065e-11, 7.137500e-12,-2.275025e-15,  25.0000000,3
110, 1.185244e-11, 7.545965e-12,-2.120595e-15,  25.0000000,3
111, 1.125368e-11, 6.998365e-12,-2.628184e-15,  25.0000000,3
112, 1.223880e-11, 7.465955e-12,-2.167181e-15,  25.0000000,3
113, 1.261319e-11, 7.316999e-12,-2.041309e-15,  25.0000000,3
114, 1.137559e-11, 7.015665e-12,-2.568773e-15,  25.0000000,3
115, 1.099282e-11, 7.596344e-12,-2.405882e-15,  25.0000000,3
116, 1.135820e-11, 7.159226e-12,-2.471255e-15,  25.0000000,3
117, 1.194907e-11, 7.276491e-12,-2.241261e-15,  25.0000000,3
118, 1.029588e-11, 7.226293e-12,-2.713352e-15,  25.0000000,3
119, 1.235731e-11, 7.974839e-12,-1.884406e-15,  25.0000000,3
120, 1.135632e-11, 7.052009e-12,-2.547847e-15,  25.0000000,3
121, 1.217456e-11, 7.095851e-12,-2.298266e-15,  25.0000000,3
122, 1.149045e-11, 7.777551e-12,-2.115558e-15,  25.0000000,3
123, 1.231634e-11, 7.901134e-12,-1.915950e-15,  25.0000000,3
124, 1.243693e-11, 7.561883e-12,-1.940197e-15,  25.0000000,3
125, 1.206064e-11, 7.561062e-12,-2.021841e-15,  25.0000000,3
126, 1.208582e-11, 7.557247e-12,-2.029661e-15,  25.0000000,3
127, 1.217071e-11, 6.511751e-12,-3.175800e-15,  25.0000000,3
128, 1.329679e-11, 7.107127e-12,-2.113535e-15,  25.0000000,3
129, 1.151504e-11, 6.722926e-12,-2.803539e-15,  25.0000000,3
130, 1.156138e-11, 7.345789e-12,-2.290928e-15,  25.0000000,3
131, 1.144733e-11, 7.056612e-12,-2.512950e-15,  25.0000000,3
132, 1.269613e-11, 7.524746e-12,-1.928709e-15,  25.0000000,3
133, 1.302790e-11, 7.679936e-12,-1.814684e-15,  25.0000000,3
134, 1.132067e-11, 8.085970e-12,-2.084744e-15,  25.0000000,3
135, 1.160006e-11, 7.766076e-12,-2.084591e-15,  25.0000000,3
136, 1.042684e-11, 7.184517e-12,-2.593198e-15,  25.0000000,3
137, 1.281814e-11, 6.957114e-12,-2.313440e-15,  25.0000000,3
138, 1.198686e-11, 7.591891e-12,-2.071001e-15,  25.0000000,3
139, 1.244129e-11, 7.401984e-12,-2.012421e-15,  25.0000000,3
140, 1.231748e-11, 8.211937e-12,-1.827159e-15,  25.0000000,3
141, 1.163142e-11, 6.970431e-12,-2.528519e-15,  25.0000000,3
142, 1.132820e-11, 7.257550e-12,-2.420004e-15,  25.0000000,3
143, 1.156409e-11, 7.175646e-12,-2.392666e-15,  25.0000000,3
144, 1.247474e-11, 7.911342e-12,-1.816556e-15,  25.0000000,3
145, 1.177607e-11, 7.681612e-12,-2.070612e-15,  25.0000000,3
146, 1.191621e-11, 7.914538e-12,-1.955264e-15,  25.0000000,3
147, 1.224931e-11, 8.250210e-12,-1.831600e-15,  25.0000000,3
148, 1.218225e-11, 7.551841e-12,-1.999951e-15,  25.0000000,3
149, 1.190219e-11, 8.103406e-12,-1.904695e-15,  25.0000000,3
150, 1.117233e-11, 7.581273e-12,-2.307609e-15,  25.0000000,3
151, 1.218467e-11, 7.274440e-12,-2.145404e-15,  25.0000000,3
152, 1.187425e-11, 7.940302e-12,-1.957256e-15,  25.0000000,3
153, 1.195420e-11, 7.336874e-12,-2.204953e-15,  25.0000000,3
154, 1.248096e-11, 7.298525e-12,-2.076989e-15,  25.0000000,3
155, 1.177549e-11, 7.030329e-12,-2.446513e-15,  25.0000000,3
156, 1.232783e-11, 7.766771e-12,-2.004420e-15,  25.0000000,3
157, 1.157422e-11, 7.127640e-12,-2.422100e-15,  25.0000000,3
158, 1.293173e-11, 6.921091e-12,-2.328651e-15,  25.0000000,3
159, 1.195125e-11, 8.106174e-12,-1.892301e-15,  25.0000000,3
160, 1.169090e-11, 7.877872e-12,-2.025019e-15,  25.0000000,3
161, 1.159148e-11, 7.347085e-12,-2.280884e-15,  25.0000000,3
162, 1.072795e-11, 6.753539e-12,-2.702543e-15,  25.0000000,3
163, 1.247887e-11, 7.525725e-12,-1.960462e-15,  25.0000000,3
164, 1.169730e-11, 7.732135e-12,-2.072557e-15,  25.0000000,3
165, 1.062404e-11, 7.100551e-12,-2.550851e-15,  25.0000000,3
166, 1.135083e-11, 7.707601e-12,-2.189634e-15,  25.0000000,3
167, 1.151673e-11, 7.220419e-12,-2.378782e-15,  25.0000000,3
168, 1.182377e-11, 7.790608e-12,-2.018886e-15,  25.0000000,3
169, 1.164843e-11, 7.238843e-12,-2.331999e-15,  25.0000000,3
170, 1.168243e-11, 7.810756e-12,-2.049492e-15,  25.0000000,3
171, 1.283411e-11, 7.289538e-12,-2.027408e-15,  25.0000000,3
172, 1.245668e-11, 7.250180e-12,-2.113187e-15,  25.0000000,3
173, 1.183429e-11, 7.157117e-12,-2.340310e-15,  25.0000000,3
174, 1.220297e-11, 7.335943e-12,-2.097351e-15,  25.0000000,3
175, 1.196432e-11, 7.639911e-12,-2.053799e-15,  25.0000000,3
176, 1.196321e-11, 7.506213e-12,-2.116173e-15,  25.0000000,3
