$DATA1 SOURCE='PrimeSim HSPICE' VERSION='S-2021.09-2 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '*inversor'
index,tphl,tplh,iint,temper,alter#
1, 1.083261e-11, 1.677388e-11,-2.367489e-15,  75.0000000,1
2, 1.031044e-11, 1.628247e-11,-2.735575e-15,  75.0000000,1
3, 1.065822e-11, 1.692568e-11,-2.422327e-15,  75.0000000,1
4, 1.188980e-11, 1.701692e-11,-1.885405e-15,  75.0000000,1
5, 1.095521e-11, 1.751921e-11,-2.208700e-15,  75.0000000,1
6, 9.913370e-12, 1.883915e-11,-2.832507e-15,  75.0000000,1
7, 1.126020e-11, 1.598680e-11,-2.386357e-15,  75.0000000,1
8, 1.050958e-11, 1.709180e-11,-2.469006e-15,  75.0000000,1
9, 1.102945e-11, 1.780967e-11,-2.146885e-15,  75.0000000,1
10, 1.049913e-11, 1.657982e-11,-2.573819e-15,  75.0000000,1
11, 1.118356e-11, 1.664962e-11,-2.156863e-15,  75.0000000,1
12, 1.101990e-11, 1.664480e-11,-2.312554e-15,  75.0000000,1
13, 1.137866e-11, 1.580057e-11,-2.224445e-15,  75.0000000,1
14, 1.012633e-11, 1.725423e-11,-2.725280e-15,  75.0000000,1
15, 1.123244e-11, 1.546689e-11,-2.353481e-15,  75.0000000,1
16, 1.107164e-11, 1.746339e-11,-2.169264e-15,  75.0000000,1
17, 9.889622e-12, 1.721342e-11,-3.028379e-15,  75.0000000,1
18, 1.134263e-11, 1.694219e-11,-2.143447e-15,  75.0000000,1
19, 1.009674e-11, 1.737479e-11,-2.742406e-15,  75.0000000,1
20, 9.696297e-12, 1.599389e-11,-3.597637e-15,  75.0000000,1
21, 1.111801e-11, 1.728503e-11,-2.174254e-15,  75.0000000,1
22, 1.035724e-11, 1.668834e-11,-2.622516e-15,  75.0000000,1
23, 1.050746e-11, 1.579642e-11,-2.765889e-15,  75.0000000,1
24, 1.176910e-11, 1.779581e-11,-1.845239e-15,  75.0000000,1
25, 1.065898e-11, 1.802928e-11,-2.285339e-15,  75.0000000,1
26, 1.040152e-11, 1.707486e-11,-2.523030e-15,  75.0000000,1
27, 1.008026e-11, 1.637415e-11,-2.946211e-15,  75.0000000,1
28, 1.023361e-11, 1.704796e-11,-2.642349e-15,  75.0000000,1
29, 1.124927e-11, 1.761628e-11,-2.022470e-15,  75.0000000,1
30, 1.056035e-11, 1.730277e-11,-2.414090e-15,  75.0000000,1
31, 1.150892e-11, 1.677004e-11,-2.029904e-15,  75.0000000,1
32, 1.037608e-11, 1.691605e-11,-2.561416e-15,  75.0000000,1
33, 1.023861e-11, 1.595112e-11,-2.882042e-15,  75.0000000,1
34, 1.054435e-11, 1.624036e-11,-2.626526e-15,  75.0000000,1
35, 1.007502e-11, 1.641877e-11,-2.942279e-15,  75.0000000,1
36, 1.053154e-11, 1.780837e-11,-2.368450e-15,  75.0000000,1
37, 1.065409e-11, 1.806588e-11,-2.284223e-15,  75.0000000,1
38, 1.079959e-11, 1.642128e-11,-2.463481e-15,  75.0000000,1
39, 1.142973e-11, 1.588018e-11,-2.358176e-15,  75.0000000,1
40, 1.044966e-11, 1.674007e-11,-2.552321e-15,  75.0000000,1
41, 1.145944e-11, 1.671768e-11,-2.052374e-15,  75.0000000,1
42, 1.133221e-11, 1.713583e-11,-2.118033e-15,  75.0000000,1
43, 1.038300e-11, 1.702347e-11,-2.540716e-15,  75.0000000,1
44, 1.065967e-11, 1.703571e-11,-2.404463e-15,  75.0000000,1
45, 1.095182e-11, 1.721661e-11,-2.248831e-15,  75.0000000,1
46, 1.046673e-11, 1.788388e-11,-2.388983e-15,  75.0000000,1
47, 1.039567e-11, 1.781352e-11,-2.433202e-15,  75.0000000,1
48, 1.096125e-11, 1.655852e-11,-2.365572e-15,  75.0000000,1
49, 1.142220e-11, 1.616974e-11,-2.144350e-15,  75.0000000,1
50, 1.148408e-11, 1.640410e-11,-2.209030e-15,  75.0000000,1
51, 1.037973e-11, 1.721865e-11,-2.513830e-15,  75.0000000,1
52, 1.104427e-11, 1.535422e-11,-2.667598e-15,  75.0000000,1
53, 1.023729e-11, 1.674957e-11,-2.687612e-15,  75.0000000,1
54, 1.094276e-11, 1.646726e-11,-2.392230e-15,  75.0000000,1
55, 9.790305e-12, 1.648529e-11,-3.317542e-15,  75.0000000,1
56, 1.122941e-11, 1.678625e-11,-2.122310e-15,  75.0000000,1
57, 1.071893e-11, 1.857022e-11,-2.211950e-15,  75.0000000,1
58, 1.098149e-11, 1.761033e-11,-2.187485e-15,  75.0000000,1
59, 1.035038e-11, 1.728280e-11,-2.520822e-15,  75.0000000,1
60, 1.114925e-11, 1.609647e-11,-2.253677e-15,  75.0000000,1
61, 1.099551e-11, 1.677818e-11,-2.298641e-15,  75.0000000,1
62, 1.028858e-11, 1.684480e-11,-2.621485e-15,  75.0000000,1
63, 1.132382e-11, 1.735439e-11,-2.091408e-15,  75.0000000,1
64, 1.071849e-11, 1.779640e-11,-2.279773e-15,  75.0000000,1
65, 1.055909e-11, 1.727670e-11,-2.418209e-15,  75.0000000,1
66, 1.140736e-11, 1.761335e-11,-2.032533e-15,  75.0000000,1
67, 1.170387e-11, 1.815310e-11,-1.837518e-15,  75.0000000,1
68, 1.112021e-11, 1.704870e-11,-2.206710e-15,  75.0000000,1
69, 1.072912e-11, 1.606311e-11,-2.581620e-15,  75.0000000,1
70, 1.024004e-11, 1.655943e-11,-2.733303e-15,  75.0000000,1
71, 9.804861e-12, 1.726087e-11,-3.147233e-15,  75.0000000,1
72, 1.072990e-11, 1.688425e-11,-2.394640e-15,  75.0000000,1
73, 1.204465e-11, 1.721626e-11,-1.826260e-15,  75.0000000,1
74, 1.103210e-11, 1.612613e-11,-2.435599e-15,  75.0000000,1
75, 1.114433e-11, 1.522081e-11,-2.445240e-15,  75.0000000,1
