 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-1.041572e-14,7.14302e-12,7.258714e-12,-3.290527,-4.895247,-2.599759
-9.426103e-15,7.283352e-12,7.598207e-12,-2.967738,-3.69972,-2.489258
-9.09731e-15,7.335666e-12,7.747265e-12,-2.807034,-3.342036,-2.409629
-9.023164e-15,7.34733e-12,7.784141e-12,-2.696844,-3.13969,-2.346205
-8.963716e-15,7.358667e-12,7.786473e-12,-2.612054,-2.999605,-2.292977
-8.775591e-15,7.366979e-12,7.794934e-12,-2.542699,-2.892598,-2.246832
-8.731275e-15,7.451409e-12,7.814548e-12,-2.483769,-2.805987,-2.20593
-8.557255e-15,7.458925e-12,7.843225e-12,-2.432379,-2.733174,-2.169082
-8.429771e-15,7.486803e-12,7.877985e-12,-2.386708,-2.670302,-2.135475
-8.405395e-15,7.490917e-12,7.89186e-12,-2.345531,-2.614929,-2.104524
-8.3136e-15,7.506574e-12,7.898306e-12,-2.307984,-2.56541,-2.075792
-8.132671e-15,7.509427e-12,7.898535e-12,-2.273435,-2.520588,-2.048948
-8.095132e-15,7.517324e-12,7.902748e-12,-2.241403,-2.479619,-2.023729
-8.087668e-15,7.518047e-12,7.923252e-12,-2.211518,-2.441866,-1.999926
-8.086223e-15,7.531487e-12,7.941083e-12,-2.183487,-2.406839,-1.977369
-8.079166e-15,7.53382e-12,7.941907e-12,-2.157073,-2.374152,-1.955918
-8.05755e-15,7.538681e-12,7.961517e-12,-2.132083,-2.343497,-1.935455
-8.05492e-15,7.544792e-12,7.969183e-12,-2.108358,-2.31462,-1.915882
-7.994979e-15,7.546735e-12,7.984999e-12,-2.085764,-2.287316,-1.897114
-7.946775e-15,7.591672e-12,7.985379e-12,-2.064187,-2.261411,-1.879078
-7.920593e-15,7.595857e-12,7.988558e-12,-2.04353,-2.236759,-1.861712
-7.918479e-15,7.613125e-12,7.98997e-12,-2.02371,-2.213237,-1.844961
-7.818031e-15,7.614506e-12,7.995308e-12,-2.004654,-2.190737,-1.828776
-7.781961e-15,7.617666e-12,7.995639e-12,-1.9863,-2.169169,-1.813115
-7.743146e-15,7.619437e-12,7.997949e-12,-1.968592,-2.148452,-1.79794
-7.702405e-15,7.625441e-12,8.019395e-12,-1.95148,-2.128516,-1.783218
-7.637116e-15,7.637318e-12,8.02273e-12,-1.934921,-2.109299,-1.768917
-7.635564e-15,7.641074e-12,8.023754e-12,-1.918876,-2.090748,-1.755011
-7.63051e-15,7.644167e-12,8.024093e-12,-1.903311,-2.072812,-1.741475
-7.618948e-15,7.647169e-12,8.025395e-12,-1.888193,-2.055449,-1.728286
-7.60621e-15,7.658096e-12,8.026586e-12,-1.873495,-2.038621,-1.715426
-7.592707e-15,7.658963e-12,8.029218e-12,-1.859191,-2.022291,-1.702874
-7.571876e-15,7.659687e-12,8.032818e-12,-1.845258,-2.006429,-1.690614
-7.566052e-15,7.665672e-12,8.034192e-12,-1.831674,-1.991005,-1.678631
-7.552667e-15,7.66994e-12,8.038644e-12,-1.81842,-1.975993,-1.666909
-7.502508e-15,7.672201e-12,8.039729e-12,-1.805477,-1.96137,-1.655437
-7.497762e-15,7.680534e-12,8.043708e-12,-1.792831,-1.947114,-1.644201
-7.490869e-15,7.682051e-12,8.045757e-12,-1.780464,-1.933205,-1.633191
-7.467444e-15,7.683173e-12,8.04586e-12,-1.768364,-1.919624,-1.622396
-7.441119e-15,7.688703e-12,8.046553e-12,-1.756518,-1.906354,-1.611806
-7.415783e-15,7.693901e-12,8.048929e-12,-1.744913,-1.893381,-1.601412
-7.351322e-15,7.694043e-12,8.049584e-12,-1.733539,-1.880688,-1.591206
-7.341583e-15,7.698827e-12,8.052866e-12,-1.722384,-1.868263,-1.58118
-7.30217e-15,7.699965e-12,8.080943e-12,-1.71144,-1.856094,-1.571325
-7.298462e-15,7.708873e-12,8.082678e-12,-1.700696,-1.844168,-1.561636
-7.294255e-15,7.714315e-12,8.099068e-12,-1.690146,-1.832475,-1.552106
-7.283588e-15,7.717294e-12,8.100726e-12,-1.679781,-1.821005,-1.542729
-7.256649e-15,7.721544e-12,8.101132e-12,-1.669593,-1.809748,-1.533498
-7.256488e-15,7.724472e-12,8.101493e-12,-1.659575,-1.798695,-1.524409
-7.243029e-15,7.731369e-12,8.102135e-12,-1.649721,-1.787838,-1.515456
-7.238386e-15,7.733074e-12,8.105645e-12,-1.640025,-1.77717,-1.506635
-7.230387e-15,7.73373e-12,8.10679e-12,-1.63048,-1.766683,-1.49794
-7.221915e-15,7.735676e-12,8.112773e-12,-1.621082,-1.756369,-1.489368
-7.211945e-15,7.742339e-12,8.11609e-12,-1.611825,-1.746223,-1.480914
-7.199268e-15,7.742682e-12,8.11688e-12,-1.602704,-1.736238,-1.472574
-7.194148e-15,7.743757e-12,8.121575e-12,-1.593714,-1.726408,-1.464346
-7.181215e-15,7.744469e-12,8.123601e-12,-1.584852,-1.716728,-1.456224
-7.175452e-15,7.745335e-12,8.126061e-12,-1.576112,-1.707193,-1.448206
-7.156129e-15,7.745938e-12,8.129018e-12,-1.567491,-1.697798,-1.440288
-7.155992e-15,7.749536e-12,8.129216e-12,-1.558985,-1.688537,-1.432468
-7.154357e-15,7.749571e-12,8.129712e-12,-1.55059,-1.679408,-1.424743
-7.140428e-15,7.753724e-12,8.136049e-12,-1.542303,-1.670404,-1.417109
-7.114298e-15,7.754514e-12,8.143034e-12,-1.534121,-1.661523,-1.409565
-7.105969e-15,7.754593e-12,8.146978e-12,-1.52604,-1.65276,-1.402107
-7.104152e-15,7.756954e-12,8.150053e-12,-1.518057,-1.644112,-1.394733
-7.097413e-15,7.760538e-12,8.150606e-12,-1.51017,-1.635575,-1.387441
-7.09517e-15,7.760545e-12,8.150828e-12,-1.502376,-1.627146,-1.380228
-7.094401e-15,7.762009e-12,8.154587e-12,-1.494672,-1.618821,-1.373093
-7.079652e-15,7.768401e-12,8.155873e-12,-1.487056,-1.610599,-1.366034
-7.077521e-15,7.768978e-12,8.156761e-12,-1.479525,-1.602475,-1.359047
-7.077116e-15,7.769329e-12,8.158865e-12,-1.472077,-1.594447,-1.352133
-7.071627e-15,7.771623e-12,8.163143e-12,-1.46471,-1.586512,-1.345287
-7.062615e-15,7.777882e-12,8.163625e-12,-1.457422,-1.578669,-1.33851
-7.040189e-15,7.781647e-12,8.163767e-12,-1.45021,-1.570913,-1.331799
-7.034535e-15,7.783707e-12,8.164336e-12,-1.443073,-1.563243,-1.325153
-7.022422e-15,7.785068e-12,8.167373e-12,-1.436008,-1.555657,-1.31857
-7.012988e-15,7.786232e-12,8.169919e-12,-1.429015,-1.548153,-1.312048
-6.99754e-15,7.788974e-12,8.171389e-12,-1.42209,-1.540728,-1.305586
-6.991673e-15,7.790029e-12,8.173792e-12,-1.415234,-1.53338,-1.299184
-6.98169e-15,7.791769e-12,8.174145e-12,-1.408443,-1.526108,-1.292838
-6.970628e-15,7.793019e-12,8.175483e-12,-1.401716,-1.518909,-1.286549
-6.968832e-15,7.793637e-12,8.18313e-12,-1.395053,-1.511782,-1.280314
-6.911091e-15,7.795576e-12,8.185242e-12,-1.38845,-1.504726,-1.274133
-6.90857e-15,7.798238e-12,8.189296e-12,-1.381908,-1.497737,-1.268004
-6.904003e-15,7.798476e-12,8.191603e-12,-1.375424,-1.490816,-1.261927
-6.896583e-15,7.799982e-12,8.192346e-12,-1.368998,-1.48396,-1.255899
-6.892165e-15,7.80211e-12,8.192386e-12,-1.362627,-1.477167,-1.249921
-6.864207e-15,7.802418e-12,8.204002e-12,-1.356312,-1.470437,-1.243991
-6.859421e-15,7.804053e-12,8.204783e-12,-1.35005,-1.463768,-1.238108
-6.849045e-15,7.80654e-12,8.205247e-12,-1.34384,-1.457158,-1.232271
-6.845147e-15,7.807723e-12,8.208249e-12,-1.337682,-1.450607,-1.22648
-6.844208e-15,7.815817e-12,8.214092e-12,-1.331575,-1.444112,-1.220732
-6.829046e-15,7.818709e-12,8.21903e-12,-1.325516,-1.437674,-1.215028
-6.824367e-15,7.822225e-12,8.219757e-12,-1.319506,-1.43129,-1.209367
-6.817399e-15,7.822265e-12,8.221071e-12,-1.313543,-1.424959,-1.203747
-6.812676e-15,7.823743e-12,8.221932e-12,-1.307627,-1.418681,-1.198168
-6.807178e-15,7.828684e-12,8.225085e-12,-1.301755,-1.412454,-1.192629
-6.798626e-15,7.834846e-12,8.225316e-12,-1.295929,-1.406277,-1.18713
-6.796464e-15,7.835345e-12,8.225425e-12,-1.290146,-1.40015,-1.181669
-6.788355e-15,7.835551e-12,8.229464e-12,-1.284406,-1.39407,-1.176246
