 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-2.656638e-15,9.761144e-12,5.226219e-12,-3.290527,-4.895247,-2.599759
-2.615562e-15,9.895572e-12,5.556589e-12,-2.967738,-3.69972,-2.489258
-2.594334e-15,9.94449e-12,5.558519e-12,-2.807034,-3.342036,-2.409629
-2.574312e-15,9.958392e-12,5.625172e-12,-2.696844,-3.13969,-2.346205
-2.51931e-15,9.967628e-12,5.626279e-12,-2.612054,-2.999605,-2.292977
-2.468115e-15,9.976387e-12,5.6321e-12,-2.542699,-2.892598,-2.246832
-2.450354e-15,1.005813e-11,5.636299e-12,-2.483769,-2.805987,-2.20593
-2.412018e-15,1.006819e-11,5.636546e-12,-2.432379,-2.733174,-2.169082
-2.399942e-15,1.009661e-11,5.637976e-12,-2.386708,-2.670302,-2.135475
-2.382349e-15,1.01013e-11,5.665127e-12,-2.345531,-2.614929,-2.104524
-2.378313e-15,1.011457e-11,5.666965e-12,-2.307984,-2.56541,-2.075792
-2.369278e-15,1.011748e-11,5.673452e-12,-2.273435,-2.520588,-2.048948
-2.36627e-15,1.012376e-11,5.674902e-12,-2.241403,-2.479619,-2.023729
-2.354407e-15,1.012689e-11,5.675953e-12,-2.211518,-2.441866,-1.999926
-2.350635e-15,1.014028e-11,5.680328e-12,-2.183487,-2.406839,-1.977369
-2.335845e-15,1.014152e-11,5.691209e-12,-2.157073,-2.374152,-1.955918
-2.325969e-15,1.014674e-11,5.693782e-12,-2.132083,-2.343497,-1.935455
-2.316683e-15,1.015361e-11,5.69822e-12,-2.108358,-2.31462,-1.915882
-2.309183e-15,1.01544e-11,5.699953e-12,-2.085764,-2.287316,-1.897114
-2.298547e-15,1.019932e-11,5.705841e-12,-2.064187,-2.261411,-1.879078
-2.290207e-15,1.020511e-11,5.708945e-12,-2.04353,-2.236759,-1.861712
-2.285517e-15,1.022325e-11,5.714609e-12,-2.02371,-2.213237,-1.844961
-2.282957e-15,1.022459e-11,5.715101e-12,-2.004654,-2.190737,-1.828776
-2.282954e-15,1.022484e-11,5.717389e-12,-1.9863,-2.169169,-1.813115
-2.278752e-15,1.022973e-11,5.722613e-12,-1.968592,-2.148452,-1.79794
-2.265716e-15,1.023323e-11,5.746893e-12,-1.95148,-2.128516,-1.783218
-2.257803e-15,1.025093e-11,5.750541e-12,-1.934921,-2.109299,-1.768917
-2.257776e-15,1.025173e-11,5.754608e-12,-1.918876,-2.090748,-1.755011
-2.255154e-15,1.025452e-11,5.758932e-12,-1.903311,-2.072812,-1.741475
-2.254166e-15,1.025753e-11,5.762054e-12,-1.888193,-2.055449,-1.728286
-2.252375e-15,1.026805e-11,5.764732e-12,-1.873495,-2.038621,-1.715426
-2.252038e-15,1.026872e-11,5.765685e-12,-1.859191,-2.022291,-1.702874
-2.248967e-15,1.026978e-11,5.778938e-12,-1.845258,-2.006429,-1.690614
-2.246271e-15,1.027509e-11,5.786499e-12,-1.831674,-1.991005,-1.678631
-2.229239e-15,1.028086e-11,5.790668e-12,-1.81842,-1.975993,-1.666909
-2.224527e-15,1.028454e-11,5.802267e-12,-1.805477,-1.96137,-1.655437
-2.22422e-15,1.029071e-11,5.806043e-12,-1.792831,-1.947114,-1.644201
-2.224173e-15,1.029417e-11,5.806271e-12,-1.780464,-1.933205,-1.633191
-2.223727e-15,1.029562e-11,5.806763e-12,-1.768364,-1.919624,-1.622396
-2.222921e-15,1.030068e-11,5.807143e-12,-1.756518,-1.906354,-1.611806
-2.221615e-15,1.030751e-11,5.809651e-12,-1.744913,-1.893381,-1.601412
-2.216499e-15,1.030951e-11,5.817605e-12,-1.733539,-1.880688,-1.591206
-2.216172e-15,1.03138e-11,5.820785e-12,-1.722384,-1.868263,-1.58118
-2.212766e-15,1.031673e-11,5.822557e-12,-1.71144,-1.856094,-1.571325
-2.206404e-15,1.032661e-11,5.840027e-12,-1.700696,-1.844168,-1.561636
-2.20623e-15,1.033013e-11,5.844694e-12,-1.690146,-1.832475,-1.552106
-2.205619e-15,1.033351e-11,5.84819e-12,-1.679781,-1.821005,-1.542729
-2.204653e-15,1.033807e-11,5.851292e-12,-1.669593,-1.809748,-1.533498
-2.204613e-15,1.034169e-11,5.856129e-12,-1.659575,-1.798695,-1.524409
-2.202683e-15,1.034865e-11,5.856907e-12,-1.649721,-1.787838,-1.515456
-2.197696e-15,1.035016e-11,5.858424e-12,-1.640025,-1.77717,-1.506635
-2.196971e-15,1.035405e-11,5.865672e-12,-1.63048,-1.766683,-1.49794
-2.196569e-15,1.035452e-11,5.865681e-12,-1.621082,-1.756369,-1.489368
-2.195491e-15,1.036113e-11,5.866769e-12,-1.611825,-1.746223,-1.480914
-2.190917e-15,1.036473e-11,5.867413e-12,-1.602704,-1.736238,-1.472574
-2.18866e-15,1.036523e-11,5.868668e-12,-1.593714,-1.726408,-1.464346
-2.187526e-15,1.036541e-11,5.875081e-12,-1.584852,-1.716728,-1.456224
-2.187038e-15,1.036635e-11,5.87831e-12,-1.576112,-1.707193,-1.448206
-2.185354e-15,1.036768e-11,5.880969e-12,-1.567491,-1.697798,-1.440288
-2.185353e-15,1.037027e-11,5.882276e-12,-1.558985,-1.688537,-1.432468
-2.180524e-15,1.037188e-11,5.883256e-12,-1.55059,-1.679408,-1.424743
-2.180395e-15,1.037474e-11,5.888546e-12,-1.542303,-1.670404,-1.417109
-2.174773e-15,1.037587e-11,5.888839e-12,-1.534121,-1.661523,-1.409565
-2.16901e-15,1.037633e-11,5.889675e-12,-1.52604,-1.65276,-1.402107
-2.168642e-15,1.038034e-11,5.890085e-12,-1.518057,-1.644112,-1.394733
-2.16713e-15,1.0383e-11,5.890209e-12,-1.51017,-1.635575,-1.387441
-2.165551e-15,1.038402e-11,5.891797e-12,-1.502376,-1.627146,-1.380228
-2.164518e-15,1.038458e-11,5.893714e-12,-1.494672,-1.618821,-1.373093
-2.162492e-15,1.039135e-11,5.901598e-12,-1.487056,-1.610599,-1.366034
-2.161172e-15,1.039307e-11,5.901806e-12,-1.479525,-1.602475,-1.359047
-2.157506e-15,1.039538e-11,5.909548e-12,-1.472077,-1.594447,-1.352133
-2.157353e-15,1.039545e-11,5.916342e-12,-1.46471,-1.586512,-1.345287
-2.154914e-15,1.040404e-11,5.916926e-12,-1.457422,-1.578669,-1.33851
-2.154765e-15,1.040633e-11,5.91723e-12,-1.45021,-1.570913,-1.331799
-2.153904e-15,1.040954e-11,5.922089e-12,-1.443073,-1.563243,-1.325153
-2.1538e-15,1.041146e-11,5.925729e-12,-1.436008,-1.555657,-1.31857
-2.153533e-15,1.041274e-11,5.925903e-12,-1.429015,-1.548153,-1.312048
