$DATA1 SOURCE='PrimeSim HSPICE' VERSION='S-2021.09-2 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '*inversor'
index,tphl,tplh,iint,temper,alter#
1, 7.829792e-12, 7.723976e-12,-4.467390e-15,  75.0000000,5
2, 7.583261e-12, 7.407635e-12,-5.372448e-15,  75.0000000,5
3, 7.744562e-12, 7.821761e-12,-4.560815e-15,  75.0000000,5
4, 8.381363e-12, 8.065537e-12,-3.392844e-15,  75.0000000,5
5, 7.890050e-12, 8.163598e-12,-4.013399e-15,  75.0000000,5
6, 7.263509e-12, 8.934883e-12,-5.266244e-15,  75.0000000,5
7, 8.045869e-12, 7.193051e-12,-4.681747e-15,  75.0000000,5
8, 7.673016e-12, 7.925852e-12,-4.638897e-15,  75.0000000,5
9, 7.927096e-12, 8.325752e-12,-3.849465e-15,  75.0000000,5
10, 7.668583e-12, 7.583699e-12,-4.958636e-15,  75.0000000,5
11, 8.005665e-12, 7.851164e-12,-4.042066e-15,  75.0000000,5
12, 7.923009e-12, 7.638355e-12,-4.369045e-15,  75.0000000,5
13, 8.107002e-12, 7.387554e-12,-4.325518e-15,  75.0000000,5
14, 7.440991e-12, 8.048709e-12,-5.167941e-15,  75.0000000,5
15, 8.031540e-12, 7.220339e-12,-4.659451e-15,  75.0000000,5
16, 7.948527e-12, 8.127385e-12,-3.933743e-15,  75.0000000,5
17, 7.246133e-12, 8.043515e-12,-5.833870e-15,  75.0000000,5
18, 8.087759e-12, 7.803915e-12,-3.953248e-15,  75.0000000,5
19, 7.416762e-12, 8.119632e-12,-5.190534e-15,  75.0000000,5
20, 7.084894e-12, 7.288158e-12,-7.323869e-15,  75.0000000,5
21, 7.972106e-12, 8.022482e-12,-3.965461e-15,  75.0000000,5
22, 7.604897e-12, 7.657031e-12,-5.045191e-15,  75.0000000,5
23, 7.673626e-12, 7.128286e-12,-5.567591e-15,  75.0000000,5
24, 8.314790e-12, 8.473390e-12,-3.233199e-15,  75.0000000,5
25, 7.744241e-12, 8.460463e-12,-4.128863e-15,  75.0000000,5
26, 7.625491e-12, 7.920126e-12,-4.759169e-15,  75.0000000,5
27, 7.405509e-12, 7.484488e-12,-5.812861e-15,  75.0000000,5
28, 7.527725e-12, 7.913285e-12,-5.023253e-15,  75.0000000,5
29, 8.038951e-12, 8.390437e-12,-3.632812e-15,  75.0000000,5
30, 7.697134e-12, 8.054276e-12,-4.483192e-15,  75.0000000,5
31, 8.175031e-12, 7.907376e-12,-3.749845e-15,  75.0000000,5
32, 7.613534e-12, 7.827909e-12,-4.865880e-15,  75.0000000,5
