$DATA1 SOURCE='PrimeSim HSPICE' VERSION='S-2021.09-2 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '*inversor'
index,tphl,tplh,iint,temper,alter#
1, 6.317307e-12,-9.984443e-09, 4.773542e-05,  25.0000000,6
2, 1.000645e-08, 1.034367e-11,-1.426142e-09,  25.0000000,6
3, 6.830845e-12,-9.988537e-09, 2.617795e-05,  25.0000000,6
4,   failed,   failed,-1.465360e-09,  25.0000000,6
5, 6.767171e-12,-9.988843e-09,-3.424144e-05,  25.0000000,6
6,   failed,   failed,-1.410167e-09,  25.0000000,6
7, 9.123526e-12,-9.858465e-09, 3.619807e-05,  25.0000000,6
8, 3.388112e-11,-9.898630e-09,-1.028575e-05,  25.0000000,6
9,   failed,   failed,-1.442810e-09,  25.0000000,6
10, 4.136510e-12,-9.989461e-09,-7.902280e-05,  25.0000000,6
11, 6.327315e-12,-9.975679e-09,-1.172888e-03,  25.0000000,6
12, 1.120550e-11,-9.955629e-09,  -4.0902406,  25.0000000,6
13,   failed,   failed,-1.451382e-09,  25.0000000,6
14, 1.000634e-08, 1.173953e-11, 2.208618e-06,  25.0000000,6
15, 7.996369e-12,-9.976953e-09,-7.568122e-04,  25.0000000,6
16, 6.335676e-12,-9.989412e-09,-3.193297e-05,  25.0000000,6
17,   failed,   failed,-1.408910e-09,  25.0000000,6
18,   failed,   failed,-1.450601e-09,  25.0000000,6
19,   failed,   failed,-1.418389e-09,  25.0000000,6
20,   failed,   failed,-1.400965e-09,  25.0000000,6
21, 6.333742e-12,-9.989415e-09,-2.779817e-05,  25.0000000,6
22, 6.259823e-12,-9.942147e-09,-4.680091e-05,  25.0000000,6
23, 1.073138e-11,-9.956479e-09,-4.031736e-05,  25.0000000,6
24, 1.428240e-10,-9.771700e-09, 4.890917e-05,  25.0000000,6
25, 1.000983e-08, 2.001465e-11,-4.293463e-05,  25.0000000,6
26, 2.038666e-12,-9.980200e-09,-1.895230e-06,  25.0000000,6
27,   failed,   failed,-1.416754e-09,  25.0000000,6
28, 1.000630e-08, 1.076420e-11,-9.621910e-07,  25.0000000,6
29,   failed,   failed,-1.448384e-09,  25.0000000,6
30, 1.816196e-10,-9.744083e-09, 1.892733e-04,  25.0000000,6
31,   failed,   failed,-1.454976e-09,  25.0000000,6
32,   failed,   failed,-1.427179e-09,  25.0000000,6
33, 1.000644e-08, 1.111466e-11,-1.948161e-09,  25.0000000,6
34, 5.220726e-12,-9.990768e-09, 2.783400e-05,  25.0000000,6
35,   failed,   failed,-1.416140e-09,  25.0000000,6
36,   failed,   failed,-1.431083e-09,  25.0000000,6
37, 4.569098e-12,-9.991443e-09,-5.993250e-05,  25.0000000,6
38, 8.997101e-12,-9.987851e-09,-2.528679e-05,  25.0000000,6
39,   failed,   failed,-1.452606e-09,  25.0000000,6
40, 9.808764e-12,-9.988907e-09,-9.519194e-06,  25.0000000,6
41, 5.558510e-12,-9.968308e-09,-6.921667e-05,  25.0000000,6
42,   failed,   failed,-1.450372e-09,  25.0000000,6
43,   failed,   failed,-1.426960e-09,  25.0000000,6
44, 9.828129e-12,-9.981094e-09,-1.879360e-05,  25.0000000,6
45,   failed,   failed,-1.440711e-09,  25.0000000,6
46, 4.434246e-11,-9.870568e-09,-1.002161e-06,  25.0000000,6
47, 2.906440e-12,-9.987518e-09, 1.905766e-05,  25.0000000,6
48,   failed,   failed,-1.440772e-09,  25.0000000,6
49,   failed,   failed,-1.452604e-09,  25.0000000,6
50, 5.557767e-12,-9.968306e-09,-1.011774e-04,  25.0000000,6
51, 1.819460e-11,-9.975776e-09, 1.781595e-05,  25.0000000,6
52, 9.877763e-12,-9.970564e-09,-5.161209e-07,  25.0000000,6
53, 1.000634e-08, 1.172770e-11, 5.878628e-07,  25.0000000,6
54,   failed,   failed,-1.440297e-09,  25.0000000,6
55,   failed,   failed,-1.404805e-09,  25.0000000,6
56, 4.326125e-11,-9.873592e-09,-1.613914e-04,  25.0000000,6
57, 8.607282e-12,-9.929684e-09, 1.346741e-05,  25.0000000,6
58, 7.814208e-12,-9.985461e-09, 3.118754e-05,  25.0000000,6
59, 6.312112e-12,-9.987932e-09, 9.932145e-05,  25.0000000,6
60, 5.724787e-12,-9.964502e-09,-2.050096e-05,  25.0000000,6
61, 5.612595e-11,-9.885893e-09, 1.509375e-05,  25.0000000,6
62, 1.000634e-08, 2.359328e-11, 8.761713e-05,  25.0000000,6
63,   failed,   failed,-1.450201e-09,  25.0000000,6
64, 6.351251e-12,-9.987962e-09,-8.262124e-05,  25.0000000,6
65, 1.022818e-11,-9.955563e-09,-3.065260e-09,  25.0000000,6
66,   failed,   failed,-1.452438e-09,  25.0000000,6
67, 9.237979e-12,-9.889171e-09,-1.200228e-05,  25.0000000,6
68, 6.333559e-12,-9.988526e-09, 2.051943e-04,  25.0000000,6
69, 8.384645e-12,-9.973975e-09, 1.229217e-04,  25.0000000,6
70, 1.000636e-08, 1.174678e-11,-1.431128e-09,  25.0000000,6
71,   failed,   failed,-1.405562e-09,  25.0000000,6
72, 3.863514e-11,-9.873302e-09,-4.735519e-07,  25.0000000,6
73,   failed,   failed,-1.469546e-09,  25.0000000,6
74, 6.766289e-12,-9.988841e-09, 2.001067e-04,  25.0000000,6
75, 6.879326e-12,-9.968055e-09, 2.290291e-04,  25.0000000,6
76, 9.808854e-12,-9.988907e-09,-4.282704e-05,  25.0000000,6
77, 1.000642e-08, 1.031490e-11,-1.423410e-09,  25.0000000,6
78,   failed,   failed,-1.465836e-09,  25.0000000,6
79,   failed,   failed,-1.466441e-09,  25.0000000,6
80,   failed,   failed,-1.412917e-09,  25.0000000,6
81, 9.676968e-12,-9.983101e-09,-7.492869e-06,  25.0000000,6
82, 1.064285e-10,-9.841195e-09,-1.324876e-05,  25.0000000,6
83, 1.278000e-11,-9.942693e-09,-1.006896e-05,  25.0000000,6
84,   failed,   failed,-1.458301e-09,  25.0000000,6
85, 1.000640e-08, 9.851675e-12,-1.418469e-09,  25.0000000,6
86, 1.000656e-08, 1.005127e-11, 4.297842e-05,  25.0000000,6
87, 1.000629e-08, 1.168297e-11,-3.816613e-06,  25.0000000,6
88,   failed,   failed,-1.413035e-09,  25.0000000,6
89,   failed,   failed,-1.414098e-09,  25.0000000,6
90, 1.036884e-11,-9.951991e-09,-3.122794e-05,  25.0000000,6
91,   failed,   failed,-1.451828e-09,  25.0000000,6
92,   failed,   failed,-1.438656e-09,  25.0000000,6
93, 6.764565e-12,-9.988841e-09,-1.020504e-04,  25.0000000,6
94,   failed,   failed,-1.426399e-09,  25.0000000,6
95, 4.816958e-12,-9.990060e-09,-2.758075e-06,  25.0000000,6
96, 9.774070e-11,-9.847840e-09,-2.776160e-04,  25.0000000,6
97, 6.266381e-12,-9.987552e-09,-4.496614e-05,  25.0000000,6
98, 6.767046e-12,-9.988840e-09,-1.437796e-04,  25.0000000,6
99, 1.000643e-08, 1.183166e-11,-2.234814e-06,  25.0000000,6
100,   failed,   failed,-1.414911e-09,  25.0000000,6
101,   failed,   failed,-1.403274e-09,  25.0000000,6
102,   failed,   failed,-1.458395e-09,  25.0000000,6
103,   failed,   failed,-1.435089e-09,  25.0000000,6
104,   failed,   failed,-1.440599e-09,  25.0000000,6
105,   failed,   failed,-1.444334e-09,  25.0000000,6
106,   failed,   failed,-1.440472e-09,  25.0000000,6
107, 6.322676e-12,-9.988978e-09,-3.367380e-05,  25.0000000,6
108,   failed,   failed,-1.444630e-09,  25.0000000,6
109, 1.275630e-10,-9.828423e-09,-2.423666e-04,  25.0000000,6
110, 3.052988e-12,-9.986280e-09, 4.004938e-05,  25.0000000,6
111, 1.000642e-08, 1.110393e-11,-9.873762e-07,  25.0000000,6
112,   failed,   failed,-1.451442e-09,  25.0000000,6
113,   failed,   failed,-1.463624e-09,  25.0000000,6
114, 1.000648e-08, 2.479078e-11, 1.890733e-05,  25.0000000,6
115, 1.000628e-08, 1.166285e-11, 5.991689e-06,  25.0000000,6
116, 1.000645e-08, 1.173966e-11,-8.171746e-04,  25.0000000,6
117,   failed,   failed,-1.442398e-09,  25.0000000,6
118,   failed,   failed,-1.397114e-09,  25.0000000,6
119,   failed,   failed,-1.455442e-09,  25.0000000,6
120, 1.000648e-08, 1.118011e-11,-8.925226e-09,  25.0000000,6
121,   failed,   failed,-1.449300e-09,  25.0000000,6
122, 8.904667e-12,-9.955886e-09,-8.015783e-05,  25.0000000,6
123, 5.556784e-12,-9.968302e-09,-3.901469e-04,  25.0000000,6
124, 6.193954e-12,-9.990660e-09,-1.006650e-05,  25.0000000,6
125, 3.614829e-12,-9.991479e-09,-2.623931e-06,  25.0000000,6
126, 6.268537e-12,-9.989043e-09, 1.012442e-05,  25.0000000,6
127,   failed,   failed,-1.448759e-09,  25.0000000,6
128,   failed,   failed,-1.486235e-09,  25.0000000,6
129, 4.570635e-11,-9.859025e-09, 2.201096e-05,  25.0000000,6
130, 6.343923e-12,-9.987407e-09,-1.102926e-05,  25.0000000,6
131, 1.866415e-12,-9.994970e-09, 4.199475e-06,  25.0000000,6
132,   failed,   failed,-1.466429e-09,  25.0000000,6
133,   failed,   failed,-1.477372e-09,  25.0000000,6
134,   failed,   failed,-1.424941e-09,  25.0000000,6
135, 2.597402e-11,-9.920423e-09,-9.638421e-08,  25.0000000,6
136,   failed,   failed,-1.401710e-09,  25.0000000,6
137,   failed,   failed,-1.470198e-09,  25.0000000,6
138,   failed,   failed,-1.443692e-09,  25.0000000,6
139, 3.622945e-12,-9.994505e-09,-5.513307e-04,  25.0000000,6
140, 5.555736e-12,-9.968297e-09,  -0.2896159,  25.0000000,6
141, 4.700037e-12,-9.990525e-09, 6.989870e-05,  25.0000000,6
142, 1.000644e-08, 1.105148e-11,-2.835635e-07,  25.0000000,6
143, 1.305749e-11,-9.976592e-09,-2.197915e-05,  25.0000000,6
144,   failed,   failed,-1.459349e-09,  25.0000000,6
145, 6.305596e-12,-9.988981e-09,-1.393963e-05,  25.0000000,6
146, 7.036839e-12,-9.978464e-09,-1.784322e-06,  25.0000000,6
147,   failed,   failed,-1.452136e-09,  25.0000000,6
