 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-4.182708e-15,9.356942e-12,1.454607e-11,-3.290527,-4.895247,-2.599759
-3.787316e-15,9.509443e-12,1.464305e-11,-2.967738,-3.69972,-2.489258
-3.726498e-15,9.564655e-12,1.465347e-11,-2.807034,-3.342036,-2.409629
-3.664584e-15,9.580676e-12,1.481452e-11,-2.696844,-3.13969,-2.346205
-3.597637e-15,9.595256e-12,1.483088e-11,-2.612054,-2.999605,-2.292977
-3.589211e-15,9.605173e-12,1.484768e-11,-2.542699,-2.892598,-2.246832
-3.540312e-15,9.696297e-12,1.485823e-11,-2.483769,-2.805987,-2.20593
-3.501725e-15,9.708083e-12,1.488899e-11,-2.432379,-2.733174,-2.169082
-3.404747e-15,9.739921e-12,1.491112e-11,-2.386708,-2.670302,-2.135475
-3.367754e-15,9.74509e-12,1.500013e-11,-2.345531,-2.614929,-2.104524
-3.328609e-15,9.7601e-12,1.502017e-11,-2.307984,-2.56541,-2.075792
-3.326372e-15,9.763368e-12,1.504592e-11,-2.273435,-2.520588,-2.048948
-3.318981e-15,9.769903e-12,1.50596e-11,-2.241403,-2.479619,-2.023729
-3.317542e-15,9.773986e-12,1.509032e-11,-2.211518,-2.441866,-1.999926
-3.281545e-15,9.789031e-12,1.509271e-11,-2.183487,-2.406839,-1.977369
-3.274958e-15,9.790305e-12,1.509751e-11,-2.157073,-2.374152,-1.955918
-3.274342e-15,9.79624e-12,1.512188e-11,-2.132083,-2.343497,-1.935455
-3.257071e-15,9.803613e-12,1.522081e-11,-2.108358,-2.31462,-1.915882
-3.239133e-15,9.804861e-12,1.522931e-11,-2.085764,-2.287316,-1.897114
-3.235146e-15,9.85518e-12,1.527019e-11,-2.064187,-2.261411,-1.879078
-3.232602e-15,9.86194e-12,1.527861e-11,-2.04353,-2.236759,-1.861712
-3.222213e-15,9.88233e-12,1.528407e-11,-2.02371,-2.213237,-1.844961
-3.193575e-15,9.883511e-12,1.529206e-11,-2.004654,-2.190737,-1.828776
-3.189005e-15,9.883846e-12,1.533816e-11,-1.9863,-2.169169,-1.813115
-3.157755e-15,9.889622e-12,1.534868e-11,-1.968592,-2.148452,-1.79794
-3.147233e-15,9.893234e-12,1.535422e-11,-1.95148,-2.128516,-1.783218
-3.140773e-15,9.91337e-12,1.535776e-11,-1.934921,-2.109299,-1.768917
-3.138826e-15,9.913536e-12,1.536315e-11,-1.918876,-2.090748,-1.755011
-3.132406e-15,9.917574e-12,1.53716e-11,-1.903311,-2.072812,-1.741475
-3.118021e-15,9.920967e-12,1.539686e-11,-1.888193,-2.055449,-1.728286
