$DATA1 SOURCE='PrimeSim HSPICE' VERSION='S-2021.09-2 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '*inversor'
index,tphl,tplh,iint,temper,alter#
1, 2.446701e-11,-9.934162e-09,-1.215894e-07, -25.0000000,6
2, 8.456167e-12,-9.985065e-09, 6.087960e-06, -25.0000000,6
3, 2.276150e-11,-9.972668e-09,-6.756195e-05, -25.0000000,6
4, 6.177911e-12,-9.989302e-09, 1.036781e-04, -25.0000000,6
5, 1.507635e-11,-9.862646e-09, 1.573059e-04, -25.0000000,6
6,   failed,   failed,-1.491771e-09, -25.0000000,6
7,   failed,   failed,-1.538475e-09, -25.0000000,6
8, 7.775208e-12,-9.986279e-09,-3.371101e-06, -25.0000000,6
9, 6.120001e-12,-9.989387e-09, 7.215178e-06, -25.0000000,6
10, 7.711199e-12,-9.987327e-09, 8.528391e-05, -25.0000000,6
11, 1.150532e-11,-9.988493e-09, 7.025985e-06, -25.0000000,6
12, 1.000200e-08, 5.302188e-12,-9.357024e-08, -25.0000000,6
13,   failed,   failed,-1.542230e-09, -25.0000000,6
14, 3.109627e-11,-9.907058e-09,-3.777666e-04, -25.0000000,6
15, 1.067258e-11,-9.954752e-09, 2.230153e-05, -25.0000000,6
16,   failed,   failed,-1.533192e-09, -25.0000000,6
17,   failed,   failed,-1.490240e-09, -25.0000000,6
18,   failed,   failed,-1.541303e-09, -25.0000000,6
19, 1.105996e-11,-9.974816e-09,-2.338744e-04, -25.0000000,6
20, 1.138258e-11,-9.904968e-09,-7.822632e-06, -25.0000000,6
21, 9.494711e-12,-9.976944e-09,-3.671709e-06, -25.0000000,6
22, 8.175907e-12,-9.986458e-09, 3.080089e-06, -25.0000000,6
23, 7.821729e-12,-9.987208e-09, 1.489491e-04, -25.0000000,6
24, 6.506036e-12,-9.987270e-09,-8.330023e-06, -25.0000000,6
25, 1.784809e-11,-9.950171e-09, 6.918042e-06, -25.0000000,6
26, 9.811215e-12,-9.985552e-09,-1.606126e-06, -25.0000000,6
27, 1.112000e-11,-9.955712e-09, 1.247697e-04, -25.0000000,6
28, 1.490503e-11,-9.930907e-09,-3.816648e-05, -25.0000000,6
