 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-6.125245e-15,1.310345e-11,7.642405e-12,-3.290527,-4.895247,-2.599759
-5.742902e-15,1.334351e-11,7.905032e-12,-2.967738,-3.69972,-2.489258
-5.690832e-15,1.34298e-11,7.983795e-12,-2.807034,-3.342036,-2.409629
-5.664932e-15,1.34538e-11,8.048804e-12,-2.696844,-3.13969,-2.346205
-5.640765e-15,1.347056e-11,8.054616e-12,-2.612054,-2.999605,-2.292977
-5.595003e-15,1.348585e-11,8.147001e-12,-2.542699,-2.892598,-2.246832
-5.58911e-15,1.362739e-11,8.172298e-12,-2.483769,-2.805987,-2.20593
-5.496173e-15,1.364497e-11,8.185552e-12,-2.432379,-2.733174,-2.169082
-5.471257e-15,1.369354e-11,8.186395e-12,-2.386708,-2.670302,-2.135475
-5.454235e-15,1.370113e-11,8.192817e-12,-2.345531,-2.614929,-2.104524
-5.400515e-15,1.372514e-11,8.21158e-12,-2.307984,-2.56541,-2.075792
-5.377813e-15,1.373012e-11,8.229129e-12,-2.273435,-2.520588,-2.048948
-5.339783e-15,1.374007e-11,8.266424e-12,-2.241403,-2.479619,-2.023729
-5.283673e-15,1.374608e-11,8.289618e-12,-2.211518,-2.441866,-1.999926
-5.271941e-15,1.376903e-11,8.299116e-12,-2.183487,-2.406839,-1.977369
-5.24341e-15,1.377123e-11,8.306327e-12,-2.157073,-2.374152,-1.955918
-5.224079e-15,1.37802e-11,8.346839e-12,-2.132083,-2.343497,-1.935455
-5.203456e-15,1.37914e-11,8.356492e-12,-2.108358,-2.31462,-1.915882
-5.183438e-15,1.37928e-11,8.371921e-12,-2.085764,-2.287316,-1.897114
-5.170405e-15,1.386943e-11,8.384072e-12,-2.064187,-2.261411,-1.879078
-5.152552e-15,1.387948e-11,8.386272e-12,-2.04353,-2.236759,-1.861712
-5.106307e-15,1.390998e-11,8.386527e-12,-2.02371,-2.213237,-1.844961
-5.068799e-15,1.391173e-11,8.392472e-12,-2.004654,-2.190737,-1.828776
-5.065218e-15,1.391228e-11,8.393374e-12,-1.9863,-2.169169,-1.813115
-5.064291e-15,1.392091e-11,8.400477e-12,-1.968592,-2.148452,-1.79794
-5.055586e-15,1.392655e-11,8.418495e-12,-1.95148,-2.128516,-1.783218
-5.036134e-15,1.395427e-11,8.422775e-12,-1.934921,-2.109299,-1.768917
-5.019613e-15,1.395703e-11,8.425555e-12,-1.918876,-2.090748,-1.755011
-5.017469e-15,1.396296e-11,8.427987e-12,-1.903311,-2.072812,-1.741475
-5.015864e-15,1.396805e-11,8.433369e-12,-1.888193,-2.055449,-1.728286
-4.995779e-15,1.398575e-11,8.434521e-12,-1.873495,-2.038621,-1.715426
-4.980958e-15,1.398686e-11,8.436031e-12,-1.859191,-2.022291,-1.702874
-4.971569e-15,1.398807e-11,8.43815e-12,-1.845258,-2.006429,-1.690614
-4.93744e-15,1.399768e-11,8.443379e-12,-1.831674,-1.991005,-1.678631
-4.931352e-15,1.400693e-11,8.456383e-12,-1.81842,-1.975993,-1.666909
-4.910533e-15,1.401227e-11,8.48388e-12,-1.805477,-1.96137,-1.655437
-4.880883e-15,1.401991e-11,8.489946e-12,-1.792831,-1.947114,-1.644201
-4.87458e-15,1.40271e-11,8.494352e-12,-1.780464,-1.933205,-1.633191
-4.864768e-15,1.402934e-11,8.49913e-12,-1.768364,-1.919624,-1.622396
-4.832449e-15,1.403629e-11,8.504355e-12,-1.756518,-1.906354,-1.611806
-4.828542e-15,1.404728e-11,8.507141e-12,-1.744913,-1.893381,-1.601412
-4.826628e-15,1.404998e-11,8.509713e-12,-1.733539,-1.880688,-1.591206
-4.819559e-15,1.405658e-11,8.523384e-12,-1.722384,-1.868263,-1.58118
-4.804418e-15,1.40596e-11,8.52524e-12,-1.71144,-1.856094,-1.571325
-4.802869e-15,1.407583e-11,8.528298e-12,-1.700696,-1.844168,-1.561636
-4.798581e-15,1.408141e-11,8.532234e-12,-1.690146,-1.832475,-1.552106
-4.786212e-15,1.408653e-11,8.532558e-12,-1.679781,-1.821005,-1.542729
-4.773914e-15,1.409323e-11,8.54591e-12,-1.669593,-1.809748,-1.533498
-4.767222e-15,1.409895e-11,8.552751e-12,-1.659575,-1.798695,-1.524409
-4.763457e-15,1.410853e-11,8.553616e-12,-1.649721,-1.787838,-1.515456
-4.752728e-15,1.410993e-11,8.55451e-12,-1.640025,-1.77717,-1.506635
-4.74959e-15,1.41174e-11,8.555852e-12,-1.63048,-1.766683,-1.49794
-4.744795e-15,1.411829e-11,8.565815e-12,-1.621082,-1.756369,-1.489368
-4.742219e-15,1.412672e-11,8.566521e-12,-1.611825,-1.746223,-1.480914
-4.741099e-15,1.413404e-11,8.567154e-12,-1.602704,-1.736238,-1.472574
-4.738647e-15,1.413427e-11,8.574553e-12,-1.593714,-1.726408,-1.464346
-4.73634e-15,1.413479e-11,8.581255e-12,-1.584852,-1.716728,-1.456224
-4.728409e-15,1.413496e-11,8.584261e-12,-1.576112,-1.707193,-1.448206
-4.727288e-15,1.41366e-11,8.594193e-12,-1.567491,-1.697798,-1.440288
-4.712109e-15,1.414231e-11,8.599809e-12,-1.558985,-1.688537,-1.432468
