$DATA1 SOURCE='PrimeSim HSPICE' VERSION='S-2021.09-2 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '*inversor'
index,tphl,tplh,iint,temper,alter#
1, 9.731930e-12, 3.244126e-11,-2.079278e-15,  75.0000000,2
2, 9.431350e-12, 3.127226e-11,-2.384092e-15,  75.0000000,2
3, 9.629502e-12, 3.274047e-11,-2.145238e-15,  75.0000000,2
4, 1.059793e-11, 3.306558e-11,-1.664458e-15,  75.0000000,2
5, 9.809675e-12, 3.398093e-11,-1.977222e-15,  75.0000000,2
6, 9.061888e-12, 3.632653e-11,-2.640582e-15,  75.0000000,2
7, 9.990695e-12, 3.066607e-11,-2.000239e-15,  75.0000000,2
8, 9.542969e-12, 3.307974e-11,-2.204723e-15,  75.0000000,2
9, 9.854650e-12, 3.457481e-11,-1.932376e-15,  75.0000000,2
10, 9.535656e-12, 3.189863e-11,-2.257557e-15,  75.0000000,2
11, 9.946302e-12, 3.292772e-11,-1.921877e-15,  75.0000000,2
12, 9.846153e-12, 3.217702e-11,-2.012930e-15,  75.0000000,2
13, 1.006568e-11, 3.138751e-11,-1.919351e-15,  75.0000000,2
14, 9.265256e-12, 3.340876e-11,-2.470888e-15,  75.0000000,2
15, 9.973668e-12, 3.077634e-11,-2.003450e-15,  75.0000000,2
16, 9.879263e-12, 3.386717e-11,-1.934642e-15,  75.0000000,2
17, 9.037681e-12, 3.265287e-11,-2.753402e-15,  75.0000000,2
18, 1.004478e-11, 3.278655e-11,-1.871333e-15,  75.0000000,2
19, 9.237014e-12, 3.365486e-11,-2.496034e-15,  75.0000000,2
20, 8.849476e-12, 2.899648e-11,-3.188740e-15,  75.0000000,2
21, 9.906936e-12, 3.348745e-11,-1.927555e-15,  75.0000000,2
22, 9.459014e-12, 3.212667e-11,-2.316985e-15,  75.0000000,2
23, 9.538533e-12, 3.025438e-11,-2.346553e-15,  75.0000000,2
24, 1.046790e-11, 3.468133e-11,-1.662208e-15,  75.0000000,2
25, 9.632152e-12, 3.502147e-11,-2.079558e-15,  75.0000000,2
26, 9.485380e-12, 3.304447e-11,-2.257093e-15,  75.0000000,2
27, 9.219918e-12, 3.146276e-11,-2.603924e-15,  75.0000000,2
28, 9.367769e-12, 3.298804e-11,-2.373440e-15,  75.0000000,2
29, 9.988936e-12, 3.483696e-11,-1.845150e-15,  75.0000000,2
30, 9.572889e-12, 3.352257e-11,-2.165594e-15,  75.0000000,2
31, 1.017724e-11, 3.243447e-11,-1.788661e-15,  75.0000000,2
32, 9.470430e-12, 3.271915e-11,-2.282548e-15,  75.0000000,2
33, 9.370977e-12, 3.057666e-11,-2.485146e-15,  75.0000000,2
34, 9.561060e-12, 3.118486e-11,-2.270666e-15,  75.0000000,2
35, 9.214955e-12, 3.155654e-11,-2.605170e-15,  75.0000000,2
36, 9.557134e-12, 3.456991e-11,-2.151028e-15,  75.0000000,2
37, 9.629332e-12, 3.509610e-11,-2.080172e-15,  75.0000000,2
38, 9.711547e-12, 3.156613e-11,-2.131959e-15,  75.0000000,2
39, 1.009671e-11, 2.871352e-11,-1.943849e-15,  75.0000000,2
40, 9.512489e-12, 3.235903e-11,-2.258255e-15,  75.0000000,2
41, 1.012073e-11, 3.232468e-11,-1.807364e-15,  75.0000000,2
42, 1.003872e-11, 3.318274e-11,-1.861138e-15,  75.0000000,2
43, 9.474623e-12, 3.293916e-11,-2.270668e-15,  75.0000000,2
44, 9.630591e-12, 3.297686e-11,-2.136564e-15,  75.0000000,2
45, 9.806951e-12, 3.334733e-11,-1.996781e-15,  75.0000000,2
46, 9.524617e-12, 3.472379e-11,-2.175373e-15,  75.0000000,2
47, 9.483419e-12, 3.457978e-11,-2.215630e-15,  75.0000000,2
48, 9.810759e-12, 3.186638e-11,-2.050135e-15,  75.0000000,2
49, 1.009404e-11, 3.034407e-11,-1.861972e-15,  75.0000000,2
50, 1.014818e-11, 2.982001e-11,-1.865515e-15,  75.0000000,2
51, 9.473138e-12, 3.333854e-11,-2.258562e-15,  75.0000000,2
52, 9.857011e-12, 2.935237e-11,-2.182411e-15,  75.0000000,2
53, 9.370933e-12, 3.237691e-11,-2.393372e-15,  75.0000000,2
54, 9.799542e-12, 3.166338e-11,-2.066461e-15,  75.0000000,2
55, 8.941014e-12, 3.002427e-11,-2.973699e-15,  75.0000000,2
56, 9.974815e-12, 3.318129e-11,-1.896753e-15,  75.0000000,2
57, 9.668658e-12, 3.613206e-11,-2.030268e-15,  75.0000000,2
58, 9.825517e-12, 3.416735e-11,-1.961604e-15,  75.0000000,2
59, 9.456446e-12, 3.346953e-11,-2.269987e-15,  75.0000000,2
60, 9.924066e-12, 3.191330e-11,-1.974984e-15,  75.0000000,2
61, 9.831896e-12, 3.245027e-11,-2.011368e-15,  75.0000000,2
62, 9.420114e-12, 3.257263e-11,-2.336145e-15,  75.0000000,2
63, 1.003399e-11, 3.364514e-11,-1.850351e-15,  75.0000000,2
64, 9.666982e-12, 3.454637e-11,-2.063539e-15,  75.0000000,2
65, 9.572103e-12, 3.346931e-11,-2.167898e-15,  75.0000000,2
66, 1.008712e-11, 3.417523e-11,-1.807998e-15,  75.0000000,2
67, 1.039660e-11, 3.541182e-11,-1.667805e-15,  75.0000000,2
68, 9.907709e-12, 3.300424e-11,-1.942568e-15,  75.0000000,2
69, 9.669399e-12, 3.081371e-11,-2.204147e-15,  75.0000000,2
70, 9.373241e-12, 3.185428e-11,-2.413694e-15,  75.0000000,2
71, 8.956021e-12, 3.276154e-11,-2.874536e-15,  75.0000000,2
72, 9.671930e-12, 3.266709e-11,-2.115762e-15,  75.0000000,2
73, 1.076296e-11, 3.348069e-11,-1.616816e-15,  75.0000000,2
74, 9.851910e-12, 3.094696e-11,-2.067864e-15,  75.0000000,2
75, 9.918981e-12, 3.031725e-11,-2.063692e-15,  75.0000000,2
76, 9.499192e-12, 3.119739e-11,-2.324374e-15,  75.0000000,2
77, 9.366302e-12, 3.141051e-11,-2.442268e-15,  75.0000000,2
78, 1.062970e-11, 2.845365e-11,-1.817499e-15,  75.0000000,2
79, 1.064683e-11, 3.094031e-11,-1.683825e-15,  75.0000000,2
80, 9.121710e-12, 3.382052e-11,-2.605661e-15,  75.0000000,2
81, 9.922309e-12, 3.322299e-11,-1.926409e-15,  75.0000000,2
82, 9.521472e-12, 3.355311e-11,-2.208783e-15,  75.0000000,2
83, 9.946269e-12, 3.216972e-11,-1.950648e-15,  75.0000000,2
84, 1.030988e-11, 3.496876e-11,-1.721638e-15,  75.0000000,2
85, 9.381106e-12, 3.201959e-11,-2.398129e-15,  75.0000000,2
86, 9.675080e-12, 3.001888e-11,-2.251449e-15,  75.0000000,2
87, 9.223178e-12, 3.428386e-11,-2.494544e-15,  75.0000000,2
88, 9.140191e-12, 3.177518e-11,-2.689288e-15,  75.0000000,2
89, 9.138559e-12, 3.454160e-11,-2.593629e-15,  75.0000000,2
90, 9.588971e-12, 3.181881e-11,-2.215947e-15,  75.0000000,2
91, 1.007611e-11, 2.985279e-11,-1.892780e-15,  75.0000000,2
92, 9.753817e-12, 3.302914e-11,-2.041888e-15,  75.0000000,2
93, 9.927937e-12, 3.135057e-11,-1.999092e-15,  75.0000000,2
94, 9.465084e-12, 3.063217e-11,-2.388632e-15,  75.0000000,2
95, 9.485921e-12, 3.211725e-11,-2.292378e-15,  75.0000000,2
96, 9.643827e-12, 3.161095e-11,-2.181654e-15,  75.0000000,2
97, 9.694430e-12, 3.300214e-11,-2.086733e-15,  75.0000000,2
98, 9.816115e-12, 3.185721e-11,-2.046896e-15,  75.0000000,2
99, 9.347256e-12, 3.363354e-11,-2.373690e-15,  75.0000000,2
100, 9.185266e-12, 3.186938e-11,-2.626945e-15,  75.0000000,2
101, 8.898646e-12, 3.362004e-11,-2.945001e-15,  75.0000000,2
102, 1.032081e-11, 3.303202e-11,-1.770306e-15,  75.0000000,2
103, 9.640212e-12, 3.310529e-11,-2.124600e-15,  75.0000000,2
104, 9.805463e-12, 3.225415e-11,-2.037107e-15,  75.0000000,2
105, 9.892738e-12, 3.362610e-11,-1.933027e-15,  75.0000000,2
106, 9.805962e-12, 3.051370e-11,-2.124571e-15,  75.0000000,2
107, 9.675222e-12, 3.135245e-11,-2.170067e-15,  75.0000000,2
108, 9.900125e-12, 3.324469e-11,-1.939323e-15,  75.0000000,2
109, 9.983703e-12, 3.102556e-11,-1.983472e-15,  75.0000000,2
110, 9.780398e-12, 3.271848e-11,-2.036553e-15,  75.0000000,2
111, 9.348571e-12, 3.056357e-11,-2.509493e-15,  75.0000000,2
112, 1.006662e-11, 3.169119e-11,-1.904462e-15,  75.0000000,2
113, 1.053530e-11, 3.031446e-11,-1.742144e-15,  75.0000000,2
114, 9.432898e-12, 3.062666e-11,-2.419779e-15,  75.0000000,2
115, 9.176785e-12, 3.295901e-11,-2.592691e-15,  75.0000000,2
116, 9.421619e-12, 3.122888e-11,-2.395922e-15,  75.0000000,2
117, 9.849296e-12, 3.153927e-11,-2.039626e-15,  75.0000000,2
118, 8.743202e-12, 3.327737e-11,-3.273832e-15,  75.0000000,2
119, 1.019307e-11, 3.361027e-11,-1.754800e-15,  75.0000000,2
120, 9.419695e-12, 3.078008e-11,-2.423324e-15,  75.0000000,2
121, 1.001667e-11, 3.081245e-11,-1.976966e-15,  75.0000000,2
122, 9.517460e-12, 3.390136e-11,-2.202081e-15,  75.0000000,2
123, 1.013653e-11, 3.325500e-11,-1.778467e-15,  75.0000000,2
124, 1.030146e-11, 3.311854e-11,-1.772468e-15,  75.0000000,2
125, 9.933490e-12, 3.307350e-11,-1.924565e-15,  75.0000000,2
126, 9.952256e-12, 3.303828e-11,-1.914595e-15,  75.0000000,2
127, 1.000995e-11, 2.593926e-11,-2.238489e-15,  75.0000000,2
128, 1.138103e-11, 2.980741e-11,-1.632610e-15,  75.0000000,2
129, 9.529331e-12, 2.935846e-11,-2.430388e-15,  75.0000000,2
130, 9.565925e-12, 3.199018e-11,-2.227477e-15,  75.0000000,2
131, 9.483402e-12, 3.078840e-11,-2.362040e-15,  75.0000000,2
132, 1.064277e-11, 3.122185e-11,-1.675054e-15,  75.0000000,2
133, 1.105828e-11, 3.290309e-11,-1.568810e-15,  75.0000000,2
134, 9.400110e-12, 3.532149e-11,-2.278341e-15,  75.0000000,2
135, 9.595627e-12, 3.383684e-11,-2.137513e-15,  75.0000000,2
136, 8.862367e-12, 3.243339e-11,-3.041306e-15,  75.0000000,2
137, 1.079800e-11, 2.843299e-11,-1.779960e-15,  75.0000000,2
138, 9.878581e-12, 3.285296e-11,-1.966027e-15,  75.0000000,2
139, 1.030731e-11, 3.242909e-11,-1.795724e-15,  75.0000000,2
140, 1.013811e-11, 3.478327e-11,-1.746724e-15,  75.0000000,2
141, 9.614359e-12, 3.037996e-11,-2.274385e-15,  75.0000000,2
142, 9.401363e-12, 3.164628e-11,-2.394972e-15,  75.0000000,2
143, 9.566994e-12, 3.126770e-11,-2.261208e-15,  75.0000000,2
144, 1.035238e-11, 3.458744e-11,-1.719191e-15,  75.0000000,2
145, 9.722476e-12, 3.336293e-11,-2.053789e-15,  75.0000000,2
146, 9.828378e-12, 3.436893e-11,-1.954606e-15,  75.0000000,2
147, 1.007827e-11, 3.546334e-11,-1.784229e-15,  75.0000000,2
148, 1.002492e-11, 3.303993e-11,-1.873329e-15,  75.0000000,2
149, 9.819021e-12, 3.524917e-11,-1.941248e-15,  75.0000000,2
150, 9.296521e-12, 3.303593e-11,-2.448121e-15,  75.0000000,2
151, 1.002542e-11, 3.177142e-11,-1.922873e-15,  75.0000000,2
152, 9.798052e-12, 3.450577e-11,-1.971829e-15,  75.0000000,2
153, 9.853354e-12, 3.178758e-11,-2.025227e-15,  75.0000000,2
154, 1.036059e-11, 3.017013e-11,-1.792153e-15,  75.0000000,2
155, 9.718719e-12, 3.057817e-11,-2.180666e-15,  75.0000000,2
156, 1.015241e-11, 3.124272e-11,-1.799631e-15,  75.0000000,2
157, 9.574003e-12, 3.106440e-11,-2.266304e-15,  75.0000000,2
158, 1.093993e-11, 2.828761e-11,-1.758800e-15,  75.0000000,2
159, 9.854804e-12, 3.523738e-11,-1.917874e-15,  75.0000000,2
160, 9.661794e-12, 3.427428e-11,-2.074234e-15,  75.0000000,2
161, 9.587526e-12, 3.199241e-11,-2.209321e-15,  75.0000000,2
162, 9.003198e-12, 2.945717e-11,-2.905993e-15,  75.0000000,2
163, 1.035785e-11, 3.119150e-11,-1.746035e-15,  75.0000000,2
164, 9.665867e-12, 3.361037e-11,-2.088762e-15,  75.0000000,2
165, 8.940398e-12, 3.107362e-11,-2.921014e-15,  75.0000000,2
166, 9.419315e-12, 3.358621e-11,-2.302005e-15,  75.0000000,2
167, 9.533421e-12, 3.146222e-11,-2.280063e-15,  75.0000000,2
168, 9.757285e-12, 3.384156e-11,-2.015053e-15,  75.0000000,2
169, 9.628068e-12, 3.148954e-11,-2.199732e-15,  75.0000000,2
170, 9.655353e-12, 3.395851e-11,-2.086804e-15,  75.0000000,2
171, 1.081808e-11, 3.017052e-11,-1.682708e-15,  75.0000000,2
172, 1.032800e-11, 2.991329e-11,-1.812081e-15,  75.0000000,2
173, 9.765351e-12, 3.108633e-11,-2.119582e-15,  75.0000000,2
174, 1.003970e-11, 3.210533e-11,-1.900458e-15,  75.0000000,2
175, 9.862257e-12, 3.309075e-11,-1.968328e-15,  75.0000000,2
176, 9.860774e-12, 3.248844e-11,-1.990898e-15,  75.0000000,2
177, 9.695060e-12, 3.098311e-11,-2.174660e-15,  75.0000000,2
178, 1.045523e-11, 3.127922e-11,-1.718389e-15,  75.0000000,2
179, 9.663521e-12, 3.187023e-11,-2.154291e-15,  75.0000000,2
180, 9.675043e-12, 3.335765e-11,-2.089593e-15,  75.0000000,2
181, 9.805491e-12, 3.327624e-11,-2.000033e-15,  75.0000000,2
182, 9.539305e-12, 3.270223e-11,-2.221340e-15,  75.0000000,2
183, 9.901289e-12, 2.930245e-11,-2.158218e-15,  75.0000000,2
184, 9.835633e-12, 3.408887e-11,-1.956914e-15,  75.0000000,2
185, 9.461040e-12, 3.422140e-11,-2.244649e-15,  75.0000000,2
186, 9.192974e-12, 3.155131e-11,-2.632487e-15,  75.0000000,2
187, 1.045615e-11, 3.637151e-11,-1.639533e-15,  75.0000000,2
188, 9.369034e-12, 3.281352e-11,-2.378426e-15,  75.0000000,2
189, 9.506405e-12, 3.364756e-11,-2.219294e-15,  75.0000000,2
190, 9.568370e-12, 3.230054e-11,-2.212206e-15,  75.0000000,2
191, 1.047761e-11, 3.374673e-11,-1.677724e-15,  75.0000000,2
192, 9.228637e-12, 3.292535e-11,-2.530294e-15,  75.0000000,2
193, 9.854973e-12, 3.356179e-11,-1.958204e-15,  75.0000000,2
194, 1.020366e-11, 3.385967e-11,-1.746499e-15,  75.0000000,2
195, 9.991107e-12, 3.343748e-11,-1.879411e-15,  75.0000000,2
196, 9.426867e-12, 3.266092e-11,-2.326168e-15,  75.0000000,2
197, 9.906250e-12, 3.242943e-11,-1.964418e-15,  75.0000000,2
198, 9.078729e-12, 2.972527e-11,-2.780296e-15,  75.0000000,2
199, 9.275749e-12, 3.171966e-11,-2.525792e-15,  75.0000000,2
200, 9.377435e-12, 3.325592e-11,-2.354364e-15,  75.0000000,2
201, 1.037638e-11, 3.305016e-11,-1.719288e-15,  75.0000000,2
202, 9.460740e-12, 3.213981e-11,-2.314795e-15,  75.0000000,2
203, 8.946945e-12, 3.035462e-11,-2.948425e-15,  75.0000000,2
204, 9.510873e-12, 3.158614e-11,-2.293861e-15,  75.0000000,2
205, 9.670868e-12, 3.365042e-11,-2.083775e-15,  75.0000000,2
206, 1.033330e-11, 2.976830e-11,-1.817474e-15,  75.0000000,2
207, 9.767199e-12, 3.353822e-11,-2.018664e-15,  75.0000000,2
208, 1.042240e-11, 3.130203e-11,-1.725871e-15,  75.0000000,2
209, 1.085277e-11, 3.382616e-11,-1.589764e-15,  75.0000000,2
210, 1.017255e-11, 3.433679e-11,-1.745202e-15,  75.0000000,2
211, 9.447260e-12, 3.468513e-11,-2.246736e-15,  75.0000000,2
212, 9.880588e-12, 3.493050e-11,-1.907787e-15,  75.0000000,2
213, 9.795552e-12, 3.158625e-11,-2.072902e-15,  75.0000000,2
214, 9.952571e-12, 3.155061e-11,-1.974713e-15,  75.0000000,2
215, 1.028283e-11, 3.352363e-11,-1.765442e-15,  75.0000000,2
216, 9.426201e-12, 3.334093e-11,-2.302995e-15,  75.0000000,2
217, 9.110670e-12, 3.121490e-11,-2.757362e-15,  75.0000000,2
218, 9.163363e-12, 3.143810e-11,-2.675749e-15,  75.0000000,2
219, 9.947345e-12, 3.290624e-11,-1.922003e-15,  75.0000000,2
220, 9.516379e-12, 3.395597e-11,-2.201505e-15,  75.0000000,2
221, 9.143513e-12, 3.177910e-11,-2.684739e-15,  75.0000000,2
222, 9.353053e-12, 3.125178e-11,-2.464486e-15,  75.0000000,2
223, 9.790555e-12, 3.295391e-11,-2.021064e-15,  75.0000000,2
224, 9.739786e-12, 3.073941e-11,-2.155264e-15,  75.0000000,2
225, 9.719991e-12, 3.530306e-11,-2.007345e-15,  75.0000000,2
226, 8.920462e-12, 2.878675e-11,-3.079217e-15,  75.0000000,2
227, 1.024037e-11, 3.073796e-11,-1.800945e-15,  75.0000000,2
228, 9.685838e-12, 3.212508e-11,-2.126179e-15,  75.0000000,2
229, 9.900726e-12, 3.158335e-11,-2.004582e-15,  75.0000000,2
230, 9.906003e-12, 3.397533e-11,-1.914997e-15,  75.0000000,2
231, 9.687711e-12, 3.163389e-11,-2.146845e-15,  75.0000000,2
232, 8.762178e-12, 3.221236e-11,-3.279467e-15,  75.0000000,2
233, 9.693759e-12, 3.356495e-11,-2.069149e-15,  75.0000000,2
234, 9.599033e-12, 3.335397e-11,-2.149299e-15,  75.0000000,2
235, 1.041604e-11, 2.888443e-11,-1.843492e-15,  75.0000000,2
236, 1.057214e-11, 3.064320e-11,-1.720162e-15,  75.0000000,2
237, 9.787306e-12, 3.271416e-11,-2.031863e-15,  75.0000000,2
238, 9.760627e-12, 2.866521e-11,-2.312095e-15,  75.0000000,2
239, 1.047745e-11, 3.032418e-11,-1.755986e-15,  75.0000000,2
240, 9.898928e-12, 3.399546e-11,-1.918827e-15,  75.0000000,2
241, 9.550751e-12, 3.356060e-11,-2.183146e-15,  75.0000000,2
242, 9.418271e-12, 3.425097e-11,-2.284762e-15,  75.0000000,2
243, 9.283503e-12, 3.170433e-11,-2.517720e-15,  75.0000000,2
244, 1.019872e-11, 2.988840e-11,-1.848423e-15,  75.0000000,2
245, 9.515029e-12, 3.316104e-11,-2.226421e-15,  75.0000000,2
246, 9.527648e-12, 3.311191e-11,-2.216949e-15,  75.0000000,2
247, 9.534764e-12, 3.307397e-11,-2.212026e-15,  75.0000000,2
248, 9.878567e-12, 3.184571e-11,-2.006313e-15,  75.0000000,2
249, 1.014162e-11, 3.263608e-11,-1.793043e-15,  75.0000000,2
250, 9.336804e-12, 3.080936e-11,-2.506883e-15,  75.0000000,2
251, 9.545992e-12, 3.201929e-11,-2.243214e-15,  75.0000000,2
252, 9.658289e-12, 3.224694e-11,-2.142015e-15,  75.0000000,2
253, 9.174663e-12, 3.226626e-11,-2.622584e-15,  75.0000000,2
254, 9.799699e-12, 3.299490e-11,-2.013318e-15,  75.0000000,2
255, 9.998928e-12, 3.376966e-11,-1.866087e-15,  75.0000000,2
256, 9.881963e-12, 3.243525e-11,-1.979387e-15,  75.0000000,2
257, 9.085868e-12, 2.999531e-11,-2.756699e-15,  75.0000000,2
258, 9.206381e-12, 3.519543e-11,-2.494040e-15,  75.0000000,2
259, 9.552861e-12, 3.141716e-11,-2.265500e-15,  75.0000000,2
260, 9.765737e-12, 3.253658e-11,-2.053773e-15,  75.0000000,2
261, 9.276219e-12, 3.245627e-11,-2.492774e-15,  75.0000000,2
262, 9.864269e-12, 2.999761e-11,-2.120159e-15,  75.0000000,2
263, 1.072744e-11, 3.355587e-11,-1.656068e-15,  75.0000000,2
264, 1.063653e-11, 3.329743e-11,-1.649809e-15,  75.0000000,2
265, 9.914930e-12, 3.114148e-11,-2.017979e-15,  75.0000000,2
266, 9.539136e-12, 3.335465e-11,-2.199576e-15,  75.0000000,2
267, 1.011687e-11, 2.839836e-11,-1.955339e-15,  75.0000000,2
268, 9.471950e-12, 3.265555e-11,-2.283525e-15,  75.0000000,2
269, 9.345829e-12, 3.360774e-11,-2.375980e-15,  75.0000000,2
270, 1.005545e-11, 3.144195e-11,-1.922046e-15,  75.0000000,2
271, 9.909909e-12, 3.219890e-11,-1.971423e-15,  75.0000000,2
272, 1.007760e-11, 3.290955e-11,-1.849721e-15,  75.0000000,2
273, 9.639620e-12, 2.975425e-11,-2.306199e-15,  75.0000000,2
274, 9.538002e-12, 3.546125e-11,-2.147889e-15,  75.0000000,2
275, 9.515784e-12, 3.129474e-11,-2.304268e-15,  75.0000000,2
276, 9.704466e-12, 3.272413e-11,-2.088992e-15,  75.0000000,2
277, 9.865987e-12, 3.126183e-11,-2.041643e-15,  75.0000000,2
278, 9.452804e-12, 3.398960e-11,-2.258663e-15,  75.0000000,2
279, 9.499980e-12, 2.982364e-11,-2.419484e-15,  75.0000000,2
280, 9.308044e-12, 3.341419e-11,-2.422693e-15,  75.0000000,2
281, 1.024247e-11, 3.118599e-11,-1.776537e-15,  75.0000000,2
282, 1.014471e-11, 3.112968e-11,-1.805617e-15,  75.0000000,2
283, 9.619815e-12, 3.208086e-11,-2.179203e-15,  75.0000000,2
284, 1.095677e-11, 3.230162e-11,-1.605100e-15,  75.0000000,2
285, 1.007558e-11, 2.971980e-11,-1.899351e-15,  75.0000000,2
286, 9.815583e-12, 3.238789e-11,-2.024809e-15,  75.0000000,2
287, 9.457773e-12, 3.255391e-11,-2.300684e-15,  75.0000000,2
288, 9.906759e-12, 3.259731e-11,-1.957679e-15,  75.0000000,2
289, 1.020301e-11, 3.297428e-11,-1.767360e-15,  75.0000000,2
290, 9.874185e-12, 3.115938e-11,-2.041770e-15,  75.0000000,2
291, 9.791425e-12, 3.484469e-11,-1.968609e-15,  75.0000000,2
292, 1.036460e-11, 3.011488e-11,-1.793517e-15,  75.0000000,2
293, 9.246174e-12, 3.561897e-11,-2.437922e-15,  75.0000000,2
294, 9.662320e-12, 3.296940e-11,-2.112165e-15,  75.0000000,2
295, 9.843170e-12, 3.287639e-11,-1.988115e-15,  75.0000000,2
296, 1.062352e-11, 2.929856e-11,-1.769091e-15,  75.0000000,2
