 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-5.749612e-15,1.203416e-11,9.177377e-12,-3.290527,-4.895247,-2.599759
-5.388872e-15,1.228784e-11,9.327518e-12,-2.967738,-3.69972,-2.489258
-5.149134e-15,1.23804e-11,9.333257e-12,-2.807034,-3.342036,-2.409629
-5.101171e-15,1.240392e-11,9.412741e-12,-2.696844,-3.13969,-2.346205
-5.066484e-15,1.242283e-11,9.43138e-12,-2.612054,-2.999605,-2.292977
-5.064312e-15,1.243849e-11,9.470978e-12,-2.542699,-2.892598,-2.246832
-5.021448e-15,1.258879e-11,9.473585e-12,-2.483769,-2.805987,-2.20593
-4.994853e-15,1.260513e-11,9.51687e-12,-2.432379,-2.733174,-2.169082
-4.993043e-15,1.265568e-11,9.556209e-12,-2.386708,-2.670302,-2.135475
-4.94624e-15,1.266333e-11,9.59769e-12,-2.345531,-2.614929,-2.104524
-4.940271e-15,1.268998e-11,9.601396e-12,-2.307984,-2.56541,-2.075792
-4.895813e-15,1.269516e-11,9.607987e-12,-2.273435,-2.520588,-2.048948
-4.836551e-15,1.270717e-11,9.641886e-12,-2.241403,-2.479619,-2.023729
-4.789748e-15,1.271131e-11,9.664889e-12,-2.211518,-2.441866,-1.999926
-4.787572e-15,1.273539e-11,9.68027e-12,-2.183487,-2.406839,-1.977369
-4.735742e-15,1.273856e-11,9.68261e-12,-2.157073,-2.374152,-1.955918
-4.715095e-15,1.274765e-11,9.689143e-12,-2.132083,-2.343497,-1.935455
-4.692325e-15,1.275977e-11,9.69089e-12,-2.108358,-2.31462,-1.915882
-4.667837e-15,1.276054e-11,9.716559e-12,-2.085764,-2.287316,-1.897114
-4.663653e-15,1.28417e-11,9.757634e-12,-2.064187,-2.261411,-1.879078
-4.65707e-15,1.285083e-11,9.776763e-12,-2.04353,-2.236759,-1.861712
-4.639882e-15,1.288218e-11,9.779787e-12,-2.02371,-2.213237,-1.844961
-4.623079e-15,1.288462e-11,9.783478e-12,-2.004654,-2.190737,-1.828776
-4.619182e-15,1.288684e-11,9.802465e-12,-1.9863,-2.169169,-1.813115
-4.614092e-15,1.289353e-11,9.803615e-12,-1.968592,-2.148452,-1.79794
-4.577365e-15,1.290166e-11,9.805963e-12,-1.95148,-2.128516,-1.783218
-4.547457e-15,1.292644e-11,9.807285e-12,-1.934921,-2.109299,-1.768917
