 ****** PrimeSim HSPICE -- S-2021.09-2 linux64 (Oct 28 2021 7326465) ******
  Copyright (c) 1986 - 2022 by Synopsys, Inc. All Rights Reserved.
  This software and the associated documentation are proprietary
  to Synopsys, Inc. This software may only be used in accordance
  with the terms and conditions of a written license agreement with
  Synopsys, Inc. All other use, reproduction, or distribution of
  this software is strictly prohibited.

================================================================
*** This file format is subject to change **
#QQnorm plots from data
#
#Number of tail samples
9
#Number of plot points
1000
#Number of Measures
3
#Measure names (Last three columns give the Standard Normal Quantiles and Lower/Upper Confidence Interval Limits)
iint,tphl,tplh,StdNormalQuantiles,Confidence_Interval_L,Confidence_Interval_U
-4.852354e-15,1.129809e-11,7.792803e-12,-3.290527,-4.895247,-2.599759
-4.453189e-15,1.154908e-11,8.199603e-12,-2.967738,-3.69972,-2.489258
-4.324868e-15,1.164059e-11,8.282289e-12,-2.807034,-3.342036,-2.409629
-4.310112e-15,1.166362e-11,8.320876e-12,-2.696844,-3.13969,-2.346205
-4.258939e-15,1.168235e-11,8.327706e-12,-2.612054,-2.999605,-2.292977
-4.257868e-15,1.169773e-11,8.346346e-12,-2.542699,-2.892598,-2.246832
-4.241057e-15,1.18458e-11,8.431316e-12,-2.483769,-2.805987,-2.20593
-4.240219e-15,1.186166e-11,8.476899e-12,-2.432379,-2.733174,-2.169082
-4.218739e-15,1.191131e-11,8.502371e-12,-2.386708,-2.670302,-2.135475
-4.187452e-15,1.191883e-11,8.521952e-12,-2.345531,-2.614929,-2.104524
-4.150726e-15,1.1945e-11,8.529887e-12,-2.307984,-2.56541,-2.075792
-4.128307e-15,1.195007e-11,8.552259e-12,-2.273435,-2.520588,-2.048948
-4.099964e-15,1.196203e-11,8.556841e-12,-2.241403,-2.479619,-2.023729
-4.028614e-15,1.196588e-11,8.561873e-12,-2.211518,-2.441866,-1.999926
-3.992617e-15,1.198949e-11,8.56433e-12,-2.183487,-2.406839,-1.977369
-3.988816e-15,1.199265e-11,8.565136e-12,-2.157073,-2.374152,-1.955918
-3.986888e-15,1.200154e-11,8.566851e-12,-2.132083,-2.343497,-1.935455
-3.984222e-15,1.201338e-11,8.583326e-12,-2.108358,-2.31462,-1.915882
-3.975903e-15,1.201429e-11,8.588677e-12,-2.085764,-2.287316,-1.897114
-3.970599e-15,1.209369e-11,8.620411e-12,-2.064187,-2.261411,-1.879078
-3.934869e-15,1.210253e-11,8.622842e-12,-2.04353,-2.236759,-1.861712
-3.921672e-15,1.213319e-11,8.640508e-12,-2.02371,-2.213237,-1.844961
-3.903716e-15,1.213557e-11,8.654452e-12,-2.004654,-2.190737,-1.828776
-3.901372e-15,1.213796e-11,8.658248e-12,-1.9863,-2.169169,-1.813115
-3.877759e-15,1.214428e-11,8.665291e-12,-1.968592,-2.148452,-1.79794
-3.863764e-15,1.215235e-11,8.665396e-12,-1.95148,-2.128516,-1.783218
-3.858339e-15,1.217669e-11,8.679107e-12,-1.934921,-2.109299,-1.768917
-3.83438e-15,1.218157e-11,8.681855e-12,-1.918876,-2.090748,-1.755011
-3.829003e-15,1.218728e-11,8.689822e-12,-1.903311,-2.072812,-1.741475
-3.827621e-15,1.219249e-11,8.69087e-12,-1.888193,-2.055449,-1.728286
-3.802685e-15,1.221176e-11,8.691894e-12,-1.873495,-2.038621,-1.715426
-3.801622e-15,1.221216e-11,8.709351e-12,-1.859191,-2.022291,-1.702874
-3.784437e-15,1.221295e-11,8.72467e-12,-1.845258,-2.006429,-1.690614
-3.78373e-15,1.222367e-11,8.727568e-12,-1.831674,-1.991005,-1.678631
-3.764361e-15,1.223208e-11,8.739427e-12,-1.81842,-1.975993,-1.666909
-3.758967e-15,1.223672e-11,8.746248e-12,-1.805477,-1.96137,-1.655437
-3.756211e-15,1.224782e-11,8.756475e-12,-1.792831,-1.947114,-1.644201
-3.745013e-15,1.225285e-11,8.760362e-12,-1.780464,-1.933205,-1.633191
-3.734883e-15,1.225496e-11,8.762544e-12,-1.768364,-1.919624,-1.622396
-3.716989e-15,1.226328e-11,8.764755e-12,-1.756518,-1.906354,-1.611806
-3.706693e-15,1.22735e-11,8.774866e-12,-1.744913,-1.893381,-1.601412
-3.704273e-15,1.227468e-11,8.778318e-12,-1.733539,-1.880688,-1.591206
-3.700694e-15,1.228335e-11,8.800742e-12,-1.722384,-1.868263,-1.58118
-3.698089e-15,1.228373e-11,8.801268e-12,-1.71144,-1.856094,-1.571325
-3.695612e-15,1.230075e-11,8.807418e-12,-1.700696,-1.844168,-1.561636
-3.690454e-15,1.230836e-11,8.811127e-12,-1.690146,-1.832475,-1.552106
-3.689801e-15,1.231353e-11,8.811285e-12,-1.679781,-1.821005,-1.542729
-3.686913e-15,1.23206e-11,8.823078e-12,-1.669593,-1.809748,-1.533498
-3.6828e-15,1.232603e-11,8.824371e-12,-1.659575,-1.798695,-1.524409
-3.679523e-15,1.233682e-11,8.825843e-12,-1.649721,-1.787838,-1.515456
-3.676422e-15,1.233898e-11,8.832741e-12,-1.640025,-1.77717,-1.506635
-3.670614e-15,1.234375e-11,8.833748e-12,-1.63048,-1.766683,-1.49794
-3.667691e-15,1.234505e-11,8.846525e-12,-1.621082,-1.756369,-1.489368
-3.660174e-15,1.235578e-11,8.84784e-12,-1.611825,-1.746223,-1.480914
-3.659217e-15,1.235939e-11,8.855681e-12,-1.602704,-1.736238,-1.472574
-3.650185e-15,1.236077e-11,8.861447e-12,-1.593714,-1.726408,-1.464346
-3.648646e-15,1.236105e-11,8.862776e-12,-1.584852,-1.716728,-1.456224
-3.646019e-15,1.236243e-11,8.865512e-12,-1.576112,-1.707193,-1.448206
-3.645043e-15,1.236308e-11,8.874738e-12,-1.567491,-1.697798,-1.440288
-3.635809e-15,1.23696e-11,8.874979e-12,-1.558985,-1.688537,-1.432468
-3.635558e-15,1.237086e-11,8.875654e-12,-1.55059,-1.679408,-1.424743
-3.63453e-15,1.23766e-11,8.881522e-12,-1.542303,-1.670404,-1.417109
-3.634185e-15,1.237789e-11,8.889614e-12,-1.534121,-1.661523,-1.409565
-3.626262e-15,1.23782e-11,8.89188e-12,-1.52604,-1.65276,-1.402107
-3.612107e-15,1.238367e-11,8.892214e-12,-1.518057,-1.644112,-1.394733
-3.608476e-15,1.238887e-11,8.897472e-12,-1.51017,-1.635575,-1.387441
-3.596926e-15,1.238995e-11,8.912897e-12,-1.502376,-1.627146,-1.380228
-3.595429e-15,1.239071e-11,8.921909e-12,-1.494672,-1.618821,-1.373093
-3.593914e-15,1.240184e-11,8.924078e-12,-1.487056,-1.610599,-1.366034
-3.593819e-15,1.240412e-11,8.930349e-12,-1.479525,-1.602475,-1.359047
-3.588675e-15,1.240501e-11,8.933009e-12,-1.472077,-1.594447,-1.352133
-3.585612e-15,1.240787e-11,8.938964e-12,-1.46471,-1.586512,-1.345287
-3.581905e-15,1.241977e-11,8.943419e-12,-1.457422,-1.578669,-1.33851
-3.580694e-15,1.24246e-11,8.948882e-12,-1.45021,-1.570913,-1.331799
-3.571741e-15,1.242904e-11,8.953416e-12,-1.443073,-1.563243,-1.325153
-3.570028e-15,1.243241e-11,8.96421e-12,-1.436008,-1.555657,-1.31857
-3.56699e-15,1.243242e-11,8.966396e-12,-1.429015,-1.548153,-1.312048
-3.566115e-15,1.243738e-11,8.971651e-12,-1.42209,-1.540728,-1.305586
-3.564815e-15,1.244056e-11,8.971775e-12,-1.415234,-1.53338,-1.299184
-3.562238e-15,1.24432e-11,8.973001e-12,-1.408443,-1.526108,-1.292838
-3.561394e-15,1.244369e-11,8.979168e-12,-1.401716,-1.518909,-1.286549
-3.557189e-15,1.244647e-11,8.98777e-12,-1.395053,-1.511782,-1.280314
-3.55379e-15,1.244739e-11,8.988778e-12,-1.38845,-1.504726,-1.274133
-3.55312e-15,1.245391e-11,8.990049e-12,-1.381908,-1.497737,-1.268004
-3.552175e-15,1.245478e-11,8.992937e-12,-1.375424,-1.490816,-1.261927
-3.551004e-15,1.245713e-11,8.995062e-12,-1.368998,-1.48396,-1.255899
-3.54359e-15,1.246099e-11,9.011685e-12,-1.362627,-1.477167,-1.249921
-3.543045e-15,1.246203e-11,9.013006e-12,-1.356312,-1.470437,-1.243991
-3.539937e-15,1.246556e-11,9.018143e-12,-1.35005,-1.463768,-1.238108
-3.53626e-15,1.246801e-11,9.033064e-12,-1.34384,-1.457158,-1.232271
-3.531907e-15,1.246993e-11,9.043875e-12,-1.337682,-1.450607,-1.22648
-3.530829e-15,1.248474e-11,9.043925e-12,-1.331575,-1.444112,-1.220732
-3.526959e-15,1.248748e-11,9.047828e-12,-1.325516,-1.437674,-1.215028
-3.520501e-15,1.249374e-11,9.05213e-12,-1.319506,-1.43129,-1.209367
-3.518845e-15,1.249554e-11,9.052908e-12,-1.313543,-1.424959,-1.203747
-3.516057e-15,1.249848e-11,9.053726e-12,-1.307627,-1.418681,-1.198168
-3.506629e-15,1.250527e-11,9.054156e-12,-1.301755,-1.412454,-1.192629
-3.500762e-15,1.251687e-11,9.055189e-12,-1.295929,-1.406277,-1.18713
-3.498508e-15,1.251744e-11,9.056287e-12,-1.290146,-1.40015,-1.181669
-3.496805e-15,1.251828e-11,9.058767e-12,-1.284406,-1.39407,-1.176246
-3.494145e-15,1.251905e-11,9.060752e-12,-1.278708,-1.388039,-1.17086
-3.493236e-15,1.252252e-11,9.062405e-12,-1.273051,-1.382053,-1.165511
-3.492992e-15,1.252928e-11,9.064831e-12,-1.267434,-1.376113,-1.160198
-3.491236e-15,1.253334e-11,9.06511e-12,-1.261858,-1.370217,-1.15492
-3.489211e-15,1.254449e-11,9.075103e-12,-1.25632,-1.364366,-1.149676
-3.486166e-15,1.254544e-11,9.075211e-12,-1.25082,-1.358557,-1.144467
-3.486084e-15,1.254556e-11,9.078397e-12,-1.245359,-1.35279,-1.139291
-3.48518e-15,1.254677e-11,9.082276e-12,-1.239933,-1.347065,-1.134148
-3.482225e-15,1.254695e-11,9.084422e-12,-1.234545,-1.34138,-1.129037
-3.480172e-15,1.256018e-11,9.088975e-12,-1.229192,-1.335735,-1.123958
-3.47977e-15,1.256094e-11,9.089261e-12,-1.223873,-1.33013,-1.11891
-3.479369e-15,1.256316e-11,9.089473e-12,-1.21859,-1.324562,-1.113892
-3.478486e-15,1.256363e-11,9.091135e-12,-1.21334,-1.319033,-1.108905
-3.475094e-15,1.256691e-11,9.092778e-12,-1.208123,-1.313541,-1.103948
-3.474793e-15,1.256701e-11,9.094138e-12,-1.202939,-1.308085,-1.099019
-3.474573e-15,1.256917e-11,9.094981e-12,-1.197787,-1.302665,-1.09412
-3.472718e-15,1.257017e-11,9.095305e-12,-1.192667,-1.29728,-1.089248
-3.47142e-15,1.2571e-11,9.099152e-12,-1.187577,-1.29193,-1.084405
-3.468657e-15,1.257567e-11,9.101235e-12,-1.182519,-1.286614,-1.079589
-3.467022e-15,1.257919e-11,9.102012e-12,-1.17749,-1.281331,-1.0748
-3.465099e-15,1.25809e-11,9.105023e-12,-1.172491,-1.276082,-1.070037
-3.459601e-15,1.258844e-11,9.111482e-12,-1.167521,-1.270865,-1.0653
-3.458826e-15,1.25947e-11,9.113882e-12,-1.16258,-1.265679,-1.060589
-3.455317e-15,1.2599e-11,9.115187e-12,-1.157667,-1.260525,-1.055904
-3.454859e-15,1.259946e-11,9.117151e-12,-1.152782,-1.255402,-1.051243
-3.45342e-15,1.259995e-11,9.120144e-12,-1.147924,-1.25031,-1.046607
-3.452448e-15,1.260037e-11,9.122956e-12,-1.143093,-1.245247,-1.041995
-3.448455e-15,1.260762e-11,9.12999e-12,-1.138289,-1.240213,-1.037407
-3.447269e-15,1.261004e-11,9.131903e-12,-1.13351,-1.235209,-1.032843
-3.436979e-15,1.261016e-11,9.13219e-12,-1.128758,-1.230233,-1.028302
-3.435893e-15,1.261066e-11,9.132417e-12,-1.124031,-1.225285,-1.023783
-3.433719e-15,1.261159e-11,9.138287e-12,-1.119329,-1.220365,-1.019287
-3.431723e-15,1.261232e-11,9.138367e-12,-1.114651,-1.215473,-1.014813
-3.430062e-15,1.261321e-11,9.139183e-12,-1.109998,-1.210607,-1.010361
-3.427118e-15,1.261651e-11,9.139745e-12,-1.105368,-1.205767,-1.005931
-3.426887e-15,1.262048e-11,9.140771e-12,-1.100763,-1.200954,-1.001522
-3.425457e-15,1.262259e-11,9.143074e-12,-1.09618,-1.196166,-0.9971336
-3.423254e-15,1.262946e-11,9.143622e-12,-1.09162,-1.191404,-0.9927661
-3.418972e-15,1.262974e-11,9.14433e-12,-1.087083,-1.186666,-0.9884189
-3.418944e-15,1.263358e-11,9.146375e-12,-1.082568,-1.181953,-0.9840919
-3.414959e-15,1.263533e-11,9.149953e-12,-1.078076,-1.177265,-0.9797848
-3.410354e-15,1.263638e-11,9.153449e-12,-1.073604,-1.1726,-0.9754972
-3.409905e-15,1.264174e-11,9.155431e-12,-1.069155,-1.167959,-0.971229
-3.409403e-15,1.264378e-11,9.156055e-12,-1.064726,-1.163341,-0.9669798
-3.403387e-15,1.264546e-11,9.156056e-12,-1.060318,-1.158746,-0.9627494
-3.399018e-15,1.264601e-11,9.156335e-12,-1.05593,-1.154173,-0.9585375
-3.39565e-15,1.265012e-11,9.15644e-12,-1.051563,-1.149623,-0.954344
-3.394723e-15,1.265025e-11,9.157036e-12,-1.047216,-1.145095,-0.9501686
-3.394261e-15,1.265419e-11,9.158136e-12,-1.042888,-1.140588,-0.946011
-3.394118e-15,1.265455e-11,9.158524e-12,-1.03858,-1.136103,-0.9418711
-3.390625e-15,1.265498e-11,9.159506e-12,-1.034291,-1.131639,-0.9377485
-3.389677e-15,1.265654e-11,9.161346e-12,-1.030021,-1.127196,-0.9336431
-3.389451e-15,1.265674e-11,9.161986e-12,-1.02577,-1.122774,-0.9295547
-3.38717e-15,1.266032e-11,9.162403e-12,-1.021537,-1.118371,-0.925483
-3.385413e-15,1.266338e-11,9.164912e-12,-1.017323,-1.113989,-0.9214279
-3.384942e-15,1.266466e-11,9.165946e-12,-1.013126,-1.109627,-0.9173891
-3.382676e-15,1.266497e-11,9.169298e-12,-1.008947,-1.105284,-0.9133665
-3.382442e-15,1.266682e-11,9.169409e-12,-1.004786,-1.10096,-0.9093598
-3.382107e-15,1.266862e-11,9.169706e-12,-1.000642,-1.096655,-0.9053689
-3.381343e-15,1.266926e-11,9.170449e-12,-0.996515,-1.092369,-0.9013935
-3.37981e-15,1.266932e-11,9.171867e-12,-0.992405,-1.088102,-0.8974334
-3.376882e-15,1.267065e-11,9.175029e-12,-0.9883117,-1.083853,-0.8934886
-3.37567e-15,1.267618e-11,9.179563e-12,-0.984235,-1.079622,-0.8895587
-3.375621e-15,1.267774e-11,9.184827e-12,-0.9801745,-1.075409,-0.8856437
-3.369269e-15,1.267795e-11,9.187185e-12,-0.9761301,-1.071213,-0.8817434
-3.367629e-15,1.268134e-11,9.187213e-12,-0.9721016,-1.067035,-0.8778575
-3.363592e-15,1.268323e-11,9.189621e-12,-0.9680888,-1.062874,-0.8739859
-3.363391e-15,1.26872e-11,9.192148e-12,-0.9640916,-1.058731,-0.8701285
-3.361532e-15,1.269503e-11,9.192921e-12,-0.9601097,-1.054604,-0.866285
