$DATA1 SOURCE='PrimeSim HSPICE' VERSION='S-2021.09-2 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '*inversor'
index,tphl,tplh,iint,temper,alter#
1, 1.276719e-11, 6.472026e-12,-2.368134e-15,  25.0000000,4
2, 1.237869e-11, 6.334005e-12,-2.699382e-15,  25.0000000,4
3, 1.263541e-11, 6.540128e-12,-2.367478e-15,  25.0000000,4
4, 1.359083e-11, 6.939829e-12,-2.047004e-15,  25.0000000,4
5, 1.286215e-11, 6.816202e-12,-2.160792e-15,  25.0000000,4
6, 1.186947e-11, 7.298767e-12,-2.374501e-15,  25.0000000,4
7, 1.309236e-11, 6.198888e-12,-2.606513e-15,  25.0000000,4
8, 1.252380e-11, 6.629657e-12,-2.363779e-15,  25.0000000,4
9, 1.291953e-11, 6.936661e-12,-2.092094e-15,  25.0000000,4
10, 1.251488e-11, 6.434674e-12,-2.533621e-15,  25.0000000,4
11, 1.303635e-11, 6.600321e-12,-2.230768e-15,  25.0000000,4
12, 1.290973e-11, 6.490949e-12,-2.366250e-15,  25.0000000,4
13, 1.318526e-11, 6.316034e-12,-2.434178e-15,  25.0000000,4
14, 1.215438e-11, 6.683198e-12,-2.478931e-15,  25.0000000,4
15, 1.307111e-11, 6.220621e-12,-2.586479e-15,  25.0000000,4
16, 1.295123e-11, 6.775196e-12,-2.149293e-15,  25.0000000,4
17, 1.183768e-11, 6.609778e-12,-2.656181e-15,  25.0000000,4
18, 1.315924e-11, 6.560802e-12,-2.220111e-15,  25.0000000,4
19, 1.211559e-11, 6.713338e-12,-2.471190e-15,  25.0000000,4
20, 1.156813e-11, 6.159510e-12,-3.278551e-15,  25.0000000,4
21, 1.298649e-11, 6.703341e-12,-2.177943e-15,  25.0000000,4
22, 1.241463e-11, 6.480030e-12,-2.535007e-15,  25.0000000,4
23, 1.251936e-11, 6.154588e-12,-2.876121e-15,  25.0000000,4
24, 1.349664e-11, 7.166703e-12,-1.927884e-15,  25.0000000,4
25, 1.263791e-11, 6.981723e-12,-2.144003e-15,  25.0000000,4
26, 1.244873e-11, 6.634770e-12,-2.395681e-15,  25.0000000,4
27, 1.209393e-11, 6.338221e-12,-2.791022e-15,  25.0000000,4
28, 1.229309e-11, 6.622704e-12,-2.465254e-15,  25.0000000,4
29, 1.308912e-11, 6.970204e-12,-2.031818e-15,  25.0000000,4
30, 1.256233e-11, 6.684170e-12,-2.301387e-15,  25.0000000,4
31, 1.328932e-11, 6.617731e-12,-2.147106e-15,  25.0000000,4
32, 1.242930e-11, 6.578223e-12,-2.444100e-15,  25.0000000,4
33, 1.229902e-11, 6.213835e-12,-2.884049e-15,  25.0000000,4
34, 1.254810e-11, 6.300306e-12,-2.651914e-15,  25.0000000,4
35, 1.208704e-11, 6.352760e-12,-2.777080e-15,  25.0000000,4
36, 1.254148e-11, 6.909179e-12,-2.209869e-15,  25.0000000,4
37, 1.263427e-11, 6.998011e-12,-2.140064e-15,  25.0000000,4
38, 1.274116e-11, 6.328774e-12,-2.514642e-15,  25.0000000,4
39, 1.322336e-11, 6.148436e-12,-2.630118e-15,  25.0000000,4
40, 1.248452e-11, 6.518486e-12,-2.473197e-15,  25.0000000,4
41, 1.325052e-11, 6.603279e-12,-2.166510e-15,  25.0000000,4
42, 1.315164e-11, 6.630946e-12,-2.173559e-15,  25.0000000,4
43, 1.243468e-11, 6.615204e-12,-2.413709e-15,  25.0000000,4
44, 1.263672e-11, 6.577607e-12,-2.338434e-15,  25.0000000,4
45, 1.285895e-11, 6.705456e-12,-2.225666e-15,  25.0000000,4
46, 1.249916e-11, 6.959444e-12,-2.212712e-15,  25.0000000,4
47, 1.244537e-11, 6.928047e-12,-2.243888e-15,  25.0000000,4
48, 1.286452e-11, 6.447045e-12,-2.428135e-15,  25.0000000,4
49, 1.322013e-11, 6.430574e-12,-2.310530e-15,  25.0000000,4
50, 1.326759e-11, 6.337465e-12,-2.388332e-15,  25.0000000,4
51, 1.243251e-11, 6.683416e-12,-2.367509e-15,  25.0000000,4
52, 1.292421e-11, 5.991464e-12,-3.012726e-15,  25.0000000,4
53, 1.229772e-11, 6.519674e-12,-2.545359e-15,  25.0000000,4
54, 1.285018e-11, 6.417033e-12,-2.465023e-15,  25.0000000,4
55, 1.170059e-11, 6.334645e-12,-2.974397e-15,  25.0000000,4
56, 1.307203e-11, 6.639144e-12,-2.191746e-15,  25.0000000,4
57, 1.268413e-11, 7.205968e-12,-2.051233e-15,  25.0000000,4
58, 1.288242e-11, 6.853720e-12,-2.135220e-15,  25.0000000,4
59, 1.241049e-11, 6.706466e-12,-2.361554e-15,  25.0000000,4
60, 1.300867e-11, 6.427360e-12,-2.382710e-15,  25.0000000,4
61, 1.289139e-11, 6.542312e-12,-2.330689e-15,  25.0000000,4
62, 1.236303e-11, 6.553547e-12,-2.490279e-15,  25.0000000,4
63, 1.314565e-11, 6.707468e-12,-2.125954e-15,  25.0000000,4
64, 1.268255e-11, 6.874072e-12,-2.164822e-15,  25.0000000,4
65, 1.256134e-11, 6.675628e-12,-2.307464e-15,  25.0000000,4
66, 1.321120e-11, 6.814539e-12,-2.061144e-15,  25.0000000,4
67, 1.344570e-11, 7.163505e-12,-1.885360e-15,  25.0000000,4
68, 1.298765e-11, 6.620712e-12,-2.233180e-15,  25.0000000,4
69, 1.268688e-11, 6.209526e-12,-2.682683e-15,  25.0000000,4
70, 1.230116e-11, 6.432350e-12,-2.625756e-15,  25.0000000,4
71, 1.172038e-11, 6.626134e-12,-2.717817e-15,  25.0000000,4
72, 1.268952e-11, 6.519670e-12,-2.361050e-15,  25.0000000,4
73, 1.371532e-11, 6.476068e-12,-1.880653e-15,  25.0000000,4
74, 1.291748e-11, 6.276203e-12,-2.585950e-15,  25.0000000,4
75, 1.300256e-11, 6.150662e-12,-2.710668e-15,  25.0000000,4
76, 1.246778e-11, 6.323510e-12,-2.679204e-15,  25.0000000,4
77, 1.229220e-11, 6.356869e-12,-2.708951e-15,  25.0000000,4
78, 1.360985e-11, 5.708545e-12,-2.502387e-15,  25.0000000,4
79, 1.362616e-11, 6.189730e-12,-2.039509e-15,  25.0000000,4
80, 1.195526e-11, 6.846587e-12,-2.485042e-15,  25.0000000,4
81, 1.300602e-11, 6.655148e-12,-2.202652e-15,  25.0000000,4
82, 1.249562e-11, 6.718077e-12,-2.321482e-15,  25.0000000,4
83, 1.303654e-11, 6.467735e-12,-2.335206e-15,  25.0000000,4
