$DATA1 SOURCE='PrimeSim HSPICE' VERSION='S-2021.09-2 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '*inversor'
index,tphl,tplh,iint,temper,alter#
1, 6.615559e-12, 4.757939e-12,-2.129036e-15, -25.0000000,5
2, 6.443858e-12, 4.615437e-12,-2.383095e-15, -25.0000000,5
3, 6.555617e-12, 4.798096e-12,-2.135921e-15, -25.0000000,5
4, 7.057893e-12, 4.977064e-12,-1.883216e-15, -25.0000000,5
5, 6.663619e-12, 4.953629e-12,-1.988773e-15, -25.0000000,5
6, 6.225350e-12, 5.252419e-12,-2.232435e-15, -25.0000000,5
7, 6.794202e-12, 4.533426e-12,-2.269826e-15, -25.0000000,5
8, 6.505473e-12, 4.842034e-12,-2.141076e-15, -25.0000000,5
9, 6.694296e-12, 5.024143e-12,-1.943213e-15, -25.0000000,5
10, 6.502833e-12, 4.693303e-12,-2.257040e-15, -25.0000000,5
11, 6.759155e-12, 4.817706e-12,-2.024930e-15, -25.0000000,5
12, 6.691745e-12, 4.723776e-12,-2.121523e-15, -25.0000000,5
13, 6.842536e-12, 4.623095e-12,-2.161000e-15, -25.0000000,5
14, 6.344720e-12, 4.887550e-12,-2.253822e-15, -25.0000000,5
15, 6.782385e-12, 4.547241e-12,-2.254660e-15, -25.0000000,5
16, 6.712017e-12, 4.938421e-12,-1.976077e-15, -25.0000000,5
17, 6.212647e-12, 4.880306e-12,-2.418679e-15, -25.0000000,5
18, 6.825813e-12, 4.799138e-12,-2.014023e-15, -25.0000000,5
19, 6.328126e-12, 4.921145e-12,-2.254100e-15, -25.0000000,5
20, 6.107365e-12, 4.548363e-12,-2.887335e-15, -25.0000000,5
21, 6.731479e-12, 4.891287e-12,-1.992894e-15, -25.0000000,5
22, 6.458311e-12, 4.722749e-12,-2.265443e-15, -25.0000000,5
23, 6.508022e-12, 4.487618e-12,-2.488653e-15, -25.0000000,5
24, 7.005765e-12, 5.123423e-12,-1.818877e-15, -25.0000000,5
25, 6.555420e-12, 5.071979e-12,-1.992316e-15, -25.0000000,5
26, 6.472333e-12, 4.838233e-12,-2.168364e-15, -25.0000000,5
27, 6.321158e-12, 4.642116e-12,-2.474531e-15, -25.0000000,5
28, 6.404493e-12, 4.832578e-12,-2.229300e-15, -25.0000000,5
29, 6.785893e-12, 5.050552e-12,-1.896543e-15, -25.0000000,5
30, 6.522275e-12, 4.898522e-12,-2.097468e-15, -25.0000000,5
31, 6.895574e-12, 4.850463e-12,-1.962465e-15, -25.0000000,5
32, 6.464086e-12, 4.797203e-12,-2.202551e-15, -25.0000000,5
33, 6.410582e-12, 4.529422e-12,-2.505899e-15, -25.0000000,5
