$DATA1 SOURCE='PrimeSim HSPICE' VERSION='S-2021.09-2 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '*inversor'
index,tphl,tplh,iint,temper,alter#
1, 7.125227e-12, 6.155678e-12,-3.074739e-15,  25.0000000,5
2, 6.901998e-12, 5.970531e-12,-3.604154e-15,  25.0000000,5
3, 7.048480e-12, 6.206121e-12,-3.112466e-15,  25.0000000,5
4, 7.610058e-12, 6.362720e-12,-2.499794e-15,  25.0000000,5
5, 7.179059e-12, 6.401762e-12,-2.800386e-15,  25.0000000,5
6, 6.611757e-12, 6.889973e-12,-3.436611e-15,  25.0000000,5
7, 7.317885e-12, 5.864976e-12,-3.283787e-15,  25.0000000,5
8, 6.983593e-12, 6.263159e-12,-3.144038e-15,  25.0000000,5
9, 7.212122e-12, 6.495893e-12,-2.704335e-15,  25.0000000,5
10, 6.979748e-12, 6.071784e-12,-3.353829e-15,  25.0000000,5
11, 7.281695e-12, 6.234768e-12,-2.840175e-15,  25.0000000,5
12, 7.208516e-12, 6.112554e-12,-3.035100e-15,  25.0000000,5
13, 7.371304e-12, 5.983869e-12,-3.055319e-15,  25.0000000,5
14, 6.770019e-12, 6.318456e-12,-3.427081e-15,  25.0000000,5
15, 7.305187e-12, 5.883344e-12,-3.264097e-15,  25.0000000,5
16, 7.231080e-12, 6.383292e-12,-2.762461e-15,  25.0000000,5
17, 6.597394e-12, 6.307275e-12,-3.800972e-15,  25.0000000,5
18, 7.354066e-12, 6.211652e-12,-2.800959e-15,  25.0000000,5
19, 6.747431e-12, 6.358134e-12,-3.434911e-15,  25.0000000,5
20, 6.477877e-12, 5.883497e-12,-4.730217e-15,  25.0000000,5
21, 7.251977e-12, 6.324894e-12,-2.788223e-15,  25.0000000,5
22, 6.921542e-12, 6.109204e-12,-3.390898e-15,  25.0000000,5
23, 6.985181e-12, 5.801080e-12,-3.759366e-15,  25.0000000,5
24, 7.552517e-12, 6.592605e-12,-2.383294e-15,  25.0000000,5
25, 7.048352e-12, 6.567764e-12,-2.841420e-15,  25.0000000,5
26, 6.940258e-12, 6.257941e-12,-3.209009e-15,  25.0000000,5
27, 6.737264e-12, 6.003960e-12,-3.835840e-15,  25.0000000,5
28, 6.850457e-12, 6.249896e-12,-3.352705e-15,  25.0000000,5
29, 7.311202e-12, 6.536774e-12,-2.589856e-15,  25.0000000,5
30, 7.005504e-12, 6.332215e-12,-3.055269e-15,  25.0000000,5
31, 7.430548e-12, 6.272092e-12,-2.686800e-15,  25.0000000,5
32, 6.929348e-12, 6.204096e-12,-3.274856e-15,  25.0000000,5
33, 6.857260e-12, 5.856316e-12,-3.859234e-15,  25.0000000,5
34, 7.000019e-12, 5.955064e-12,-3.486540e-15,  25.0000000,5
35, 6.733135e-12, 6.019370e-12,-3.822072e-15,  25.0000000,5
36, 6.992799e-12, 6.496846e-12,-2.953869e-15,  25.0000000,5
37, 7.046214e-12, 6.579559e-12,-2.837533e-15,  25.0000000,5
38, 7.111255e-12, 6.016581e-12,-3.260636e-15,  25.0000000,5
39, 7.395578e-12, 5.827414e-12,-3.276378e-15,  25.0000000,5
40, 6.961631e-12, 6.146022e-12,-3.290756e-15,  25.0000000,5
41, 7.407668e-12, 6.256339e-12,-2.717560e-15,  25.0000000,5
42, 7.349180e-12, 6.275496e-12,-2.745802e-15,  25.0000000,5
43, 6.932242e-12, 6.241086e-12,-3.236337e-15,  25.0000000,5
44, 7.049013e-12, 6.244197e-12,-3.077104e-15,  25.0000000,5
45, 7.177678e-12, 6.302851e-12,-2.879245e-15,  25.0000000,5
46, 6.968277e-12, 6.521445e-12,-2.971631e-15,  25.0000000,5
47, 6.937286e-12, 6.498948e-12,-3.028585e-15,  25.0000000,5
48, 7.182571e-12, 6.063290e-12,-3.122135e-15,  25.0000000,5
49, 7.390890e-12, 6.092590e-12,-2.898122e-15,  25.0000000,5
50, 7.419737e-12, 6.008908e-12,-2.983736e-15,  25.0000000,5
51, 6.930642e-12, 6.305262e-12,-3.180676e-15,  25.0000000,5
52, 7.222414e-12, 5.393104e-12,-3.705573e-15,  25.0000000,5
53, 6.853754e-12, 6.150279e-12,-3.448110e-15,  25.0000000,5
54, 7.174491e-12, 6.031972e-12,-3.170634e-15,  25.0000000,5
55, 6.536005e-12, 6.046020e-12,-4.272004e-15,  25.0000000,5
56, 7.302374e-12, 6.275483e-12,-2.784940e-15,  25.0000000,5
57, 7.074742e-12, 6.770576e-12,-2.713180e-15,  25.0000000,5
58, 7.190738e-12, 6.431348e-12,-2.767667e-15,  25.0000000,5
59, 6.917823e-12, 6.326390e-12,-3.181517e-15,  25.0000000,5
60, 7.266697e-12, 6.069640e-12,-3.030873e-15,  25.0000000,5
61, 7.197485e-12, 6.156543e-12,-2.996827e-15,  25.0000000,5
62, 6.891235e-12, 6.181139e-12,-3.355622e-15,  25.0000000,5
63, 7.345247e-12, 6.347181e-12,-2.689515e-15,  25.0000000,5
64, 7.074425e-12, 6.492398e-12,-2.854648e-15,  25.0000000,5
65, 7.004973e-12, 6.323684e-12,-3.062977e-15,  25.0000000,5
66, 7.383487e-12, 6.431476e-12,-2.597827e-15,  25.0000000,5
67, 7.521758e-12, 6.712616e-12,-2.343258e-15,  25.0000000,5
68, 7.253105e-12, 6.247254e-12,-2.854565e-15,  25.0000000,5
69, 7.081025e-12, 5.893079e-12,-3.480744e-15,  25.0000000,5
70, 6.856383e-12, 6.066321e-12,-3.544749e-15,  25.0000000,5
71, 6.543927e-12, 6.324247e-12,-3.943721e-15,  25.0000000,5
72, 7.079915e-12, 6.192279e-12,-3.088344e-15,  25.0000000,5
73, 7.684829e-12, 6.422288e-12,-2.418167e-15,  25.0000000,5
74, 7.214904e-12, 5.913909e-12,-3.299461e-15,  25.0000000,5
75, 7.265890e-12, 5.808994e-12,-3.421171e-15,  25.0000000,5
76, 6.953575e-12, 5.957628e-12,-3.547068e-15,  25.0000000,5
77, 6.851851e-12, 5.993838e-12,-3.649521e-15,  25.0000000,5
78, 7.626860e-12, 5.785435e-12,-3.201836e-15,  25.0000000,5
79, 7.632455e-12, 6.190490e-12,-2.637851e-15,  25.0000000,5
80, 6.654225e-12, 6.474911e-12,-3.528501e-15,  25.0000000,5
81, 7.263642e-12, 6.282389e-12,-2.813318e-15,  25.0000000,5
82, 6.966932e-12, 6.337444e-12,-3.102692e-15,  25.0000000,5
83, 7.282683e-12, 6.110837e-12,-2.966769e-15,  25.0000000,5
84, 7.485036e-12, 6.556788e-12,-2.448730e-15,  25.0000000,5
85, 6.862159e-12, 6.092765e-12,-3.502101e-15,  25.0000000,5
86, 7.086999e-12, 5.760534e-12,-3.706878e-15,  25.0000000,5
87, 6.735812e-12, 6.458515e-12,-3.381968e-15,  25.0000000,5
88, 6.672839e-12, 6.055988e-12,-3.890719e-15,  25.0000000,5
89, 6.667735e-12, 6.500382e-12,-3.484636e-15,  25.0000000,5
90, 7.019710e-12, 6.058721e-12,-3.317455e-15,  25.0000000,5
91, 7.378597e-12, 6.014153e-12,-3.008045e-15,  25.0000000,5
92, 7.140884e-12, 6.251943e-12,-2.963243e-15,  25.0000000,5
93, 7.270483e-12, 5.978287e-12,-3.149525e-15,  25.0000000,5
94, 6.928991e-12, 5.864629e-12,-3.732750e-15,  25.0000000,5
95, 6.941946e-12, 6.107433e-12,-3.363243e-15,  25.0000000,5
96, 7.060717e-12, 6.024370e-12,-3.310308e-15,  25.0000000,5
97, 7.096184e-12, 6.247909e-12,-3.017182e-15,  25.0000000,5
98, 7.186593e-12, 6.061769e-12,-3.119876e-15,  25.0000000,5
99, 6.833826e-12, 6.353607e-12,-3.289478e-15,  25.0000000,5
100, 6.708869e-12, 6.070792e-12,-3.800208e-15,  25.0000000,5
101, 6.505852e-12, 6.452681e-12,-3.967318e-15,  25.0000000,5
102, 7.490139e-12, 6.250723e-12,-2.664967e-15,  25.0000000,5
103, 7.055983e-12, 6.264816e-12,-3.049503e-15,  25.0000000,5
104, 7.178001e-12, 6.125189e-12,-3.051684e-15,  25.0000000,5
105, 7.241327e-12, 6.344747e-12,-2.782254e-15,  25.0000000,5
106, 7.181529e-12, 5.842411e-12,-3.453143e-15,  25.0000000,5
107, 7.084294e-12, 5.981786e-12,-3.340554e-15,  25.0000000,5
108, 7.247206e-12, 6.285965e-12,-2.825402e-15,  25.0000000,5
109, 7.312072e-12, 5.924506e-12,-3.192134e-15,  25.0000000,5
110, 7.158530e-12, 6.201726e-12,-2.992453e-15,  25.0000000,5
111, 6.840007e-12, 5.854374e-12,-3.891194e-15,  25.0000000,5
112, 7.371503e-12, 6.033664e-12,-2.987938e-15,  25.0000000,5
113, 7.583124e-12, 6.087944e-12,-2.774675e-15,  25.0000000,5
114, 6.904555e-12, 5.864011e-12,-3.770761e-15,  25.0000000,5
115, 6.700309e-12, 6.245655e-12,-3.620417e-15,  25.0000000,5
116, 6.894660e-12, 5.963489e-12,-3.625854e-15,  25.0000000,5
117, 7.211886e-12, 6.009607e-12,-3.162173e-15,  25.0000000,5
118, 6.404748e-12, 6.194948e-12,-4.376987e-15,  25.0000000,5
119, 7.436697e-12, 6.440664e-12,-2.552517e-15,  25.0000000,5
120, 6.894139e-12, 5.889556e-12,-3.743693e-15,  25.0000000,5
121, 7.336599e-12, 5.889170e-12,-3.227451e-15,  25.0000000,5
122, 6.963565e-12, 6.393156e-12,-3.064071e-15,  25.0000000,5
123, 7.413759e-12, 6.389724e-12,-2.604610e-15,  25.0000000,5
124, 7.481968e-12, 6.264674e-12,-2.657820e-15,  25.0000000,5
125, 7.272072e-12, 6.258298e-12,-2.827079e-15,  25.0000000,5
126, 7.285947e-12, 6.252557e-12,-2.819889e-15,  25.0000000,5
127, 7.339912e-12, 5.101896e-12,-4.441649e-15,  25.0000000,5
128, 7.988473e-12, 5.945749e-12,-2.844221e-15,  25.0000000,5
129, 6.980695e-12, 5.649826e-12,-4.091776e-15,  25.0000000,5
130, 7.002257e-12, 6.086264e-12,-3.305394e-15,  25.0000000,5
131, 6.942502e-12, 5.890352e-12,-3.669556e-15,  25.0000000,5
132, 7.630482e-12, 6.235708e-12,-2.595342e-15,  25.0000000,5
133, 7.825087e-12, 6.349962e-12,-2.416573e-15,  25.0000000,5
134, 6.873220e-12, 6.616762e-12,-3.052386e-15,  25.0000000,5
135, 7.022146e-12, 6.382349e-12,-2.994512e-15,  25.0000000,5
136, 6.482905e-12, 6.282717e-12,-4.184641e-15,  25.0000000,5
137, 7.703728e-12, 5.782404e-12,-3.167357e-15,  25.0000000,5
138, 7.231702e-12, 6.222992e-12,-2.897636e-15,  25.0000000,5
139, 7.484777e-12, 6.153343e-12,-2.764512e-15,  25.0000000,5
140, 7.414201e-12, 6.607300e-12,-2.466984e-15,  25.0000000,5
141, 7.041336e-12, 5.821435e-12,-3.645930e-15,  25.0000000,5
142, 6.878367e-12, 6.032102e-12,-3.554341e-15,  25.0000000,5
143, 7.004292e-12, 5.968644e-12,-3.460690e-15,  25.0000000,5
144, 7.503021e-12, 6.496399e-12,-2.472237e-15,  25.0000000,5
145, 7.116926e-12, 6.305758e-12,-2.942183e-15,  25.0000000,5
146, 7.192692e-12, 6.463361e-12,-2.744244e-15,  25.0000000,5
147, 7.376078e-12, 6.635205e-12,-2.482042e-15,  25.0000000,5
148, 7.339258e-12, 6.252566e-12,-2.774411e-15,  25.0000000,5
149, 7.184990e-12, 6.602617e-12,-2.666738e-15,  25.0000000,5
150, 6.795024e-12, 6.258296e-12,-3.437070e-15,  25.0000000,5
