,nmos_rvt:@:nfet_phig:@:IGNC,pmos_rvt:@:pfet_phig:@:IGNC,LoadCap,vdd,number_fin,t_fall_delay,t_rise_delay,temper
2010,0.5518,0.3415,1f,0.8,5,4.963366e-12,7.905879e-12,125.0
2011,0.29,-0.1841,1f,0.8,5,5.06787e-12,7.80748e-12,125.0
2012,0.8485,-0.7446,1f,0.8,5,5.174693e-12,8.006556e-12,125.0
2013,-1.2438,0.6697,1f,0.8,5,4.917763e-12,7.2259e-12,125.0
2014,0.6131,-1.1911,1f,0.8,5,5.262643e-12,7.919095e-12,125.0
2015,0.3824,0.9694,1f,0.8,5,4.833563e-12,7.848923e-12,125.0
2016,-1.8849,0.6073,1f,0.8,5,4.93949e-12,7.062024e-12,125.0
2017,0.8013,0.2451,1f,0.8,5,4.983391e-12,7.994901e-12,125.0
2018,-1.3209,0.8362,1f,0.8,5,4.886374e-12,7.196449e-12,125.0
2019,-2.4502,-1.2897,1f,0.8,5,5.253863e-12,6.814333e-12,125.0
2020,0.0,0.0,1f,0.8,5,4.884232e-12,7.251755e-12,75.0
2021,-0.8014,-0.8294,1f,0.8,5,5.059306e-12,6.970759e-12,75.0
2022,-0.2677,0.215,1f,0.8,5,4.84416e-12,7.142332e-12,75.0
2023,1.6757,0.8946,1f,0.8,5,4.682664e-12,8.006122e-12,75.0
2024,0.2014,1.0447,1f,0.8,5,4.665147e-12,7.343544e-12,75.0
2025,-1.7987,2.7742,1f,0.8,5,4.37673e-12,6.699349e-12,75.0
2026,0.656,-1.2719,1f,0.8,5,5.133017e-12,7.504273e-12,75.0
2027,-0.4937,0.4482,1f,0.8,5,4.799949e-12,7.146681e-12,75.0
2028,0.3209,1.4379,1f,0.8,5,4.589079e-12,7.394524e-12,75.0
2029,-0.5189,-0.378,1f,0.8,5,4.832851e-12,7.059672e-12,75.0
2030,0.5518,0.3415,1f,0.8,5,4.810977e-12,7.475502e-12,75.0
2031,0.29,-0.1841,1f,0.8,5,4.92074e-12,7.367806e-12,75.0
2032,0.8485,-0.7446,1f,0.8,5,5.031629e-12,7.582333e-12,75.0
2033,-1.2438,0.6697,1f,0.8,5,4.76742e-12,6.845649e-12,75.0
2034,0.6131,-1.1911,1f,0.8,5,5.117657e-12,7.488015e-12,75.0
2035,0.3824,0.9694,1f,0.8,5,4.683241e-12,7.414514e-12,75.0
2036,-1.8849,0.6073,1f,0.8,5,4.701321e-12,6.658112e-12,75.0
2037,0.8013,0.2451,1f,0.8,5,4.828063e-12,7.570913e-12,75.0
2038,-1.3209,0.8362,1f,0.8,5,4.734778e-12,6.824034e-12,75.0
2039,-2.4502,-1.2897,1f,0.8,5,5.241676e-12,6.480426e-12,75.0
2040,0.0,0.0,1f,0.8,5,4.74538e-12,6.909622e-12,25.0
2041,-0.8014,-0.8294,1f,0.8,5,4.732452e-12,6.669105e-12,25.0
2042,-0.2677,0.215,1f,0.8,5,4.770521e-12,6.831008e-12,25.0
2043,1.6757,0.8946,1f,0.8,5,4.555482e-12,7.66131e-12,25.0
2044,0.2014,1.0447,1f,0.8,5,4.546751e-12,6.972916e-12,25.0
2045,-1.7987,2.7742,1f,0.8,5,4.211248e-12,6.417931e-12,25.0
2046,0.656,-1.2719,1f,0.8,5,4.966682e-12,7.108516e-12,25.0
2047,-0.4937,0.4482,1f,0.8,5,4.71794e-12,6.766008e-12,25.0
2048,0.3209,1.4379,1f,0.8,5,4.429525e-12,7.010376e-12,25.0
2049,-0.5189,-0.378,1f,0.8,5,4.727133e-12,6.755362e-12,25.0
2050,0.5518,0.3415,1f,0.8,5,4.68507e-12,7.158084e-12,25.0
2051,0.29,-0.1841,1f,0.8,5,4.756743e-12,6.996474e-12,25.0
2052,0.8485,-0.7446,1f,0.8,5,4.906528e-12,7.272458e-12,25.0
2053,-1.2438,0.6697,1f,0.8,5,4.678607e-12,6.552962e-12,25.0
2054,0.6131,-1.1911,1f,0.8,5,4.948065e-12,7.095097e-12,25.0
2055,0.3824,0.9694,1f,0.8,5,4.519005e-12,7.02785e-12,25.0
2056,-1.8849,0.6073,1f,0.8,5,4.581321e-12,6.371415e-12,25.0
2057,0.8013,0.2451,1f,0.8,5,4.694961e-12,7.343596e-12,25.0
2058,-1.3209,0.8362,1f,0.8,5,4.518788e-12,6.532972e-12,25.0
2059,-2.4502,-1.2897,1f,0.8,5,5.127347e-12,6.213678e-12,25.0
2060,0.0,0.0,1f,0.8,5,4.718292e-12,6.794505e-12,0.0
2061,-0.8014,-0.8294,1f,0.8,5,4.835361e-12,6.561402e-12,0.0
2062,-0.2677,0.215,1f,0.8,5,4.473506e-12,6.714389e-12,0.0
2063,1.6757,0.8946,1f,0.8,5,4.520979e-12,7.529238e-12,0.0
2064,0.2014,1.0447,1f,0.8,5,4.454554e-12,6.856344e-12,0.0
2065,-1.7987,2.7742,1f,0.8,5,4.142852e-12,6.316806e-12,0.0
2066,0.656,-1.2719,1f,0.8,5,5.056385e-12,6.988457e-12,0.0
2067,-0.4937,0.4482,1f,0.8,5,4.446496e-12,6.651003e-12,0.0
2068,0.3209,1.4379,1f,0.8,5,4.422324e-12,6.892385e-12,0.0
2069,-0.5189,-0.378,1f,0.8,5,4.753846e-12,6.640978e-12,0.0
2070,0.5518,0.3415,1f,0.8,5,4.634976e-12,6.958734e-12,0.0
2071,0.29,-0.1841,1f,0.8,5,4.796776e-12,6.879598e-12,0.0
2072,0.8485,-0.7446,1f,0.8,5,4.871594e-12,7.048187e-12,0.0
2073,-1.2438,0.6697,1f,0.8,5,4.569211e-12,6.448736e-12,0.0
2074,0.6131,-1.1911,1f,0.8,5,5.040725e-12,6.975424e-12,0.0
2075,0.3824,0.9694,1f,0.8,5,4.509907e-12,6.909457e-12,0.0
2076,-1.8849,0.6073,1f,0.8,5,4.618366e-12,6.267404e-12,0.0
2077,0.8013,0.2451,1f,0.8,5,4.613777e-12,7.034694e-12,0.0
2078,-1.3209,0.8362,1f,0.8,5,4.556518e-12,6.429302e-12,0.0
2079,-2.4502,-1.2897,1f,0.8,5,5.098753e-12,6.110851e-12,0.0
2080,0.0,0.0,1f,0.8,5,4.635543e-12,6.689185e-12,-25.0
2081,-0.8014,-0.8294,1f,0.8,5,4.687607e-12,6.455798e-12,-25.0
2082,-0.2677,0.215,1f,0.8,5,4.60584e-12,6.614421e-12,-25.0
2083,1.6757,0.8946,1f,0.8,5,4.49507e-12,7.407236e-12,-25.0
2084,0.2014,1.0447,1f,0.8,5,4.377411e-12,6.749627e-12,-25.0
2085,-1.7987,2.7742,1f,0.8,5,4.191186e-12,6.215659e-12,-25.0
2086,0.656,-1.2719,1f,0.8,5,4.797148e-12,6.882644e-12,-25.0
2087,-0.4937,0.4482,1f,0.8,5,4.520828e-12,6.553194e-12,-25.0
2088,0.3209,1.4379,1f,0.8,5,4.347863e-12,6.788203e-12,-25.0
2089,-0.5189,-0.378,1f,0.8,5,4.84409e-12,6.536513e-12,-25.0
2090,0.5518,0.3415,1f,0.8,5,4.661251e-12,6.853314e-12,-25.0
2091,0.29,-0.1841,1f,0.8,5,4.669688e-12,6.775707e-12,-25.0
2092,0.8485,-0.7446,1f,0.8,5,4.908499e-12,6.940724e-12,-25.0
2093,-1.2438,0.6697,1f,0.8,5,4.619364e-12,6.344092e-12,-25.0
2094,0.6131,-1.1911,1f,0.8,5,4.774679e-12,6.86983e-12,-25.0
2095,0.3824,0.9694,1f,0.8,5,4.363424e-12,6.804939e-12,-25.0
2096,-1.8849,0.6073,1f,0.8,5,4.577926e-12,6.177154e-12,-25.0
2097,0.8013,0.2451,1f,0.8,5,4.616976e-12,6.927026e-12,-25.0
2098,-1.3209,0.8362,1f,0.8,5,4.466195e-12,6.324868e-12,-25.0
2099,-2.4502,-1.2897,1f,0.8,5,4.950355e-12,6.01039e-12,-25.0
2100,0.0,0.0,2f,0.6,1,6.553122e-11,2.580093e-11,50.0
2101,-0.8014,-0.8294,2f,0.6,1,6.367026e-11,2.477004e-11,50.0
2102,-0.2677,0.215,2f,0.6,1,6.058477e-11,2.544804e-11,50.0
2103,1.6757,0.8946,2f,0.6,1,5.860482e-11,2.827126e-11,50.0
2104,0.2014,1.0447,2f,0.6,1,5.650441e-11,2.60755e-11,50.0
2105,-1.7987,2.7742,2f,0.6,1,5.458261e-11,2.360844e-11,50.0
2106,0.656,-1.2719,2f,0.6,1,6.597734e-11,2.67077e-11,50.0
2107,-0.4937,0.4482,2f,0.6,1,5.989116e-11,2.515769e-11,50.0
2108,0.3209,1.4379,2f,0.6,1,5.578504e-11,2.62409e-11,50.0
2109,-0.5189,-0.378,2f,0.6,1,6.222459e-11,2.512403e-11,50.0
2110,0.5518,0.3415,2f,0.6,1,5.936681e-11,2.656232e-11,50.0
2111,0.29,-0.1841,2f,0.6,1,6.10948e-11,2.619474e-11,50.0
2112,0.8485,-0.7446,2f,0.6,1,6.332751e-11,2.698811e-11,50.0
2113,-1.2438,0.6697,2f,0.6,1,5.921956e-11,2.423999e-11,50.0
2114,0.6131,-1.1911,2f,0.6,1,6.583072e-11,2.664643e-11,50.0
2115,0.3824,0.9694,2f,0.6,1,5.74866e-11,2.632534e-11,50.0
2116,-1.8849,0.6073,2f,0.6,1,5.93468e-11,2.350866e-11,50.0
2117,0.8013,0.2451,2f,0.6,1,5.961343e-11,2.692118e-11,50.0
2118,-1.3209,0.8362,2f,0.6,1,5.879871e-11,2.414991e-11,50.0
2119,-2.4502,-1.2897,2f,0.6,1,7.141722e-11,2.289816e-11,50.0
2120,0.0,0.0,2f,0.6,1,6.402687e-11,2.776461e-11,100.0
2121,-0.8014,-0.8294,2f,0.6,1,6.662086e-11,2.661252e-11,100.0
2122,-0.2677,0.215,2f,0.6,1,6.272217e-11,2.736774e-11,100.0
2123,1.6757,0.8946,2f,0.6,1,6.096473e-11,3.049657e-11,100.0
2124,0.2014,1.0447,2f,0.6,1,6.054327e-11,2.806718e-11,100.0
2125,-1.7987,2.7742,2f,0.6,1,5.671524e-11,2.532536e-11,100.0
2126,0.656,-1.2719,2f,0.6,1,6.823555e-11,2.87708e-11,100.0
2127,-0.4937,0.4482,2f,0.6,1,6.259625e-11,2.70416e-11,100.0
2128,0.3209,1.4379,2f,0.6,1,5.955775e-11,2.825148e-11,100.0
2129,-0.5189,-0.378,2f,0.6,1,6.55552e-11,2.700433e-11,100.0
2130,0.5518,0.3415,2f,0.6,1,6.252821e-11,2.860917e-11,100.0
2131,0.29,-0.1841,2f,0.6,1,6.417205e-11,2.820001e-11,100.0
2132,0.8485,-0.7446,2f,0.6,1,6.615394e-11,2.908252e-11,100.0
2133,-1.2438,0.6697,2f,0.6,1,6.178205e-11,2.602554e-11,100.0
2134,0.6131,-1.1911,2f,0.6,1,6.790422e-11,2.869316e-11,100.0
2135,0.3824,0.9694,2f,0.6,1,6.075469e-11,2.834549e-11,100.0
2136,-1.8849,0.6073,2f,0.6,1,6.182914e-11,2.521458e-11,100.0
2137,0.8013,0.2451,2f,0.6,1,6.281856e-11,2.900817e-11,100.0
2138,-1.3209,0.8362,2f,0.6,1,6.131206e-11,2.592573e-11,100.0
2139,-2.4502,-1.2897,2f,0.6,1,6.831443e-11,2.453619e-11,100.0
2140,0.0,0.0,2f,0.6,1,6.510061e-11,2.888309e-11,125.0
2141,-0.8014,-0.8294,2f,0.6,1,6.901707e-11,2.767289e-11,125.0
2142,-0.2677,0.215,2f,0.6,1,6.438398e-11,2.846838e-11,125.0
2143,1.6757,0.8946,2f,0.6,1,6.695552e-11,3.176899e-11,125.0
2144,0.2014,1.0447,2f,0.6,1,6.192442e-11,2.920551e-11,125.0
2145,-1.7987,2.7742,2f,0.6,1,5.804477e-11,2.630244e-11,125.0
2146,0.656,-1.2719,2f,0.6,1,6.99813e-11,2.994712e-11,125.0
2147,-0.4937,0.4482,2f,0.6,1,6.363906e-11,2.812663e-11,125.0
2148,0.3209,1.4379,2f,0.6,1,6.088048e-11,2.939963e-11,125.0
2149,-0.5189,-0.378,2f,0.6,1,6.641396e-11,2.808694e-11,125.0
2150,0.5518,0.3415,2f,0.6,1,6.398559e-11,2.977666e-11,125.0
2151,0.29,-0.1841,2f,0.6,1,6.57302e-11,2.93454e-11,125.0
2152,0.8485,-0.7446,2f,0.6,1,6.780513e-11,3.027599e-11,125.0
2153,-1.2438,0.6697,2f,0.6,1,6.279057e-11,2.704196e-11,125.0
2154,0.6131,-1.1911,2f,0.6,1,6.963399e-11,2.987526e-11,125.0
2155,0.3824,0.9694,2f,0.6,1,6.213028e-11,2.949869e-11,125.0
2156,-1.8849,0.6073,2f,0.6,1,6.331791e-11,2.618541e-11,125.0
2157,0.8013,0.2451,2f,0.6,1,6.429097e-11,3.019754e-11,125.0
2158,-1.3209,0.8362,2f,0.6,1,6.195055e-11,2.693655e-11,125.0
2159,-2.4502,-1.2897,2f,0.6,1,7.004172e-11,2.54686e-11,125.0
2160,0.0,0.0,2f,0.6,1,6.256175e-11,2.673372e-11,75.0
2161,-0.8014,-0.8294,2f,0.6,1,6.502195e-11,2.565076e-11,75.0
2162,-0.2677,0.215,2f,0.6,1,6.087157e-11,2.636309e-11,75.0
2163,1.6757,0.8946,2f,0.6,1,5.972283e-11,2.933352e-11,75.0
2164,0.2014,1.0447,2f,0.6,1,5.810303e-11,2.702207e-11,75.0
2165,-1.7987,2.7742,2f,0.6,1,5.557276e-11,2.442935e-11,75.0
2166,0.656,-1.2719,2f,0.6,1,6.667352e-11,2.769528e-11,75.0
2167,-0.4937,0.4482,2f,0.6,1,6.280353e-11,2.605809e-11,75.0
2168,0.3209,1.4379,2f,0.6,1,5.68007e-11,2.719704e-11,75.0
2169,-0.5189,-0.378,2f,0.6,1,6.607049e-11,2.602271e-11,75.0
2170,0.5518,0.3415,2f,0.6,1,6.118962e-11,2.754046e-11,75.0
2171,0.29,-0.1841,2f,0.6,1,6.318622e-11,2.714753e-11,75.0
2172,0.8485,-0.7446,2f,0.6,1,6.467338e-11,2.799332e-11,75.0
2173,-1.2438,0.6697,2f,0.6,1,6.040615e-11,2.509363e-11,75.0
2174,0.6131,-1.1911,2f,0.6,1,6.63526e-11,2.763004e-11,75.0
2175,0.3824,0.9694,2f,0.6,1,5.891581e-11,2.728742e-11,75.0
2176,-1.8849,0.6073,2f,0.6,1,6.052164e-11,2.432429e-11,75.0
2177,0.8013,0.2451,2f,0.6,1,6.149504e-11,2.792228e-11,75.0
2178,-1.3209,0.8362,2f,0.6,1,5.996355e-11,2.499892e-11,75.0
2179,-2.4502,-1.2897,2f,0.6,1,6.67467e-11,2.368123e-11,75.0
2180,0.0,0.0,2f,0.6,1,6.005177e-11,2.494875e-11,25.0
2181,-0.8014,-0.8294,2f,0.6,1,6.248301e-11,2.396465e-11,25.0
2182,-0.2677,0.215,2f,0.6,1,5.941212e-11,2.461176e-11,25.0
2183,1.6757,0.8946,2f,0.6,1,5.760702e-11,2.730263e-11,25.0
2184,0.2014,1.0447,2f,0.6,1,5.753023e-11,2.521098e-11,25.0
2185,-1.7987,2.7742,2f,0.6,1,5.062606e-11,2.28574e-11,25.0
2186,0.656,-1.2719,2f,0.6,1,6.404321e-11,2.581506e-11,25.0
2187,-0.4937,0.4482,2f,0.6,1,5.877603e-11,2.433456e-11,25.0
2188,0.3209,1.4379,2f,0.6,1,5.745881e-11,2.536898e-11,25.0
2189,-0.5189,-0.378,2f,0.6,1,6.105823e-11,2.430245e-11,25.0
2190,0.5518,0.3415,2f,0.6,1,5.740078e-11,2.56761e-11,25.0
2191,0.29,-0.1841,2f,0.6,1,6.068969e-11,2.532493e-11,25.0
2192,0.8485,-0.7446,2f,0.6,1,6.239274e-11,2.608303e-11,25.0
2193,-1.2438,0.6697,2f,0.6,1,5.819896e-11,2.34591e-11,25.0
2194,0.6131,-1.1911,2f,0.6,1,6.684409e-11,2.575651e-11,25.0
2195,0.3824,0.9694,2f,0.6,1,5.907478e-11,2.544966e-11,25.0
2196,-1.8849,0.6073,2f,0.6,1,5.671044e-11,2.276248e-11,25.0
2197,0.8013,0.2451,2f,0.6,1,5.853428e-11,2.601904e-11,25.0
2198,-1.3209,0.8362,2f,0.6,1,5.779925e-11,2.337324e-11,25.0
2199,-2.4502,-1.2897,2f,0.6,1,6.619969e-11,2.218209e-11,25.0
2200,0.0,0.0,2f,0.6,1,5.927551e-11,2.425233e-11,0.0
2201,-0.8014,-0.8294,2f,0.6,1,6.174777e-11,2.330464e-11,0.0
2202,-0.2677,0.215,2f,0.6,1,5.867197e-11,2.392761e-11,0.0
2203,1.6757,0.8946,2f,0.6,1,5.684594e-11,2.652114e-11,0.0
2204,0.2014,1.0447,2f,0.6,1,5.670896e-11,2.450507e-11,0.0
2205,-1.7987,2.7742,2f,0.6,1,4.913625e-11,2.224086e-11,0.0
2206,0.656,-1.2719,2f,0.6,1,6.336013e-11,2.508774e-11,0.0
2207,-0.4937,0.4482,2f,0.6,1,5.806121e-11,2.366064e-11,0.0
2208,0.3209,1.4379,2f,0.6,1,5.586643e-11,2.46574e-11,0.0
2209,-0.5189,-0.378,2f,0.6,1,6.03231e-11,2.362975e-11,0.0
2210,0.5518,0.3415,2f,0.6,1,5.85399e-11,2.495365e-11,0.0
2211,0.29,-0.1841,2f,0.6,1,5.983569e-11,2.461498e-11,0.0
2212,0.8485,-0.7446,2f,0.6,1,6.459679e-11,2.534629e-11,0.0
2213,-1.2438,0.6697,2f,0.6,1,5.641915e-11,2.28185e-11,0.0
2214,0.6131,-1.1911,2f,0.6,1,6.307241e-11,2.503126e-11,0.0
2215,0.3824,0.9694,2f,0.6,1,5.694066e-11,2.473522e-11,0.0
2216,-1.8849,0.6073,2f,0.6,1,5.829416e-11,2.214994e-11,0.0
2217,0.8013,0.2451,2f,0.6,1,6.042702e-11,2.528451e-11,0.0
2218,-1.3209,0.8362,2f,0.6,1,5.566574e-11,2.2736e-11,0.0
2219,-2.4502,-1.2897,2f,0.6,1,6.76498e-11,2.159445e-11,0.0
2220,0.0,0.0,2f,0.6,1,5.947392e-11,2.361484e-11,-25.0
2221,-0.8014,-0.8294,2f,0.6,1,6.160516e-11,2.269971e-11,-25.0
2222,-0.2677,0.215,2f,0.6,1,5.806071e-11,2.330105e-11,-25.0
2223,1.6757,0.8946,2f,0.6,1,5.425615e-11,2.58112e-11,-25.0
2224,0.2014,1.0447,2f,0.6,1,5.605851e-11,2.385916e-11,-25.0
2225,-1.7987,2.7742,2f,0.6,1,4.853082e-11,2.167549e-11,-25.0
2226,0.656,-1.2719,2f,0.6,1,6.269542e-11,2.442295e-11,-25.0
2227,-0.4937,0.4482,2f,0.6,1,5.747593e-11,2.304321e-11,-25.0
2228,0.3209,1.4379,2f,0.6,1,5.520095e-11,2.400646e-11,-25.0
2229,-0.5189,-0.378,2f,0.6,1,5.972037e-11,2.301342e-11,-25.0
2230,0.5518,0.3415,2f,0.6,1,5.781445e-11,2.429314e-11,-25.0
2231,0.29,-0.1841,2f,0.6,1,5.917063e-11,2.396551e-11,-25.0
2232,0.8485,-0.7446,2f,0.6,1,6.095746e-11,2.467321e-11,-25.0
2233,-1.2438,0.6697,2f,0.6,1,5.515873e-11,2.223114e-11,-25.0
2234,0.6131,-1.1911,2f,0.6,1,6.240055e-11,2.436828e-11,-25.0
2235,0.3824,0.9694,2f,0.6,1,5.625953e-11,2.408177e-11,-25.0
2236,-1.8849,0.6073,2f,0.6,1,5.501312e-11,2.158829e-11,-25.0
2237,0.8013,0.2451,2f,0.6,1,5.814695e-11,2.461337e-11,-25.0
2238,-1.3209,0.8362,2f,0.6,1,5.439998e-11,2.21517e-11,-25.0
2239,-2.4502,-1.2897,2f,0.6,1,6.699646e-11,2.105596e-11,-25.0
2240,0.0,0.0,2f,0.6,2,3.122601e-11,1.38421e-11,50.0
2241,-0.8014,-0.8294,2f,0.6,2,3.278482e-11,1.322649e-11,50.0
2242,-0.2677,0.215,2f,0.6,2,3.085124e-11,1.363714e-11,50.0
2243,1.6757,0.8946,2f,0.6,2,2.933352e-11,1.514538e-11,50.0
2244,0.2014,1.0447,2f,0.6,2,2.908184e-11,1.399799e-11,50.0
2245,-1.7987,2.7742,2f,0.6,2,2.630069e-11,1.247495e-11,50.0
2246,0.656,-1.2719,2f,0.6,2,3.367943e-11,1.43453e-11,50.0
2247,-0.4937,0.4482,2f,0.6,2,3.04524e-11,1.346419e-11,50.0
2248,0.3209,1.4379,2f,0.6,2,2.840405e-11,1.409042e-11,50.0
2249,-0.5189,-0.378,2f,0.6,2,3.191644e-11,1.344377e-11,50.0
2250,0.5518,0.3415,2f,0.6,2,3.062245e-11,1.426686e-11,50.0
2251,0.29,-0.1841,2f,0.6,2,3.155286e-11,1.406458e-11,50.0
2252,0.8485,-0.7446,2f,0.6,2,3.25998e-11,1.449502e-11,50.0
2253,-1.2438,0.6697,2f,0.6,2,3.00798e-11,1.288844e-11,50.0
2254,0.6131,-1.1911,2f,0.6,2,3.35095e-11,1.431226e-11,50.0
2255,0.3824,0.9694,2f,0.6,2,2.921158e-11,1.413712e-11,50.0
2256,-1.8849,0.6073,2f,0.6,2,2.967505e-11,1.242356e-11,50.0
2257,0.8013,0.2451,2f,0.6,2,3.078351e-11,1.445964e-11,50.0
2258,-1.3209,0.8362,2f,0.6,2,2.947116e-11,1.28293e-11,50.0
2259,-2.4502,-1.2897,2f,0.6,2,3.365353e-11,1.210885e-11,50.0
2260,0.0,0.0,2f,0.6,2,3.268639e-11,1.490797e-11,100.0
2261,-0.8014,-0.8294,2f,0.6,2,3.429988e-11,1.430194e-11,100.0
2262,-0.2677,0.215,2f,0.6,2,3.22948e-11,1.470534e-11,100.0
2263,1.6757,0.8946,2f,0.6,2,3.107364e-11,1.622717e-11,100.0
2264,0.2014,1.0447,2f,0.6,2,3.087379e-11,1.506307e-11,100.0
2265,-1.7987,2.7742,2f,0.6,2,2.773777e-11,1.356161e-11,100.0
2266,0.656,-1.2719,2f,0.6,2,3.525587e-11,1.541004e-11,100.0
2267,-0.4937,0.4482,2f,0.6,2,3.187996e-11,1.453515e-11,100.0
2268,0.3209,1.4379,2f,0.6,2,2.988281e-11,1.515528e-11,100.0
2269,-0.5189,-0.378,2f,0.6,2,3.339876e-11,1.451491e-11,100.0
2270,0.5518,0.3415,2f,0.6,2,3.206496e-11,1.533157e-11,100.0
2271,0.29,-0.1841,2f,0.6,2,3.302861e-11,1.512914e-11,100.0
2272,0.8485,-0.7446,2f,0.6,2,3.412281e-11,1.556107e-11,100.0
2273,-1.2438,0.6697,2f,0.6,2,3.14919e-11,1.397297e-11,100.0
2274,0.6131,-1.1911,2f,0.6,2,3.507804e-11,1.537685e-11,100.0
2275,0.3824,0.9694,2f,0.6,2,3.099601e-11,1.520181e-11,100.0
2276,-1.8849,0.6073,2f,0.6,2,3.160282e-11,1.349344e-11,100.0
2277,0.8013,0.2451,2f,0.6,2,3.223085e-11,1.552554e-11,100.0
2278,-1.3209,0.8362,2f,0.6,2,3.121158e-11,1.391562e-11,100.0
2279,-2.4502,-1.2897,2f,0.6,2,3.535492e-11,1.306587e-11,100.0
2280,0.0,0.0,2f,0.6,2,3.350544e-11,1.547386e-11,125.0
2281,-0.8014,-0.8294,2f,0.6,2,3.520121e-11,1.486581e-11,125.0
2282,-0.2677,0.215,2f,0.6,2,3.317164e-11,1.526994e-11,125.0
2283,1.6757,0.8946,2f,0.6,2,3.354916e-11,1.682543e-11,125.0
2284,0.2014,1.0447,2f,0.6,2,3.338447e-11,1.563056e-11,125.0
2285,-1.7987,2.7742,2f,0.6,2,2.845054e-11,1.413039e-11,125.0
2286,0.656,-1.2719,2f,0.6,2,3.771545e-11,1.598259e-11,125.0
2287,-0.4937,0.4482,2f,0.6,2,3.274519e-11,1.509919e-11,125.0
2288,0.3209,1.4379,2f,0.6,2,3.291986e-11,1.572393e-11,125.0
2289,-0.5189,-0.378,2f,0.6,2,3.430892e-11,1.507885e-11,125.0
2290,0.5518,0.3415,2f,0.6,2,3.477823e-11,1.59028e-11,125.0
2291,0.29,-0.1841,2f,0.6,2,3.526567e-11,1.569733e-11,125.0
2292,0.8485,-0.7446,2f,0.6,2,3.730806e-11,1.613683e-11,125.0
2293,-1.2438,0.6697,2f,0.6,2,3.230477e-11,1.453816e-11,125.0
2294,0.6131,-1.1911,2f,0.6,2,3.747272e-11,1.594878e-11,125.0
2295,0.3824,0.9694,2f,0.6,2,3.361268e-11,1.577106e-11,125.0
2296,-1.8849,0.6073,2f,0.6,2,3.24016e-11,1.406276e-11,125.0
2297,0.8013,0.2451,2f,0.6,2,3.559808e-11,1.610056e-11,125.0
2298,-1.3209,0.8362,2f,0.6,2,3.201657e-11,1.448118e-11,125.0
2299,-2.4502,-1.2897,2f,0.6,2,3.641571e-11,1.364086e-11,125.0
2300,0.0,0.0,2f,0.6,2,3.191034e-11,1.436503e-11,75.0
2301,-0.8014,-0.8294,2f,0.6,2,3.350217e-11,1.375621e-11,75.0
2302,-0.2677,0.215,2f,0.6,2,3.153013e-11,1.416195e-11,75.0
2303,1.6757,0.8946,2f,0.6,2,3.0033e-11,1.566981e-11,75.0
2304,0.2014,1.0447,2f,0.6,2,2.979176e-11,1.451996e-11,75.0
2305,-1.7987,2.7742,2f,0.6,2,2.707919e-11,1.300619e-11,75.0
2306,0.656,-1.2719,2f,0.6,2,3.443122e-11,1.486566e-11,75.0
2307,-0.4937,0.4482,2f,0.6,2,3.112828e-11,1.399095e-11,75.0
2308,0.3209,1.4379,2f,0.6,2,2.91069e-11,1.461192e-11,75.0
2309,-0.5189,-0.378,2f,0.6,2,3.261433e-11,1.397068e-11,75.0
2310,0.5518,0.3415,2f,0.6,2,3.131562e-11,1.478755e-11,75.0
2311,0.29,-0.1841,2f,0.6,2,3.225257e-11,1.458602e-11,75.0
2312,0.8485,-0.7446,2f,0.6,2,3.333055e-11,1.501535e-11,75.0
2313,-1.2438,0.6697,2f,0.6,2,3.075826e-11,1.342369e-11,75.0
2314,0.6131,-1.1911,2f,0.6,2,3.425686e-11,1.483268e-11,75.0
2315,0.3824,0.9694,2f,0.6,2,2.992886e-11,1.465835e-11,75.0
2316,-1.8849,0.6073,2f,0.6,2,3.08633e-11,1.293714e-11,75.0
2317,0.8013,0.2451,2f,0.6,2,3.148283e-11,1.498007e-11,75.0
2318,-1.3209,0.8362,2f,0.6,2,3.048104e-11,1.33656e-11,75.0
2319,-2.4502,-1.2897,2f,0.6,2,3.43324e-11,1.250485e-11,75.0
2320,0.0,0.0,2f,0.6,2,3.060745e-11,1.333745e-11,25.0
2321,-0.8014,-0.8294,2f,0.6,2,3.216155e-11,1.271152e-11,25.0
2322,-0.2677,0.215,2f,0.6,2,3.023336e-11,1.312936e-11,25.0
2323,1.6757,0.8946,2f,0.6,2,2.866629e-11,1.464936e-11,25.0
2324,0.2014,1.0447,2f,0.6,2,2.844969e-11,1.349527e-11,25.0
2325,-1.7987,2.7742,2f,0.6,2,2.583852e-11,1.209491e-11,25.0
2326,0.656,-1.2719,2f,0.6,2,3.303398e-11,1.38466e-11,25.0
2327,-0.4937,0.4482,2f,0.6,2,2.983417e-11,1.295347e-11,25.0
2328,0.3209,1.4379,2f,0.6,2,2.782935e-11,1.358875e-11,25.0
2329,-0.5189,-0.378,2f,0.6,2,3.128733e-11,1.293281e-11,25.0
2330,0.5518,0.3415,2f,0.6,2,3.001086e-11,1.376724e-11,25.0
2331,0.29,-0.1841,2f,0.6,2,3.09332e-11,1.356285e-11,25.0
2332,0.8485,-0.7446,2f,0.6,2,3.19699e-11,1.399746e-11,25.0
2333,-1.2438,0.6697,2f,0.6,2,2.887972e-11,1.240351e-11,25.0
2334,0.6131,-1.1911,2f,0.6,2,3.286614e-11,1.381326e-11,25.0
2335,0.3824,0.9694,2f,0.6,2,2.857254e-11,1.363606e-11,25.0
