,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
10,2.1453134536743166,0.1253209113168811,0.05210037231445312,0.006082933811076661,10,5,"{'max_depth': 10, 'n_estimators': 5}",0.3712488157775453,0.3727772762138417,0.36535762578825837,0.37405844802711985,0.36974775621173883,0.37063798440370077,0.0030107789409647046,10,0.3853487000995284,0.38479136943147274,0.386646760295437,0.3847482386809724,0.3855865164628043,0.38542431699404295,0.0006905213551938152
11,13.096585702896117,1.7432772210500966,0.23597431182861328,0.028703385800212932,10,25,"{'max_depth': 10, 'n_estimators': 25}",0.3722666885859446,0.3744256339469124,0.3671463037873631,0.37526396583882937,0.3717458325290546,0.37216968493762076,0.0028315119276071427,9,0.3870404584667547,0.3861874960126769,0.38800414352655044,0.3861915707785022,0.3870635780768561,0.38689744937226805,0.0006745547658490699
12,20.838830423355102,0.3366613963058887,0.4085984230041504,0.024783374067348197,10,50,"{'max_depth': 10, 'n_estimators': 50}",0.37222419845636034,0.37479036190619686,0.3672621722597318,0.3755063087019549,0.37199817838972693,0.37235624394279415,0.002896309773129416,8,0.38725561146471554,0.3863380242562151,0.38821885229654085,0.3863730319097264,0.38721772663568854,0.3870806493125773,0.0006924048444443679
13,43.00554976463318,0.8108081335761783,0.7943801879882812,0.008953555282783195,10,100,"{'max_depth': 10, 'n_estimators': 100}",0.37234664377656546,0.3748996930735593,0.367291761889054,0.3755745140894008,0.3721708744355623,0.37245669745282833,0.0029140821597545153,6,0.38728252194016843,0.3864561568968037,0.3883303519481214,0.3864428332001749,0.38730322123506644,0.3871630170440669,0.0006949712872316322
14,65.7729262828827,3.8854411544523915,1.2188401699066163,0.039077857972252515,10,150,"{'max_depth': 10, 'n_estimators': 150}",0.3723703571873951,0.3749411564278423,0.3673164329311889,0.37561982624152335,0.37223074391988975,0.37249570334156784,0.0029206554685044504,5,0.3873014061140445,0.3864927703080575,0.38835642537165893,0.38647377460090193,0.3873228900684853,0.38718945329262966,0.0006913357811357468
15,3.2962522506713867,0.11705575925012161,0.11904807090759277,0.014735165016571284,25,5,"{'max_depth': 25, 'n_estimators': 5}",0.24100775113074502,0.24319447955775964,0.23643166237167823,0.24675028544206257,0.2431665177687713,0.24211013925420338,0.0033847613028033722,19,0.4199757509757118,0.4197652284423147,0.4213562111997393,0.4193704932755147,0.42063100039460455,0.4202197368575771,0.0006997189863151524
16,16.476328754425047,0.0989102249016199,0.544472599029541,0.03621061112570798,25,25,"{'max_depth': 25, 'n_estimators': 25}",0.2599613747532845,0.2634919369811577,0.25647085166133043,0.26810223309389347,0.262994532673417,0.2622041858326166,0.0038722405633638017,14,0.4363855971059001,0.4353802502199954,0.4370876767973355,0.43514872745455857,0.43624795848292786,0.43605004201214353,0.0007056122269827391
17,33.34964923858642,0.7102465965593432,1.1396079540252686,0.10401439107687319,25,50,"{'max_depth': 25, 'n_estimators': 50}",0.262752928122743,0.2656995643366302,0.25847050406014305,0.27085163900040066,0.26566647675665267,0.2646882224553139,0.0040588886060735525,13,0.4383606222035267,0.43736678475192203,0.4390292087118747,0.4371699050044714,0.4381852446749366,0.4380223530693462,0.0006798757959100475
18,67.2062714099884,2.3238222672097537,2.253160858154297,0.11920469081177555,25,100,"{'max_depth': 25, 'n_estimators': 100}",0.26415000265564237,0.2670981560505993,0.2597142849847578,0.2720657202297637,0.26685769114230107,0.26597717101261287,0.004041401745099349,12,0.43936102734127813,0.43837795214808284,0.4399936265096054,0.4380346712137194,0.4390448891895439,0.43896243328044593,0.0006973372677098605
19,100.6599928855896,1.567973161560296,3.3429521560668944,0.144375826351306,25,150,"{'max_depth': 25, 'n_estimators': 150}",0.2644640316960125,0.2677542769298603,0.2600342677815185,0.27230251833357333,0.26716162402101296,0.26634334375239554,0.004037532170269347,11,0.43969859478314555,0.438674418237358,0.44030569979054324,0.43841602705485416,0.43939018759477033,0.43929698549213425,0.0006857344887508221
20,3.4304616928100584,0.18849108911447118,0.1245880126953125,0.015541937381378408,50,5,"{'max_depth': 50, 'n_estimators': 5}",0.23179749007501227,0.23374394660001951,0.22747698053581566,0.23786525123693447,0.23570422179207895,0.23331757804797215,0.0035491530449280892,20,0.4219261407182997,0.42167293459460253,0.42315091335440536,0.4211153298514092,0.4225000747962333,0.42207307866299004,0.0006990053134223057
21,17.12930545806885,0.6426866120377202,0.6296300888061523,0.07159214390146149,50,25,"{'max_depth': 50, 'n_estimators': 25}",0.25215709182550594,0.25548261334048195,0.24793081749969648,0.25998928714771496,0.2555865183042041,0.25422926562352066,0.004013856407887538,18,0.4389505096607722,0.43790187410426795,0.43972290825839777,0.43768946428612043,0.43871818018832387,0.4385965872995764,0.0007367690758854863
22,33.62799887657165,0.37414347377155843,1.1417224407196045,0.05888498367538557,50,50,"{'max_depth': 50, 'n_estimators': 50}",0.25513595888921614,0.25789517321739963,0.2502214738910735,0.26324704045569913,0.25805268298700823,0.2569104658880793,0.004250128814554471,17,0.44100405464797265,0.4399870058942428,0.4417721613866562,0.4397846600817159,0.44078474527868616,0.4406665254578547,0.0007196896645415471
23,67.58749217987061,1.7533491052780805,2.284356784820557,0.09004528340446316,50,100,"{'max_depth': 50, 'n_estimators': 100}",0.2564057287092437,0.259274474954052,0.25153850137262057,0.2645769958711691,0.2593215337221213,0.25822344692584137,0.004258418375251578,16,0.4420525971951149,0.4410568379321076,0.44278793616054535,0.4407324581153065,0.4416771926253167,0.44166140440567825,0.0007281204148314572
24,101.48122534751892,1.5470608788723064,3.6282063484191895,0.413120749959155,50,150,"{'max_depth': 50, 'n_estimators': 150}",0.25675673260890175,0.2599070475497951,0.2519368719330115,0.26491216918399707,0.2595981805971357,0.25862220037456823,0.004250662622188378,15,0.44239601229879766,0.441378479995326,0.443100868948344,0.4410998556199809,0.4420331237110784,0.44200166811470537,0.0007164312207768818
